Generation	Inchi	Smiles	Energy	Molecular Formula	Monoisotopic Mass	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness
G4	JZHSQKMPQHFNBH	C12C(CC(C(C1N)O)(O)O2)O	487.292	C6H11NO4	161.068809	-2.4628	-0.395	5	4	95.94	0.28
G4	LPTHTPCSRLDPTG	C1(C2C(C(C(C2O)N)O1)O)O	65.8483	C6H11NO4	161.068809	-2.4578	-0.308	5	4	95.94	0.13304
G4	CEZNNIKMXLLLKF	C1(C2C(C(C(C2N)O)O1)O)O	61.8165	C6H11NO4	161.068809	-2.4578	-0.308	5	4	95.94	0.15657
G4	ZSTOVYIYRSAZSK	C1(C2C(C(C(C2N)O1)O)O)O	56.8292	C6H11NO4	161.068809	-2.4578	-0.308	5	4	95.94	-0.62197
G4	CMOTYCNYYIMDBR	C1C(CN)(C(C(CO)(O)O1)O)O	115.967	C6H13NO5	179.079374	-3.1976	0.575	6	5	116.17	0.031452
G4	AAOFETGIYOONBN	C1C(CO)(C(C(CO)(O)O1)N)O	118.019	C6H13NO5	179.079374	-3.1976	0.575	6	5	116.17	-0.27711
G4	BITRVGQOJXKTBW	C1C(CO)(C(C(CN)(O)O1)O)O	116.657	C6H13NO5	179.079374	-3.1976	0.575	6	5	116.17	0.46248
G4	AGQNMONOGCPJME	C1C(CO)(C(C(O)O1)N)O	78.5772	C5H11NO4	149.068809	-2.5352	0.315	5	4	95.94	-0.090812
G4	WVFLQJAIFBHEMM	C(C1C(C(C(O)O1)N)O)O	89.1562	C5H11NO4	149.068809	-2.5085	0.046	5	4	95.94	-0.084122
G4	MXEHSYMCAMUSSB	C1C(CN)(C(C(CO)(O)O1)N)O	122.105	C6H14N2O4	178.095358	-3.5954	0.499	6	5	121.96	-0.33653
G4	UHDMVDWFXQXUMY	C1C(CN)(C(C(CN)(O)O1)O)O	118.967	C6H14N2O4	178.095358	-3.5954	0.499	6	5	121.96	0.54264
G4	QYGGXIJMCJXQID	C(C1(CC(CO1)(CN)O)O)=O	63.1121	C6H11NO4	161.068809	-2.5578	-0.039	5	3	92.78	-2.8708
G4	XWBDTJFTKCWEKS	C1(C(O)OC(CO)(CN)C1)=O	51.0533	C6H11NO4	161.068809	-2.1414	-0.006	5	3	92.78	-3.781
G4	TWEWJQPPZMHURN	C(C1C(C(C(CO)(O1)O)N)O)=O	113.072	C6H11NO5	177.063724	-3.3832	0.091	6	4	113.01	-1.7693
G4	YXZGGWZRYAOQFB	C(CN)(C1C(C(C(O1)O)O)O)=O	94.7837	C6H11NO5	177.063724	-3.1071	0.124	6	4	113.01	-1.6825
G4	SJKLAKPTXVJXEG	C(C1C(C(C(CN)(O1)O)O)O)=O	110.967	C6H11NO5	177.063724	-3.3832	0.091	6	4	113.01	-3.9645
G4	XOEGSGRJUZLUEG	C1C(C)(C(C(CO)(O)O1)N)O	456.457	C6H13NO4	163.084459	-2.2709	0.068	5	4	95.94	-0.92167
G4	RWKLZYIDUDIHQX	C1C(C)(C(C(CN)(O)O1)O)O	440.223	C6H13NO4	163.084459	-2.2709	0.068	5	4	95.94	2.2818
G4	PGCIMUSXLUDRNY	C1C(CN)(CC(CO)(O)O1)O	59.6665	C6H13NO4	163.084459	-2.3455	0.176	5	4	95.94	-2.9751
G4	CETNIAGKXYHNDL	C1C(CN)(C(C(C)(O)O1)O)O	401.828	C6H13NO4	163.084459	-2.2709	0.068	5	4	95.94	1.9551
G4	WRVCSFXBOVGPSE	C1C(CN)(CC(O)O1)O	22.9617	C5H11NO3	133.073894	-1.6831	-0.084	4	3	75.71	0.34722
G4	AVNVVLSIOCUSPH	C1C(CN)(C(C(O)O1)N)O	81.6103	C5H12N2O3	148.084793	-2.933	0.239	5	4	101.73	-0.0795
G4	SNTPJQALTNHVGS	C(CC1(COC(C1N)O)O)=O	62.6042	C6H11NO4	161.068809	-2.2931	-0.17	5	3	92.78	-1.4894
G4	RPRJDHMZIQDEPQ	C(C1C(C)(C(C(O1)O)N)O)=O	434.408	C6H11NO4	161.068809	-2.4228	-0.278	5	3	92.78	-2.873
G4	BTNCZVRDPBCGFA	CC1(C(CO)OC(C1N)O)O	435.563	C6H13NO4	163.084459	-2.2105	-0.063	5	4	95.94	-1.0686
G4	SMXXDFMORMZOIE	C1(C(O)OC(CN)C1CO)=O	29.2095	C6H11NO4	161.068809	-2.1701	-0.057	5	3	92.78	0.90377
G4	SFWQIWHXJDKAAI	C1C(CCO)(C(C(O)O1)N)O	61.6069	C6H13NO4	163.084459	-2.0808	0.045	5	4	95.94	-1.2552
G4	RRFLXNILKZSPEI	C(C1C(C(C(O1)O)N)O)=O	76.5352	C5H9NO4	147.053159	-2.7208	-0.169	5	3	92.78	-1.9059
G4	XZNZTUPJLJAVAU	C1C(C)(C(C(O)O1)N)O	410.22	C5H11NO3	133.073894	-1.6085	-0.192	4	3	75.71	-0.66838
G4	RDZBXCZTPLQKQK	C(C1C(CN)OC(C1O)O)=O	23.9192	C6H11NO4	161.068809	-2.5261	-0.221	5	3	92.78	-2.3015
G4	YJRNHDVENYSMQO	C(C(C1C(C(C(O)O1)N)O)O)=O	88.942	C6H11NO5	177.063724	-3.2882	-0.04	6	4	113.01	-1.9059
G4	WGYKNILDCMEZGZ	C(C(C1C(C(C(O)O1)O)O)N)=O	106.707	C6H11NO5	177.063724	-3.2882	-0.04	6	4	113.01	-4.5672
G4	ADOCKUXZFKESII	C1(CC(CN)(C(CO)O1)O)O	37.2664	C6H13NO4	163.084459	-2.2851	0.045	5	4	95.94	-0.88064
G4	GVJGWERMMPSWMR	C(C(C1C(CC(O)O1)O)N)O	52.8332	C6H13NO4	163.084459	-2.2238	-0.224	5	4	95.94	-4.1309
G4	OLNRHXFHODCYJB	C1C(C(CO)O)(C(C(O)O1)N)O	95.5295	C6H13NO5	179.079374	-3.1026	0.444	6	5	116.17	0.074524
G4	TZLBNNSMWSMROY	C1(C(C(CO)(C(CO)O1)O)N)O	101.999	C6H13NO5	179.079374	-3.1372	0.444	6	5	116.17	-0.36209
G4	JSBIIHIILNIOMZ	C1(C(C(CN)(C(CO)O1)O)N)O	102.564	C6H14N2O4	178.095358	-3.535	0.368	6	5	121.96	-0.42599
G4	UMXGDCIESQQMLQ	C(C(C1C(C(C(O)O1)N)O)N)O	108.84	C6H14N2O4	178.095358	-3.4737	0.099	6	5	121.96	-3.1187
G4	ACWSJTQJLUGZDT	C1C(CN)(C(C(O)O1)O)O	74.4442	C5H11NO4	149.068809	-2.5352	0.315	5	4	95.94	0.26137
G4	SSQWRIXIVJTAIA	C1C(C(C(CO)(O)O1)N)O	98.5789	C5H11NO4	149.068809	-2.5689	0.177	5	4	95.94	0.51823
G4	SMIZHIAKZNPFGF	C1C(C(C(CN)(O)O1)O)O	102.194	C5H11NO4	149.068809	-2.5689	0.177	5	4	95.94	-2.9184
G4	GPRYWMSKVLBMRB	C1C(C(C(O)O1)N)O	61.9063	C4H9NO3	119.058244	-1.9065	-0.083	4	3	75.71	0.40956
G4	XRFHQVUZHUXOQQ	C1(C(C(CN)(C(CO)O1)O)O)O	85.5325	C6H13NO5	179.079374	-3.1372	0.444	6	5	116.17	-0.30387
G4	CMWAKYDAACVKKQ	C(C1(C(C(C(CO)O1)O)N)O)=O	117.086	C6H11NO5	177.063724	-3.3832	0.091	6	4	113.01	-1.8183
G4	JKVXNVZBTOZOED	C(C1CC(C(CN)(O1)O)O)=O	78.9088	C6H11NO4	161.068809	-2.5311	-0.308	5	3	92.78	-3.3104
G4	RTBAHONXNYLJHX	C1(C(CN)OC(C)(C1O)O)=O	401.289	C6H11NO4	161.068809	-2.1005	-0.252	5	3	92.78	2.6448
G4	IVSYUEFIQASRLR	C1(C(C)OC(CN)(C1O)O)=O	79.6857	C6H11NO4	161.068809	-2.1005	-0.252	5	3	92.78	2.0131
G4	FUWBYCZFNMNHDI	C1C(C(C(C(CN)O)(O)O1)N)O	124.878	C6H14N2O4	178.095358	-3.5341	0.23	6	5	121.96	0.79577
G4	FRCGNJGDBLUXOP	C(C(C1(C(CCO1)O)O)N)=O	90.2111	C6H11NO4	161.068809	-2.4965	-0.308	5	3	92.78	-1.7627
G4	WTEZTAFLGNQRDS	C1(COC(CCN)(C1O)O)=O	48.878	C6H11NO4	161.068809	-1.9708	-0.144	5	3	92.78	1.9267
G4	ZDJMEJJONYEHFG	C1(C(CCN)OC(C1O)O)=O	43.0089	C6H11NO4	161.068809	-1.9104	-0.275	5	3	92.78	1.0622
G4	JWTHAQJNEBDNIL	C(CNC1C(O)OCC1O)=O	87.6239	C6H11NO4	161.068809	-2.2877	-0.0069999	5	3	78.79	-0.86576
G4	YABCBHVPJDVYMV	C1C2C(C(C(C2N)(O)O1)O)O	108.898	C6H11NO4	161.068809	-2.5182	-0.177	5	4	95.94	-0.080929
G4	QSOVPLOUYJOFHT	C(C(C1(C(C(CO1)O)O)O)N)=O	121.629	C6H11NO5	177.063724	-3.3486	0.091	6	4	113.01	-5.339
G4	QLJRCUSZXJLXHN	C(C1C(CC(CN)(O1)O)O)=O	58.9883	C6H11NO4	161.068809	-2.5311	-0.308	5	3	92.78	-2.3369
G4	FOSOYQROIWMQIU	C1C(C(C(C(CO)O)(O)O1)N)N	133.044	C6H14N2O4	178.095358	-3.5341	0.23	6	5	121.96	-0.25324
G4	ZHGQEPKAGWNLML	C1C(C2C(C(CO2)N)(O)O1)O	588.389	C6H11NO4	161.068809	-2.4327	-0.175	5	3	84.94	0.30263
G4	BVTOLNLZOILAAF	C1C2C(C(C(CO2)N)(O)O1)O	110.15	C6H11NO4	161.068809	-2.4327	-0.175	5	3	84.94	-0.0035202
G4	WYGYXMGTVUZFSL	C1C(C(C(C(CO)N)(O)O1)N)O	137.285	C6H14N2O4	178.095358	-3.5341	0.23	6	5	121.96	-2.5466
G4	JIXWDMDZBFTPQC	C(C1CC(C(CN)(O1)O)N)=O	84.4819	C6H12N2O3	160.084793	-2.9289	-0.384	5	3	98.57	-3.8116
G4	AOMFOHAJRHFITK	C(C(C1(C(CCO1)N)O)N)=O	97.0021	C6H12N2O3	160.084793	-2.8943	-0.384	5	3	98.57	-2.3501
G4	OTZSERCWUQXLOY	C1C(CC(C(CN)O)(O)O1)O	63.5137	C6H13NO4	163.084459	-2.2842	-0.093	5	4	95.94	1.1087
G4	KCVLYCANQJTTCD	C1C(C(C(CCN)(O)O1)O)O	67.5517	C6H13NO4	163.084459	-2.1145	-0.093	5	4	95.94	-2.7191
G4	INULTRGUBCIAQQ	C1(C2(C(CC(C2N)O1)O)O)O	90.0316	C6H11NO4	161.068809	-2.4291	-0.257	5	4	95.94	0.79532
G4	WWMWMHZFYMACIN	C1C(CN)(C(C(O)O1)(CO)O)O	97.7114	C6H13NO5	179.079374	-3.1639	0.713	6	5	116.17	0.070183
G4	GSYVUVFKWGYYBZ	C(C1(C(O)OCC1(CN)O)O)=O	84.4452	C6H11NO5	177.063724	-3.3762	0.498	6	4	113.01	-2.0072
G4	FQAQSXAUCXMEJS	C(CN)(C1(COC(C1O)O)O)=O	94.393	C6H11NO5	177.063724	-3.1338	0.393	6	4	113.01	0.9973
G4	AKHFVTXXRDBQOC	C(C(C1(C(O)OCC1N)O)O)=O	98.788	C6H11NO5	177.063724	-3.3149	0.229	6	4	113.01	-2.2563
G4	HYVPQWFGYOOZRG	C1C(C(C(O)O1)(CO)O)N	85.8428	C5H11NO4	149.068809	-2.5352	0.315	5	4	95.94	-0.2604
G4	RUBVFEJCSWTSLY	C(C1(C(CN)OC(C1O)O)O)=O	77.6667	C6H11NO5	177.063724	-3.3495	0.229	6	4	113.01	-1.8463
G4	XIDULHVIKPDVII	C1C(C(C(O)O1)(C(C)O)O)N	436.771	C6H13NO4	163.084459	-2.1759	-0.063	5	4	95.94	-0.43022
G4	BOQOXMIDGNIUNB	C1C(C(C(O)O1)(C(CN)O)O)N	114.104	C6H14N2O4	178.095358	-3.5004	0.368	6	5	121.96	-0.19061
G4	DRKBBGIZZQSKHX	C1C(C(CO)(C(CN)(O)O1)O)O	1180.66	C6H13NO5	179.079374	-3.1976	0.575	6	5	116.17	-1.2972
G4	MSXQVTCERZWIGT	C1C(C(C(O)O1)(C(CO)N)O)O	99.447	C6H13NO5	179.079374	-3.1026	0.444	6	5	116.17	-4.8477
G4	ZIJMXBTWZLKTDM	C1C(C(C(O)O1)(C(CO)O)O)N	119.454	C6H13NO5	179.079374	-3.1026	0.444	6	5	116.17	-0.12877
G4	JVWBGJPHEYMCTB	C1C(C(C(O)O1)(C(CN)O)O)O	107.389	C6H13NO5	179.079374	-3.1026	0.444	6	5	116.17	-1.4909
G4	XXAIKNUMEHILJF	C1(C2(CC(C(C2O)O1)O)N)O	89.2556	C6H11NO4	161.068809	-2.4291	-0.257	5	4	95.94	0.6328
G4	RIONMIMDRFTCGU	C1(C2(CC(C(C2O)O)O1)N)O	96.2043	C6H11NO4	161.068809	-2.4291	-0.257	5	4	95.94	-0.70237
G4	DMNBIOSWOQUIRB	C(C1(C(CN)OC(C1)O)O)=O	31.4865	C6H11NO4	161.068809	-2.4974	-0.17	5	3	92.78	-3.4137
G4	WXQZBUWLJJARRZ	C1C(C2C(C(CN2)O)(O)O1)O	599.497	C6H11NO4	161.068809	-2.1784	0.037	5	4	81.95	3.1357
G4	JCVBCUHKFKOTRZ	C1C(C2C(C(CN2)N)(O)O1)O	599.574	C6H12N2O3	160.084793	-2.5762	-0.039	5	4	87.74	2.2729
G4	MSPISFWTUPUGDH	C1C2(C(C(C(CO)O2)O1)N)O	126.984	C6H11NO4	161.068809	-2.5246	-0.175	5	3	84.94	-0.15827
G4	STASOLWLLCWRKG	C1C2(C(C(C(CO1)O2)O)N)O	127.526	C6H11NO4	161.068809	-2.4327	-0.175	5	3	84.94	-0.7626
G4	KEYMTDFFCIQLRL	C(C1C(C(C(CO)(O)O1)N)N)O	126.415	C6H14N2O4	178.095358	-3.5687	0.23	6	5	121.96	-0.5063
G4	YSHKWSFWOAGFEW	C(CC1(C(C(CO1)N)N)O)=O	58.3286	C6H12N2O3	160.084793	-2.7246	-0.384	5	3	98.57	-1.9173
G4	LAXJNWHZPQXSMD	C(C(C1(CC(CO1)N)O)N)=O	69.5216	C6H12N2O3	160.084793	-2.8943	-0.384	5	3	98.57	-1.7325
G4	NGJYRHQGETUDCC	C1C2C(C(C(CN)O2)(O)O1)O	127.302	C6H11NO4	161.068809	-2.5246	-0.175	5	3	84.94	0.18054
G4	DCTBMJDDUARXIG	C1(C(C(C(C(CN)O)O1)O)O)O	86.0329	C6H13NO5	179.079374	-3.0759	0.175	6	5	116.17	-2.5335
G4	JNUSWPZXLWSHSG	C1C2C(C(C(CN2)O)(O)O1)O	122.124	C6H11NO4	161.068809	-2.1784	0.037	5	4	81.95	2.917
G4	OKHYRDAPQQIKIL	C1C2C(C(C(CN2)N)(O)O1)O	122.532	C6H12N2O3	160.084793	-2.5762	-0.039	5	4	87.74	2.0421
G4	OZPVZIUAHMGARS	C(C1(C(C(C(CO)O1)N)O)O)=O	123.052	C6H11NO5	177.063724	-3.3832	0.091	6	4	113.01	-1.4889
G4	GISLONCAJODKLF	C1C(C(C(C(CN)O)(O)O1)O)N	121.587	C6H14N2O4	178.095358	-3.5341	0.23	6	5	121.96	0.77915
G4	VTDOTDIICBOQKF	C1C(C(C(C(CO)N)(O)O1)O)N	135.424	C6H14N2O4	178.095358	-3.5341	0.23	6	5	121.96	-2.4868
G4	GKIDOTMSUOKJSY	C1C2(C(C(C(CO1)O2)N)O)O	126.663	C6H11NO4	161.068809	-2.4327	-0.175	5	3	84.94	-0.50497
G4	FGMXCNBFDLIMFC	C1(C(CN)(O)OC(CO)C1O)=O	109.603	C6H11NO5	177.063724	-3.0272	0.255	6	4	113.01	0.84333
G4	HCVBLSQRQMUEGL	C(CN)(C1(C(C(CO1)O)O)O)=O	127.638	C6H11NO5	177.063724	-3.1675	0.255	6	4	113.01	-2.2819
G4	YHYHQSRKCKNEKW	C1(C(CO)OC(CN)(C1O)O)=O	92.4072	C6H11NO5	177.063724	-3.0272	0.255	6	4	113.01	1.1717
G4	FXFCWLXDQUYZSE	C1C(C(C(C(O)O1)N)O)O	437.898	C5H11NO4	149.068809	-2.4166	0.046	5	4	95.94	-2.8034
G4	CNTBUSZDEMPDCA	C1(COC(C(C)(C1N)O)O)=O	1547.99	C6H11NO4	161.068809	-1.9749	-0.114	5	3	92.78	-3.2756
G4	QXAVWFWGLCWZKI	C1(C(O)OCC(CN)(C1)O)=O	64.7795	C6H11NO4	161.068809	-2.0495	-0.006	5	3	92.78	1.3526
G4	RPGHPZNKSOZHMH	C1(COC(C(C1N)O)O)=O	478.415	C5H9NO4	147.053159	-2.2729	-0.0049999	5	3	92.78	-0.35976
G4	VHVVIMILSGSOMZ	C1(C(C(CN)OC(C1)O)O)=O	27.9816	C6H11NO4	161.068809	-2.0228	-0.275	5	3	92.78	1.6107
G4	BBVKBWIGWFIVLI	C1(C(C(O)OC(CN)C1)O)=O	39.8372	C6H11NO4	161.068809	-2.0228	-0.275	5	3	92.78	1.2894
G4	CWGGDGKLSDEIKY	CC1(C(COC(C1N)O)O)O	425.237	C6H13NO4	163.084459	-2.1186	-0.063	5	4	95.94	-1.5383
G4	YKELKTPLPNAIIR	C(C1(CCOC(C1N)O)O)=O	71.6805	C6H11NO4	161.068809	-2.4055	-0.17	5	3	92.78	-3.2281
G4	FCCGKFQCZGAIKQ	C1CC(CO)(C(C(O)O1)N)O	423.377	C6H13NO4	163.084459	-2.1932	0.045	5	4	95.94	-3.12
G4	MIVMGNQSGJHSSK	C(C1CC(C(C(O1)O)N)O)=O	492.686	C6H11NO4	161.068809	-2.3788	-0.439	5	3	92.78	-2.1605
G4	BHONLUHRIMLJNI	C(C1C(C(C(C(O1)O)N)O)O)=O	461.919	C6H11NO5	177.063724	-3.2309	-0.04	6	4	113.01	-1.6038
G4	FAIOGPFLWTZPQZ	C1C(C(CN)(CC(O)O1)O)O	45.6335	C6H13NO4	163.084459	-2.1932	0.045	5	4	95.94	-1.0356
G4	BTLCAPNESJBJQP	C1C(C(CO)(C(C(O)O1)N)O)O	461.153	C6H13NO5	179.079374	-3.0453	0.444	6	5	116.17	-1.6773
G4	NOBVHNGBNKJBES	C1C(C(CN)(C(C(O)O1)N)O)O	551.677	C6H14N2O4	178.095358	-3.4431	0.368	6	5	121.96	-1.6933
G4	NFZYLOATPFUFCJ	C1C(C(CN)(C(C(O)O1)O)O)O	519.63	C6H13NO5	179.079374	-3.0453	0.444	6	5	116.17	-1.4586
G4	WXEIPDGSJTZZGX	C(C1(C(C(C(CO1)O)O)N)O)=O	608.134	C6H11NO5	177.063724	-3.2913	0.091	6	4	113.01	-4.5705
G4	CHDVFPZETFVFJZ	C(C1CC(C(C(O1)O)O)N)=O	458.225	C6H11NO4	161.068809	-2.3788	-0.439	5	3	92.78	-2.1996
G4	ALRISDXTQISODZ	C(C1(C(C(CCO1)N)O)O)=O	77.3257	C6H11NO4	161.068809	-2.4392	-0.308	5	3	92.78	-1.1967
G4	FHPFZEUVAYTKOQ	C(C1(C(CC(CO1)N)O)O)=O	83.1681	C6H11NO4	161.068809	-2.4392	-0.308	5	3	92.78	-1.3674
G4	GRFQDRROBGSJPI	C(C1(C(C(CCO1)O)N)O)=O	99.8211	C6H11NO4	161.068809	-2.4392	-0.308	5	3	92.78	-1.1898
G4	NUUUUXQZJCQUQL	C(C1CC(C(C(O1)O)N)N)=O	498.951	C6H12N2O3	160.084793	-2.7766	-0.515	5	3	98.57	-3.4396
G4	YALOZHVIWXQOJG	C(C1(C(C(CCO1)N)N)O)=O	101.288	C6H12N2O3	160.084793	-2.837	-0.384	5	3	98.57	-2.429
G4	HCRRNOXTNZQOBC	C1CC(C(C(CN)(O)O1)O)O	476.688	C6H13NO4	163.084459	-2.2269	-0.093	5	4	95.94	0.68143
G4	BKLHXAKYKVOGPS	C(C1C(C(C(C(O)O1)N)O)N)O	477.088	C6H14N2O4	178.095358	-3.4164	0.099	6	5	121.96	-0.20762
G4	GJEOEMRYMIVRFB	C(C1(C(CC(CO1)N)N)O)=O	530.229	C6H12N2O3	160.084793	-2.837	-0.384	5	3	98.57	-2.0345
G4	JQWUDEGFTGZKBG	CC1(C(C(C(CO1)O)O)N)O	952.108	C6H13NO4	163.084459	-2.1523	-0.201	5	4	95.94	-3.6279
G4	NRMGLNGGSOHFIU	CC1(C(C(C(CO1)O)N)O)O	956.983	C6H13NO4	163.084459	-2.1523	-0.201	5	4	95.94	2.3728
G4	QANRPOCEHZAGIH	C(C1(C(C(O)OCC1N)O)O)=O	109.772	C6H11NO5	177.063724	-3.2576	0.229	6	4	113.01	-2.2127
G4	ZVAZUAMFSVBWOX	C1C2(C(C(C(CO2)O)O1)N)O	127.009	C6H11NO4	161.068809	-2.4327	-0.175	5	3	84.94	0.30263
G4	FZIXTPDEXNVMHB	C1C2(C(C(C(CO2)O1)O)N)O	58591.1	C6H11NO4	161.068809	-2.4327	-0.175	5	3	84.94	0.98348
G4	LEQXDFHKNNSYMU	C1C(C(C(C(CO)(O)O1)N)N)O	509.743	C6H14N2O4	178.095358	-3.4768	0.23	6	5	121.96	0.44159
G4	KWNIJFMTBMYKNR	C(C1(C(C(C(CO1)O)N)O)O)=O	513.34	C6H11NO5	177.063724	-3.2913	0.091	6	4	113.01	-1.021
G4	KERMMUSESLPDDY	C1C2(C(C(C(CO2)O1)N)O)O	135.27	C6H11NO4	161.068809	-2.4327	-0.175	5	3	84.94	1.2319
G4	VPZHTGAHYNSZKL	C1(C(CN)(O)OCC(C1O)O)=O	112.217	C6H11NO5	177.063724	-2.9353	0.255	6	4	113.01	-1.9885
G4	QLTOQRRZNFLHFY	C1(C(C(CN)(O)OCC1O)O)=O	100.646	C6H11NO5	177.063724	-2.9353	0.255	6	4	113.01	1.3068
G4	PMQUFLMVWWDCRA	C1(COC(C(C(C1N)O)O)O)=O	105.343	C6H11NO5	177.063724	-2.783	0.124	6	4	113.01	-0.35592
G4	MDYKOYRKUNQFBB	C1C(C(C(CC(O)O1)O)O)N	40.9992	C6H13NO4	163.084459	-2.0746	-0.224	5	4	95.94	1.0381
G4	CSTCHYSMUQVRPY	C1C(C(C(C(C(O)O1)N)O)O)N	108.743	C6H14N2O4	178.095358	-3.3245	0.099	6	5	121.96	0.34232
G4	LTIHEMXASRIIHE	C1C(C(CC(C(O)O1)N)O)O	70.1828	C6H13NO4	163.084459	-2.0746	-0.224	5	4	95.94	-3.1394
G4	DIIYJYVICJJUSK	C1C(C(C(C(C(O)O1)N)O)N)O	115.544	C6H14N2O4	178.095358	-3.3245	0.099	6	5	121.96	0.40956
G4	AGLHQIUZKWFNFM	C1C(CC(C(C(O)O1)O)O)N	882.154	C6H13NO4	163.084459	-2.0746	-0.224	5	4	95.94	0.42761
G4	ULCITMYAIMMDID	C1C(C(C(CC(O)O1)O)N)O	39.6711	C6H13NO4	163.084459	-2.0746	-0.224	5	4	95.94	1.1222
G4	KQEDOKAKIRCVIW	C1CC(C(C(C(O)O1)O)N)O	43.9064	C6H13NO4	163.084459	-2.0746	-0.224	5	4	95.94	0.92153
G4	XOBUXUIOBKRUMU	C1C(C(C(CC(O)O1)N)O)O	45.7017	C6H13NO4	163.084459	-2.0746	-0.224	5	4	95.94	-2.2904
G4	WLGYKVLWZZBXEE	C1CC(C(C(C(O)O1)O)O)N	59.7453	C6H13NO4	163.084459	-2.0746	-0.224	5	4	95.94	0.60833
G4	DJMOLDUGGLOSLT	C(C(C(CC(CO)O)N)N)(O)=O	74.0421	C6H14N2O4	178.095358	-6.7228	0.013	6	5	129.8	-10.277
G4	XOMGNJRRENVEKF	C(C(CC(C(CO)O)N)N)(O)=O	67.3845	C6H14N2O4	178.095358	-6.7228	0.013	6	5	129.8	-11.634
G4	KGPYPAKUPGPDND	C(C(CO)=O)(C(CO)(CN)O)=O	106.292	C6H11NO5	177.063724	-3.5847	0.637	6	4	120.85	-2.7638
G4	QSXPHHFSGUTCLK	C(C(CO)=O)(C(CN)O)=O	83.7788	C5H9NO4	147.053159	-3.0386	0.239	5	3	100.62	-3.0566
G4	HHCBEDVDGCGUDB	C(C(CN)N)(C(C(CO)=O)O)=O	107.219	C6H12N2O4	176.079708	-4.0038	0.292	6	4	126.64	-0.84362
G4	UUKWSEIZIMUXPU	C1C(C(C(C1N)O)O)O	70.2943	C5H11NO3	133.073894	-2.0962	-0.36	4	4	86.71	0.81849
G4	JCVMEWMPQGAZID	C1C(C(C(C(C1O)N)O)O)O	468.347	C6H13NO4	163.084459	-2.6063	-0.231	5	5	106.94	0.82044
G4	KUKRYTDPJGZVJT	C(C1(CC(C(C1O)N)O)O)O	91.5105	C6H13NO4	163.084459	-2.7249	0.038	5	5	106.94	-1.8932
G4	MQKIVFNTVSNSKK	C(C1(CC(C(C1O)O)N)O)O	92.2816	C6H13NO4	163.084459	-2.7249	0.038	5	5	106.94	-2.0827
G4	CMYDZKZZXIFDJA	CC1(C(C(C(C1O)N)O)O)O	469.884	C6H13NO4	163.084459	-2.6503	-0.07	5	5	106.94	2.3791
G4	YUWYZNZBXAIRNG	C1C(C(C(C(C1O)O)N)O)O	446.595	C6H13NO4	163.084459	-2.6063	-0.231	5	5	106.94	0.79199
G4	MLAHPGPQFHMHMX	C1C(C(C(C(C1N)N)O)O)O	470.35	C6H14N2O3	162.100443	-3.0041	-0.307	5	5	112.73	0.72605
G4	AHUGLZSZXXEETD	C(C1(C(CC(C1O)N)O)O)N	91.4559	C6H14N2O3	162.100443	-3.1227	-0.038	5	5	112.73	1.1417
G4	ZUWYTIZDIMLKJN	C(C1(CC(C(C1N)N)O)O)O	100.064	C6H14N2O3	162.100443	-3.1227	-0.038	5	5	112.73	-2.2082
G4	ZMJUUCJZWNSMKL	C(C1(CC(C(C1O)O)N)O)N	93.3329	C6H14N2O3	162.100443	-3.1227	-0.038	5	5	112.73	0.96147
G4	PZYKEBAESNKYLI	CC1(C(C(C(C1N)N)O)O)O	468.255	C6H14N2O3	162.100443	-3.0481	-0.146	5	5	112.73	0.58808
G4	QNOLFVRLPWOHOK	C1C(C(C(C(C1O)N)N)O)O	443.484	C6H14N2O3	162.100443	-3.0041	-0.307	5	5	112.73	0.68669
G4	VPHAONPCSDCWFF	C(C1C(C(C(C1N)N)O)O)O	78.6193	C6H14N2O3	162.100443	-3.1514	-0.089	5	5	112.73	-0.019934
G4	AIVLFLVCGYQHLN	C1(CC(C(C1CO)O)N)=O	19.0735	C6H11NO3	145.073894	-1.7578	-0.463	4	3	83.55	0.87886
G4	JRGIQKCYIFSNFZ	C1(C(C(CO)C(C1)N)O)=O	31.7745	C6H11NO3	145.073894	-1.7578	-0.463	4	3	83.55	0.28184
G4	UKNHSZRXSITUPK	C1(C(C(C(CC1)N)O)O)=O	501.157	C6H11NO3	145.073894	-1.6105	-0.681	4	3	83.55	-1.3854
G4	JTPGVXTVZRVMRY	C1(C(C(CC1)(CN)O)O)=O	61.0872	C6H11NO3	145.073894	-1.7291	-0.412	4	3	83.55	0.10494
G4	HWTPWBGNFWXQPL	C(C1(C(C(CC1)N)O)O)=O	78.3724	C6H11NO3	145.073894	-2.0851	-0.576	4	3	83.55	-3.2477
G4	VTNPTMLAXOMKFX	C1(C(CC(C(C1)O)N)O)=O	489.053	C6H11NO3	145.073894	-1.6105	-0.681	4	3	83.55	2.0703
G4	XKNJKGCCBSYOLU	C1(C(CC(CN)(C1)O)O)=O	39.6455	C6H11NO3	145.073894	-1.7291	-0.412	4	3	83.55	1.6608
G4	ZRWOFRJBGJHMCY	C(C1(CC(C(C1)O)N)O)=O	57.1011	C6H11NO3	145.073894	-2.0851	-0.576	4	3	83.55	-2.1835
