Index	Reagents	Products	Rule	Energy Change
16066_0	['C(C(C=O)(C(CC(C)O)O)O)=O']	['O', 'C(C(C=O)(C(CC=C)O)O)=O']	Elimination2	2.09
16068_0	['C(C(C=O)(C(CC(C)O)O)O)(O)=O']	['O', 'C(C(C=O)(C=CC(C)O)O)(O)=O']	Elimination2	-0.43
16069_0	['C(C(C=O)(C(CC(C)O)O)O)(O)=O']	['O', 'C(C(C=O)(C(C=CC)O)O)(O)=O']	Elimination2	-0.43
16070_0	['C(C(C=O)(C(CC(C)O)O)O)(O)=O']	['O', 'C(C(C=O)(C(CC=C)O)O)(O)=O']	Elimination2	2.09
16072_0	['C(C(C=O)(C(CC(O)=O)O)O)=O']	['O', 'C(C(C=O)(C=CC(O)=O)O)=O']	Elimination2	-0.43
16074_0	['C(C(C=O)(C(CC(O)=O)O)O)(O)=O']	['O', 'C(C(C=O)(C=CC(O)=O)O)(O)=O']	Elimination2	-0.43
16075_0	['C(C(CO)(CO)C(C)O)=O']	['O', 'C(C(C=C)(CO)CO)=O']	Elimination2	2.09
16076_0	['C(C(C(CO)(CO)C(C)O)=O)(O)=O']	['O', 'C=CC(C(C(O)=O)=O)(CO)CO']	Elimination2	2.09
16077_0	['C(C(CO)(CO)C(C(O)=O)(C)O)=O']	['O', 'C(C(C(C(O)=O)=C)(CO)CO)=O']	Elimination2	2.92
16078_0	['C(C(CO)(C(C(C)O)O)O)(O)=O']	['O', 'C(C(CO)(C(C=C)O)O)(O)=O']	Elimination2	2.09
16080_0	['C(C(C=O)(C(C(O)=O)(C)O)O)=O']	['O', 'C(C(C=O)(C(C(O)=O)=C)O)=O']	Elimination2	2.92
16082_0	['C(C(C=O)(C(C(O)=O)(C)O)O)(O)=O']	['O', 'C(C(C=O)(C(C(O)=O)=C)O)(O)=O']	Elimination2	2.92
16084_0	['C(CC(C(CO)=O)(C(C=O)O)O)=O']	['O', 'C(C(C(C(CO)=O)=CC=O)O)=O']	Elimination2	0.4
16086_0	['C(C(C)(C(CCO)O)O)(O)=O']	['O', 'C(C(C=CCO)(C)O)(O)=O']	Elimination2	-0.43
16087_0	['C(C(C)(C(CCO)O)O)(O)=O']	['O', 'C(C(C)(C(C=C)O)O)(O)=O']	Elimination2	-2.3
16088_0	['C(C(C)(C(CCO)O)O)(O)=O']	['O', 'C=C(C(O)=O)C(CCO)O']	Elimination2	2.92
16090_0	['C(C(C(C(C(CO)=O)=O)(C)O)O)=O']	['O', 'C(C(C(C(C(CO)=O)=O)=C)O)=O']	Elimination2	2.92
16091_0	['C(C(C)(C(C=O)O)O)(O)=O']	['O', 'C(C(C(C(O)=O)=C)O)=O']	Elimination2	2.92
16092_0	['C(C(C)(C(C(C=O)O)O)O)(O)=O']	['O', 'C(C(C(C(C(O)=O)=C)O)O)=O']	Elimination2	2.92
16093_0	['C(C(C)(C(CO)(CO)O)O)(O)=O']	['O', 'C=C(C(O)=O)C(CO)(CO)O']	Elimination2	2.92
16094_0	['C(C(C)(C(C=CC)O)O)(O)=O']	['O', 'C(C(C(C(O)=O)=C)O)=CC']	Elimination2	2.92
16095_0	['C(C(C)(C(CC=C)O)O)(O)=O']	['O', 'C=CCC(C(C(O)=O)=C)O']	Elimination2	2.92
16097_0	['C(C(C)(C(CC=C)O)O)(O)=O']	['O', 'C(C(C=CC=C)(C)O)(O)=O']	Elimination2	-0.43
16099_0	['C(C(CO)=O)(C(C)(C(C)O)O)=O']	['O', 'C=CC(C(C(CO)=O)=O)(C)O']	Elimination2	2.09
16101_0	['C(C(CO)=O)(C(C)(C(C)O)O)=O']	['O', 'C=C(C(C(CO)=O)=O)C(C)O']	Elimination2	2.92
16102_0	['C(C(C)(C(C)O)O)(O)=O']	['O', 'C(C(C=C)(C)O)(O)=O']	Elimination2	2.09
16103_0	['C(C(C)(C(C)O)O)(O)=O']	['O', 'C=C(C(O)=O)C(C)O']	Elimination2	2.92
16105_0	['C(C(C)(C(CC(C)O)O)O)(O)=O']	['O', 'C(C(C=CC(C)O)(C)O)(O)=O']	Elimination2	-0.43
16106_0	['C(C(C)(C(CC(C)O)O)O)(O)=O']	['O', 'C(C(C)(C(C=CC)O)O)(O)=O']	Elimination2	-0.43
16107_0	['C(C(C)(C(CC(C)O)O)O)(O)=O']	['O', 'C(C(C)(C(CC=C)O)O)(O)=O']	Elimination2	2.09
16108_0	['C(C(C)(C(CC(C)O)O)O)(O)=O']	['O', 'C=C(C(O)=O)C(CC(C)O)O']	Elimination2	2.92
16110_0	['C(C(C)(C(CC(O)=O)O)O)(O)=O']	['O', 'C(C(C=CC(O)=O)(C)O)(O)=O']	Elimination2	-0.43
16111_0	['C(C(C)(C(CC(O)=O)O)O)(O)=O']	['O', 'C(CC(C(C(O)=O)=C)O)(O)=O']	Elimination2	2.92
16112_0	['C(C(C)(C(C=O)(CO)O)O)(O)=O']	['O', 'C(C(C(C(O)=O)=C)(CO)O)=O']	Elimination2	2.92
16114_0	['C(CO)(C(CO)(CC=O)O)=O']	['O', 'C(C=C(C(CO)=O)CO)=O']	Elimination2	0.4
16116_0	['C(C(CO)=O)(C(CO)(C)O)=O']	['O', 'C=C(C(C(CO)=O)=O)CO']	Elimination2	2.92
16118_0	['C(C(C(C(CO)C(C)O)O)O)(O)=O']	['O', 'C(C(C=C(CO)C(C)O)O)(O)=O']	Elimination2	-3.69
16119_0	['C(C(C(C(CO)C(C)O)O)O)(O)=O']	['O', 'C(C(C(C(CO)=CC)O)O)(O)=O']	Elimination2	-3.69
16120_0	['C(C(C(C(CO)C(C)O)O)O)(O)=O']	['O', 'C(C(C(C(C(C)O)=C)O)O)(O)=O']	Elimination2	-5.55
16121_0	['C(C(C(C(CO)C(C)O)O)O)(O)=O']	['O', 'C(C(C(C(C=C)CO)O)O)(O)=O']	Elimination2	2.09
16123_0	['C(C(C(CCO)O)O)(O)=O']	['O', 'C(C(C=CCO)O)(O)=O']	Elimination2	-0.43
16124_0	['C(C(C(CCO)O)O)(O)=O']	['O', 'C(C(C(C=C)O)O)(O)=O']	Elimination2	-2.3
16126_0	['C(C(CCO)(C(C(O)=O)O)O)(O)=O']	['O', 'C(C(C(C(O)=O)=CCO)O)(O)=O']	Elimination2	0.4
16127_0	['C(C(CCO)(C(C(O)=O)O)O)(O)=O']	['O', 'C(C(C=C)(C(C(O)=O)O)O)(O)=O']	Elimination2	-2.3
16129_0	['C(C(C(C(C)=O)(CC=O)O)O)(O)=O']	['O', 'C(C(C(C(C)=O)=CC=O)O)(O)=O']	Elimination2	0.4
16131_0	['C(C(C)(C(C(O)=O)O)O)(CC=O)=O']	['O', 'C(C(C(C(CC=O)=O)=C)O)(O)=O']	Elimination2	7.57
16133_0	['C(C(C(CC(C(C)=O)=O)O)O)(O)=O']	['O', 'C(C(C=CC(C(C)=O)=O)O)(O)=O']	Elimination2	-41.01
16135_0	['C(C(C(CC=C)O)O)(O)=O']	['O', 'C(C(C=CC=C)O)(O)=O']	Elimination2	-0.43
16137_0	['C(C(C(C(O)=O)(CC=C)O)O)(O)=O']	['O', 'C(C(C(C(O)=O)=CC=C)O)(O)=O']	Elimination2	0.4
16139_0	['C(C(C(CC(C(O)=O)=C)O)O)(O)=O']	['O', 'C(C(C=CC(C(O)=O)=C)O)(O)=O']	Elimination2	-0.43
16141_0	['C1(C(CC(C)O1)(C(C(O)=O)O)O)=O']	['O', 'C(C(C1C(OC(C=1)C)=O)O)(O)=O']	Elimination2	-48.02
16143_0	['C1(CC(C(O1)=O)(C(C(O)=O)O)O)=O']	['O', 'C(C(C1C(OC(C=1)=O)=O)O)(O)=O']	Elimination2	-48.02
16144_0	['C(C(C)(C(C(O)=O)(C)O)O)(O)=O']	['O', 'C(C(C(C(O)=O)=C)(C)O)(O)=O']	Elimination2	2.92
16145_0	['C1(C(C)(C(C(O1)=O)O)O)=O']	['O', 'C1(C(C(C(O1)=O)=C)O)=O']	Elimination2	-27.94
16146_0	['C(C(C=O)(C)O)(OC(CO)=O)=O']	['O', 'C(CO)(OC(C(C=O)=C)=O)=O']	Elimination2	NaN
16148_0	['C(C(C=O)O)(OC(C(C)O)=O)=O']	['O', 'C(C(C=O)O)(OC(C=C)=O)=O']	Elimination2	NaN
16150_0	['C(C(C)O)(OCC(C(O)=O)=O)=O']	['O', 'C=CC(OCC(C(O)=O)=O)=O']	Elimination2	2.09
16152_0	['C(C(C)O)(OC(C(CO)=O)=O)=O']	['O', 'C=CC(OC(C(CO)=O)=O)=O']	Elimination2	NaN
16153_0	['C(C(C=O)(C)O)(OCC(O)=O)=O']	['O', 'C(COC(C(C=O)=C)=O)(O)=O']	Elimination2	2.92
16155_0	['C(C(C=O)OC(C(C)O)=O)(O)=O']	['O', 'C(C(C(O)=O)OC(C=C)=O)=O']	Elimination2	2.09
16156_0	['C(C(C=O)C(C=O)C(C)O)=O']	['O', 'C(C(C=O)C(C=O)=CC)=O']	Elimination2	-6.94
16157_0	['C(C(C=O)C(C=O)C(C)O)=O']	['O', 'C(C(C=O)C(C=O)C=C)=O']	Elimination2	2.09
16158_0	['C(CC(C)O)(CC(C=O)=O)=O']	['O', 'C(C)=CC(CC(C=O)=O)=O']	Elimination2	-0.43
16159_0	['C(CC(C)O)(CC(C=O)=O)=O']	['O', 'C(CC(C=O)=O)(CC=C)=O']	Elimination2	-0.43
16160_0	['C(C(C(CCC(C)O)=O)=O)=O']	['O', 'C(CC(C(C=O)=O)=O)=CC']	Elimination2	-0.43
16161_0	['C(C(C(CCC(C)O)=O)=O)=O']	['O', 'C=CCCC(C(C=O)=O)=O']	Elimination2	2.09
16163_0	['C(C(C(C(C=O)=O)=O)CO)=O']	['O', 'C=C(C=O)C(C(C=O)=O)=O']	Elimination2	5.89
16165_0	['C(C(C=O)C(C(C=O)=O)O)=O']	['O', 'C(C(C=O)=CC(C=O)=O)=O']	Elimination2	-3.69
16166_0	['C(C(C(C(CO)=O)=O)CO)(O)=O']	['O', 'C=C(C(O)=O)C(C(CO)=O)=O']	Elimination2	-5.55
16168_0	['C(C(C=O)C(C(O)=O)(CO)O)=O']	['O', 'C(C(C=O)=C(C(O)=O)CO)=O']	Elimination2	-2.86
16169_0	['C(CC(CC(C)O)=O)(O)=O']	['O', 'C(CC(C=CC)=O)(O)=O']	Elimination2	-0.43
16170_0	['C(CC(CC(C)O)=O)(O)=O']	['O', 'C(CC(CC=C)=O)(O)=O']	Elimination2	2.09
16171_0	['C(C(CCC(C)O)=O)(O)=O']	['O', 'C(CC(C(O)=O)=O)=CC']	Elimination2	-0.43
16172_0	['C(C(CCC(C)O)=O)(O)=O']	['O', 'C=CCCC(C(O)=O)=O']	Elimination2	2.09
16174_0	['C(C(C=O)C(C(O)=O)O)=O']	['O', 'C(C(C=O)=CC(O)=O)=O']	Elimination2	-3.69
16176_0	['C(C(C(C(O)=O)=O)CO)=O']	['O', 'C=C(C=O)C(C(O)=O)=O']	Elimination2	-5.55
16177_0	['C(C)(C(C)O)=O']	['O', 'C=CC(C)=O']	Elimination2	2.09
16179_0	['C(C(CC(C)=O)O)(O)=O']	['O', 'C(C=CC(C)=O)(O)=O']	Elimination2	-0.43
16180_0	['C1(C(C(CC(O1)=O)=O)(C)O)=O']	['O', 'C1(CC(C(C(O1)=O)=C)=O)=O']	Elimination2	NaN
16181_0	['C1(C(C=O)C(C(O1)=O)(C)O)=O']	['O', 'C(C1C(OC(C1=C)=O)=O)=O']	Elimination2	-27.94
16183_0	['C1(C(C=O)C(C(O1)=O)(C)O)=O']	['O', 'C(C1C(OC(C=1C)=O)=O)=O']	Elimination2	-72.9
16185_0	['C(C)=C(C=O)C(CC(C)O)O']	['O', 'C(C)=C(C=O)C=CC(C)O']	Elimination2	-0.43
16186_0	['C(C)=C(C=O)C(CC(C)O)O']	['O', 'C(C(C(C=O)=CC)O)=CC']	Elimination2	-0.43
16187_0	['C(C)=C(C=O)C(CC(C)O)O']	['O', 'C=CCC(C(C=O)=CC)O']	Elimination2	2.09
16188_0	['C(CC(C)O)=C(C=O)C(C)O']	['O', 'C(CC(C)O)=C(C=O)C=C']	Elimination2	2.09
16189_0	['C(CC(C)O)=C(C=O)C(C)O']	['O', 'C(C)=CC=C(C=O)C(C)O']	Elimination2	-0.43
16190_0	['C(CC(C)O)=C(C=O)C(C)O']	['O', 'C=CCC=C(C=O)C(C)O']	Elimination2	2.09
16191_0	['C(C(C=CC(C)O)C(C)O)=O']	['O', 'C(C)=C(C=O)C=CC(C)O']	Elimination2	-3.69
16192_0	['C(C(C=CC(C)O)C(C)O)=O']	['O', 'C(C(C=C)C=CC(C)O)=O']	Elimination2	2.09
16193_0	['C(C(C=CC(C)O)C(C)O)=O']	['O', 'C(C(C=CC=C)C(C)O)=O']	Elimination2	2.09
16195_0	['C(CC(C(C=O)=CC)O)(O)=O']	['O', 'C(C)=C(C=O)C=CC(O)=O']	Elimination2	-0.43
16196_0	['C(CC=C(C=O)C(C)O)(O)=O']	['O', 'C(CC=C(C=O)C=C)(O)=O']	Elimination2	2.09
16197_0	['C(C(C=CC(O)=O)C(C)O)=O']	['O', 'C(C)=C(C=O)C=CC(O)=O']	Elimination2	-3.69
16198_0	['C(C(C=CC(O)=O)C(C)O)=O']	['O', 'C(C(C=C)C=CC(O)=O)=O']	Elimination2	2.09
16199_0	['C(C(C=O)C=CC(C)O)(O)=O']	['O', 'C(C(C(O)=O)C=CC=C)=O']	Elimination2	2.09
16200_0	['C(CC(C)O)=C(C(O)=O)C=O']	['O', 'C(C)=CC=C(C=O)C(O)=O']	Elimination2	-0.43
16201_0	['C(CC(C)O)=C(C(O)=O)C=O']	['O', 'C=CCC=C(C=O)C(O)=O']	Elimination2	2.09
16202_0	['C(C(C(C)O)=CC(CO)=O)=O']	['O', 'C=CC(C=O)=CC(CO)=O']	Elimination2	2.09
16203_0	['C(C(C(C)O)=C(C=O)CO)=O']	['O', 'C=CC(C=O)=C(C=O)CO']	Elimination2	2.09
16204_0	['C(C(C(C=O)=O)O)=CC(C)O']	['O', 'C=CC=CC(C(C=O)=O)O']	Elimination2	2.09
16205_0	['C=C(C=O)C(C)O']	['O', 'C=C(C=O)C=C']	Elimination2	2.09
16206_0	['C=C(C(C(O)=O)=O)C(C)O']	['O', 'C=C(C=C)C(C(O)=O)=O']	Elimination2	2.09
16207_0	['C(C(C(C=O)=C)(C)O)(O)=O']	['O', 'C=C(C=O)C(C(O)=O)=C']	Elimination2	2.92
16208_0	['C1(C(C(C(C(O1)=O)=O)=C)(C)O)=O']	['O', 'C=C1C(OC(C(C1=C)=O)=O)=O']	Elimination2	-27.94
16209_0	['C(CC(C)O)=CC=O']	['O', 'C(C)=CC=CC=O']	Elimination2	-0.43
16210_0	['C(CC(C)O)=CC=O']	['O', 'C=CCC=CC=O']	Elimination2	2.09
16211_0	['C(CC=CC(C)O)=O']	['O', 'C(CC=CC=C)=O']	Elimination2	2.09
16212_0	['C(C)=C(C=O)C(C)O']	['O', 'C=CC(C=O)=CC']	Elimination2	2.09
16213_0	['C(C(CC(C)O)=CC=O)(O)=O']	['O', 'C(C)=CC(C(O)=O)=CC=O']	Elimination2	-0.43
16214_0	['C(C(CC(C)O)=CC=O)(O)=O']	['O', 'C=CCC(C(O)=O)=CC=O']	Elimination2	2.09
16215_0	['C(CC(C(O)=O)=CC(C)O)=O']	['O', 'C(CC(C(O)=O)=CC=C)=O']	Elimination2	2.09
16216_0	['C(C)=C(C(C(O)=O)=O)C(C)O']	['O', 'C=CC(C(C(O)=O)=O)=CC']	Elimination2	2.09
16217_0	['C(C(C)(CC=CC=O)O)(O)=O']	['O', 'C=C(C(O)=O)CC=CC=O']	Elimination2	2.92
16218_0	['C(C(C)(CC=CC=O)O)(O)=O']	['O', 'C(C=CC=C(C(O)=O)C)=O']	Elimination2	0.4
16219_0	['C(C(C=CCC=O)(C)O)(O)=O']	['O', 'C(CC=CC(C(O)=O)=C)=O']	Elimination2	2.92
16220_0	['C(C(C(C=O)=CC)(C)O)(O)=O']	['O', 'C=C(C(O)=O)C(C=O)=CC']	Elimination2	2.92
16221_0	['C(C(C)=C(C=O)C(C)O)(O)=O']	['O', 'C=CC(C=O)=C(C(O)=O)C']	Elimination2	2.09
16222_0	['C(CC(C)O)=CC(C(O)=O)=O']	['O', 'C(C)=CC=CC(C(O)=O)=O']	Elimination2	-0.43
16223_0	['C(CC(C)O)=CC(C(O)=O)=O']	['O', 'C=CCC=CC(C(O)=O)=O']	Elimination2	2.09
16224_0	['C(CC(C(O)=O)=O)=CC(C)O']	['O', 'C=CC=CCC(C(O)=O)=O']	Elimination2	2.09
16225_0	['C=CC(C)O']	['O', 'C=CC=C']	Elimination2	2.09
16226_0	['C(C(C=C)(C)O)(O)=O']	['O', 'C=C(C(O)=O)C=C']	Elimination2	2.92
16227_0	['C(C(C=CC(C)O)(CO)O)(O)=O']	['O', 'C(C(C=CC=C)(CO)O)(O)=O']	Elimination2	2.09
16228_0	['C(C(C=CC(C)O)O)(O)=O']	['O', 'C(C(C=CC=C)O)(O)=O']	Elimination2	2.09
16230_0	['C=C1C(OC(C1)O)=O']	['O', 'C1OC(C(C=1)=C)=O']	Elimination2	-26.46
16231_0	['C1(C(C=CO1)(C)O)=O']	['O', 'C1OC(C(C=1)=C)=O']	Elimination2	-27.94
16233_0	['CC(CC(C(CO)(C(C)O)O)O)O']	['O', 'C=CC(CO)(C(CC(C)O)O)O']	Elimination2	2.09
16235_0	['CC(CC(C(CO)(C(C)O)O)O)O']	['O', 'C(C(CO)(C(C)O)O)=CC(C)O']	Elimination2	-0.43
16237_0	['CC(CC(C(CO)(C(C)O)O)O)O']	['O', 'C(C(C(CO)(C(C)O)O)O)=CC']	Elimination2	-0.43
16239_0	['CC(CC(C(CO)(C(C)O)O)O)O']	['O', 'C=CCC(C(CO)(C(C)O)O)O']	Elimination2	2.09
16241_0	['C(CC(C(CO)(C(C)O)O)O)(O)=O']	['O', 'C(CC(C(C=C)(CO)O)O)(O)=O']	Elimination2	2.09
16243_0	['C(CC(C(CO)(C(C)O)O)O)(O)=O']	['O', 'C(C(CO)(C(C)O)O)=CC(O)=O']	Elimination2	-0.43
16245_0	['C(CO)(C(C(CO)(C(C)O)O)O)=O']	['O', 'C(C(C(C=C)(CO)O)O)(CO)=O']	Elimination2	2.09
16247_0	['C(C(CO)(C(CO)(C(C)O)O)O)=O']	['O', 'C(C(CO)(C(C=C)(CO)O)O)=O']	Elimination2	2.09
16249_0	['CC(C(CO)(CO)O)O']	['O', 'C=CC(CO)(CO)O']	Elimination2	2.09
16251_0	['C(C(C(CO)(C(C)O)O)O)(O)=O']	['O', 'C(C(C(C=C)(CO)O)O)(O)=O']	Elimination2	2.09
16253_0	['CC(CC(C(CO)O)O)O']	['O', 'C(C(CO)O)=CC(C)O']	Elimination2	-0.43
16255_0	['CC(CC(C(CO)O)O)O']	['O', 'C(C(C(CO)O)O)=CC']	Elimination2	-0.43
16257_0	['CC(CC(C(CO)O)O)O']	['O', 'C=CCC(C(CO)O)O']	Elimination2	2.09
16259_0	['CC(C(CO)(C(C)O)O)O']	['O', 'C=CC(CO)(C(C)O)O']	Elimination2	2.09
16261_0	['C(CC(C(CO)O)O)(O)=O']	['O', 'C(C(CO)O)=CC(O)=O']	Elimination2	-0.43
16263_0	['C(C(C(CO)O)(CC(C)O)O)(O)=O']	['O', 'C(C(C)O)=C(C(O)=O)C(CO)O']	Elimination2	0.4
16265_0	['C(C(C(CO)O)(CC(C)O)O)(O)=O']	['O', 'C(C(C=CC)(C(CO)O)O)(O)=O']	Elimination2	-0.43
16267_0	['C(C(C(CO)O)(CC(C)O)O)(O)=O']	['O', 'C(C(C(CO)O)(CC=C)O)(O)=O']	Elimination2	2.09
16269_0	['C(C(C(C(C)O)(C(C)O)O)O)(O)=O']	['O', 'C(C(C(C=C)(C(C)O)O)O)(O)=O']	Elimination2	2.09
16271_0	['C(C(C)(CC(C(CO)O)O)O)(O)=O']	['O', 'C=C(C(O)=O)CC(C(CO)O)O']	Elimination2	2.92
16273_0	['C(C(C)(CC(C(CO)O)O)O)(O)=O']	['O', 'C(C(C(CO)O)O)=C(C(O)=O)C']	Elimination2	0.4
16275_0	['C(C(C)(CC(C(CO)O)O)O)(O)=O']	['O', 'C(C(C=CC(CO)O)(C)O)(O)=O']	Elimination2	-0.43
16277_0	['C(C(C)(C(CO)(C(C)O)O)O)(O)=O']	['O', 'C(C(C)(C(C=C)(CO)O)O)(O)=O']	Elimination2	2.09
16279_0	['C(C(C)(C(CO)(C(C)O)O)O)(O)=O']	['O', 'C=C(C(O)=O)C(CO)(C(C)O)O']	Elimination2	2.92
16281_0	['C(C(C(CO)O)(CC(O)=O)O)(O)=O']	['O', 'C(C=C(C(O)=O)C(CO)O)(O)=O']	Elimination2	0.4
16282_0	['C(C(CO)C(CO)O)(O)=O']	['O', 'C=C(C(O)=O)C(CO)O']	Elimination2	-5.55
16284_0	['C(C(CO)C(CO)O)(O)=O']	['O', 'C(CO)=C(C(O)=O)CO']	Elimination2	-3.69
16286_0	['C1(C(CC(C(CO)O)(O)O1)=O)=O']	['O', 'C1(C(CO)O)OC(C(C=1)=O)=O']	Elimination2	-48.02
16288_0	['C1(C(C(C(OC1(C)O)=O)O)O)=O']	['O', 'C1(C(C(C(C(O1)=C)=O)O)O)=O']	Elimination2	-27.94
16290_0	['C1(C(C(C(C(C)(O)O1)O)O)=O)=O']	['O', 'C=C1C(C(C(C(O1)=O)=O)O)O']	Elimination2	-27.94
16291_0	['C(C(CC)O)=O']	['O', 'C(C)=CC=O']	Elimination2	-0.43
16292_0	['C(CCCO)=O']	['O', 'C(CC=C)=O']	Elimination2	-2.3
16293_0	['C(C(C(CC)O)=O)(O)=O']	['O', 'C(C)=CC(C(O)=O)=O']	Elimination2	-0.43
16294_0	['C(C(CCCO)=O)(O)=O']	['O', 'C=CCC(C(O)=O)=O']	Elimination2	-4.82
16295_0	['C(C(CO)CC=O)(O)=O']	['O', 'C(CC(C(O)=O)=C)=O']	Elimination2	-5.55
16296_0	['C(C(C)C(C=O)O)(O)=O']	['O', 'C(C=C(C(O)=O)C)=O']	Elimination2	-3.69
16297_0	['C(C(CO)(CCO)O)(O)=O']	['O', 'C(CO)=C(C(O)=O)CO']	Elimination2	0.4
16298_0	['C(C(CO)(CCO)O)(O)=O']	['O', 'C(C(C=C)(CO)O)(O)=O']	Elimination2	-2.3
16299_0	['C1(C(C)C(C(C(O)=O)(O)O1)O)=O']	['O', 'C(C1(C=C(C(O1)=O)C)O)(O)=O']	Elimination2	-51.34
16300_0	['C1(C(CO)CC(C(O)=O)(O)O1)=O']	['O', 'C(C1(CC(C(O1)=O)=C)O)(O)=O']	Elimination2	-44.74
16302_0	['C1(C(CO)CC(C(O)=O)(O)O1)=O']	['O', 'C1(C(C=C(C(O)=O)O1)CO)=O']	Elimination2	-48.02
16303_0	['C1(C(C)C(C(C(O1)=O)=O)O)=O']	['O', 'C1(C(C)=CC(C(O1)=O)=O)=O']	Elimination2	-51.34
16304_0	['C1(C(CO)CC(C(O1)=O)=O)=O']	['O', 'C=C1C(OC(C(C1)=O)=O)=O']	Elimination2	-44.74
16306_0	['C(C1C(C)OC(CO)(C1O)O)=O']	['O', 'C1C(CO)(OC(C=1C=O)C)O']	Elimination2	-51.34
16308_0	['C(C1C(C)OC(C1(CO)O)O)=O']	['O', 'C1(C(OC(C=1C=O)C)O)CO']	Elimination2	-72.9
16310_0	['C(C1(COC(C1C(C)O)O)O)=O']	['O', 'C(C1(C(C(C)O)=COC1)O)=O']	Elimination2	-51.34
16312_0	['C(C1(COC(C1C(C)O)O)O)=O']	['O', 'C(C1(C(C(O)OC1)=CC)O)=O']	Elimination2	-42.87
16314_0	['C(C1(COC(C1C(C)O)O)O)=O']	['O', 'C1(C(OCC=1C=O)O)C(C)O']	Elimination2	-72.9
16316_0	['C(C1(COC(C1C(C)O)O)O)=O']	['O', 'C(C1(COC(C1C=C)O)O)=O']	Elimination2	2.09
16318_0	['C1(C(O)OC(CC(C)O)C1O)=O']	['O', 'C1(C(O)OC(C=CC)C1O)=O']	Elimination2	-0.43
16320_0	['C1(C(O)OC(CC(C)O)C1O)=O']	['O', 'C1(C(O)OC(C1O)CC=C)=O']	Elimination2	2.09
16322_0	['C1(C(C=O)C(C(CO)(O)O1)O)=O']	['O', 'C1C(CO)(O)OC(C=1C=O)=O']	Elimination2	-51.34
16324_0	['C1(C(C=O)C(CO)(C(O)O1)O)=O']	['O', 'C1(CO)C(O)OC(C=1C=O)=O']	Elimination2	-72.9
16326_0	['C(C1C(O)OCC1(C=O)O)(O)=O']	['O', 'C(C1(C(C(O)=O)=COC1)O)=O']	Elimination2	-51.34
16328_0	['C(C1C(O)OCC1(C=O)O)(O)=O']	['O', 'C(C1C(O)OCC=1C=O)(O)=O']	Elimination2	-72.9
16330_0	['C1(C(C)(C(CO)C(O)O1)O)=O']	['O', 'C=C1C(OC(C1CO)O)=O']	Elimination2	-27.94
16332_0	['C1(C(C)(C(CO)C(O)O1)O)=O']	['O', 'C1(CO)C(O)OC(C=1C)=O']	Elimination2	-72.9
16334_0	['C1(C(C)(C(CO)C(O)O1)O)=O']	['O', 'C1(C(C(CO)=CO1)(C)O)=O']	Elimination2	-51.34
16336_0	['C1(C(C)(C(CO)C(O)O1)O)=O']	['O', 'C1(C(C(C(O)O1)=C)(C)O)=O']	Elimination2	-44.74
16338_0	['C1(C(C)(O)OCC1C(C(O)=O)=O)=O']	['O', 'C=C1C(C(C(C(O)=O)=O)CO1)=O']	Elimination2	-27.94
16340_0	['C1(C(CC(C(O)=O)=O)(O)OCC1)=O']	['O', 'C1(C(OCC1)=CC(C(O)=O)=O)=O']	Elimination2	-30.46
16342_0	['C(C1(C(C(C(O1)=O)=C)CO)O)(O)=O']	['O', 'C(C1(C(C(C(O1)=O)=C)=C)O)(O)=O']	Elimination2	-44.74
16344_0	['C(C1(C(C(C(O1)=O)=C)CO)O)(O)=O']	['O', 'C=C1C(OC(C(O)=O)=C1CO)=O']	Elimination2	-72.9
16346_0	['C1(C2(C)C(CO)C(C(O2)=O)(O)O1)=O']	['O', 'C1(C2(C(C(C(O2)=O)(O)O1)=C)C)=O']	Elimination2	-26.65
16348_0	['C1(C(CC(O)O1)(CC(C)O)O)=O']	['O', 'C1(C(C=CO1)(CC(C)O)O)=O']	Elimination2	-26.46
16350_0	['C1(C(CC(O)O1)(CC(C)O)O)=O']	['O', 'C1C(O)OC(C=1CC(C)O)=O']	Elimination2	-48.02
16352_0	['C1(C(CC(O)O1)(CC(C)O)O)=O']	['O', 'C(C(C)O)=C1C(OC(C1)O)=O']	Elimination2	-30.46
16354_0	['C1(C(CC(O)O1)(CC(C)O)O)=O']	['O', 'C1(C(C=CC)(CC(O)O1)O)=O']	Elimination2	-0.43
16356_0	['C1(C(CC(O)O1)(CC(C)O)O)=O']	['O', 'C1(C(CC(O)O1)(CC=C)O)=O']	Elimination2	2.09
16358_0	['C1(C(C)(C(C(O)O1)C(C)O)O)=O']	['O', 'C1(C(C)(C(C=C)C(O)O1)O)=O']	Elimination2	2.09
16360_0	['C1(C(C)(C(C(O)O1)C(C)O)O)=O']	['O', 'C=C1C(OC(C1C(C)O)O)=O']	Elimination2	-27.94
16362_0	['C1(C(C)(C(C(O)O1)C(C)O)O)=O']	['O', 'C1(C(C(C(O)O1)=CC)(C)O)=O']	Elimination2	-42.87
16364_0	['C1(C(C)(C(C(O)O1)C(C)O)O)=O']	['O', 'C1(C(O)OC(C=1C)=O)C(C)O']	Elimination2	-72.9
16366_0	['C1(C(C)(C(C(O)O1)C(C)O)O)=O']	['O', 'C1(C(C(C(C)O)=CO1)(C)O)=O']	Elimination2	-51.34
