Smiles	Canonical Code
C(C1(C)CC(C(C(O)=O)(O1)O)=O)=O	11fc06467454f455
C(C1(C(CC(C(C)=O)O1)=O)O)(O)=O	54886623fda9f8a6
C(C1(C(C)=O)CC(C(O1)O)=O)(O)=O	ac3fd80396bf1b94
C(C1(C(CC(C)O1)=O)O)(O)=O	4b8a341c50639841
C(C1(C(C(CO)C(C)O1)=O)O)(O)=O	8fe82c5223535bb8
C(C1(C(C(CO1)O)=O)O)(O)=O	3a8757c6ef16f5f1
C(C1(C(C(C(CO)O1)O)=O)O)(O)=O	3767241473eeda12
C1(C(C(O)=O)(CC(O)O1)O)=O	c8458676177d52be
C1(C(C(O)=O)(CC(CO)(O)O1)O)=O	4be8531adaa35862
C(C1(C=O)CC(CC(O1)O)O)(O)=O	837aa68efc8588cc
C(C1(C(C(C(CO1)O)O)=O)O)(O)=O	bf32f29916867a1
C(C1(C(CCOC(C1)O)=O)O)(O)=O	e3be03c2fa0ece55
C1(C(CCO1)(C(C(CO)O)O)O)=O	5d40efb19e83cd1f
C(C(C1(C(CC(C1)O)O)O)O)(O)=O	5c542bffacd30df9
C(C(C(C)(C(C(C)O)O)O)O)(O)=O	d961bf9c40291a6c
C(C(CO)CC(C(C(O)=O)O)O)=O	d5a1d0c42a21e18
C(C(C(CO)(CC(C)=O)O)O)(O)=O	6cd333802474d3dd
C(CO)(C(CC)(C(C(O)=O)O)O)=O	ae95ed5eebf7e735
C(C(CO)(C(C(O)=O)O)O)(CC)=O	860230c7afc57d7a
C(CCC(CO)(C(C(O)=O)O)O)=O	75b0a23a61a30a77
C(CCO)(CC(C(C(O)=O)O)O)=O	b29021922179d0b3
C(CC(C(C(O)=O)O)(CC=O)O)=O	ff1c9ddd108b5e7e
C(C(C)(C(C(O)=O)O)O)(CC=O)=O	c54335a369c665b5
C(CCC(C=O)(C(C(O)=O)O)O)=O	f618292fef27f660
C(C(C=O)CC(C(C(O)=O)O)O)=O	aca9a3350c3a80cf
C(C(C(C=O)(C(C=O)C)O)O)(O)=O	1b5e184b6f85b261
C(C(C(C(C(C(O)=O)O)O)=O)C)=O	5d3500f191d5fad7
C(C(C(C=O)(CC(C)=O)O)O)(O)=O	a9f7613b256710fa
C(C(CC)(C(C(O)=O)O)O)=O	db39d21ef3c46bc3
C(C(C(C(C(C)=O)CO)O)O)(O)=O	616ced7e2e872b93
C(C(CC)(C(C(O)=O)O)O)(O)=O	69e2a1f774d104e0
C1(C(CCO1)(C(C(O)=O)O)O)=O	5a70812d6796a0ff
C1(CC(CO1)(C(C(O)=O)O)O)=O	f66070f1e4ec479b
C(C(C(C=C(C=O)C=O)O)O)(O)=O	73e22ac018e7a23b
C(C(C(C(C=O)=CC=O)O)O)(O)=O	65800617d835dabe
C(C(C(C=CC(C=O)=O)O)O)(O)=O	a686d2ffbc823afa
C(C(C=CC=O)(C(C(O)=O)O)O)=O	25b752e71f1e35a5
C(C(C(C=C(CO)CO)O)O)(O)=O	d7fe7df0688e25f8
C(C(C(CO)(C(C=C)O)O)O)(O)=O	2e65710ede9cba1a
C(C(C(C=CC(CO)O)O)O)(O)=O	c35a58abca026769
C(C(C(CO)=C)(C(C(O)=O)O)O)=O	d5af6512aeabd5dc
C(C(C(C(C(CO)=C)=O)O)O)(O)=O	837cdf104bbd91f6
C(C(C(C(C(C=O)=C)O)O)O)(O)=O	73e809cdb24c93f7
C(C(C(C(C(C(O)=O)O)O)=C)O)=O	8c27f7f6315e14c2
C(C(C(C=C(C=O)CO)O)O)(O)=O	8d0fd5161d1a36e4
C(C(C(C(CO)=CC=O)O)O)(O)=O	5e4cf503f4cfddac
C(C(C(C(C(CO)=O)=C)O)O)(O)=O	17e2471f634c4e09
C(C(C(C(C=O)=C)(CO)O)O)(O)=O	25604c9405481d76
C(C(C=CC(C(C(O)=O)O)O)O)=O	5c560fa530d60116
C(C(C(C(C=O)=CCO)O)O)(O)=O	d3a294858729222f
C(C(C=CCO)(C(C(O)=O)O)O)=O	cd74a6a7a9a48594
C(C(C(C(C=CCO)=O)O)O)(O)=O	13e1ca34e956000b
C(C(C(C=CC(CO)=O)O)O)(O)=O	4953021783e512
C(C(C(C=CC=O)(CO)O)O)(O)=O	dd5a111f0a8bbef
C(C(C(C(C=C)(CO)O)O)O)(O)=O	68ab1cb0907d1cd0
C(OCC(C)(C(C(O)=O)O)O)=O	ef2414e993f6dcdc
C(C(C1(C(O)OC(C)C1)O)O)(O)=O	5c6663bdf60ebb90
C(C(CCCO)(C(C(O)=O)O)O)=O	5d4c785abac07d7
C(C(C(C(O)=O)O)O)(CCCO)=O	15f204e237577de0
C(CC(C(C=C)=O)(C(C=O)O)O)=O	56d3b9705a0c4733
C(CC(C(C=O)=O)(C(C=O)O)O)=O	f5a470338d481bcb
C(C(C(C(C(CO)=O)=O)(C)O)O)=O	daa8ed05c0f65ee5
C(C(C1(C(CC(CO)O1)=O)O)O)=O	ff6374fb20672fc8
C(C(C1(C(CC(CO1)O)=O)O)O)=O	608d1fde6dbacabe
C1(C(CC(CO1)=O)(C(C=O)O)O)=O	7049a38d4a0c4116
C(C(C(C=O)=CC)(C(C=O)O)O)=O	9968da7d1a4e1deb
C(CC=O)(C(C=C)(C(C=O)O)O)=O	518872dadfa0e464
C(C(C(C(C)=O)(C=CC=O)O)O)=O	bae749ca98f46592
C(C(C(CC=O)=C)(C(C=O)O)O)=O	68d79daebfd81e23
C(C(C(C)=CC=O)(C(C=O)O)O)=O	bc4e9bfe02d40d5e
C(C(C=CC=O)(C(C=O)O)O)(O)=O	8b2dfb89e419b82e
C(C(C(C=O)=C)(C(C=O)O)O)(O)=O	40f44216c2023c79
C(C(C(C=O)O)O)(OCC=O)=O	7ca00259f16c09f2
C(C(C1(C=O)CC(C(O)O1)=O)O)=O	98acec5e3f1809a2
C(C1CC(C(C(C=O)O)(O)O1)=O)=O	9989aee572e3d113
C(C(C1(C(CC(C)O1)=O)O)O)=O	20ab4775e866cfd0
C(C(C1(C(C(CO1)O)=O)O)O)=O	b0d34ef4ea9840b
C1(C(CC(O)O1)(C(C=O)O)O)=O	ca85f0cd4c8a47d0
C(CC(C(C(CO)=O)(C=C)O)O)=O	267076f362455497
C(C(C(C=O)=C)(C(CC=O)O)O)=O	4346a0257ebb2346
C(C(C=CC=O)(C(CC=O)O)O)=O	ba57c7db0363b41c
C(C(C)(C(CC=O)O)O)=O	a54a8dc0d62351c7
C(C(C)(C(CC=O)O)O)(CC=O)=O	5352b82cd106b8b7
C1(C(C(CC=O)O)(CCO1)O)=O	9ac3a49881882323
C(C(C(CC=O)O)O)(OCC=O)=O	47327f303b36d018
C(CC(C1(C(CC(C)O1)=O)O)O)=O	e5a73ec5dc40fd3
C(CC(C1(C(C(CO1)O)=O)O)O)=O	2104c8c11fd3e96b
C1(C(C(CC=O)O)(CC(O)O1)O)=O	5d3d67ea91a4f794
C(C(C)(C(C(CO)=O)(C=C)O)O)=O	71d54e60b288cd4c
C(CO)(C(C=C)(C(C(C)=O)O)O)=O	7ee7b97e8199936d
C(C(C(C=O)=C)(C(C=O)(C)O)O)=O	f6ce987563d3c675
C(C(C(C=O)=C)(C(C(C)=O)O)O)=O	2c3567b0ec1d49a3
C(C(C)(C(C=O)(C)O)O)=O	ab19191bab42fb0e
C(COC(C(C(C=O)(C)O)O)=O)=O	f6f8e873ae2cb850
C(C(C(C(C)=O)O)O)(OCC=O)=O	635a853da77d0e17
C(C(C)(C1(C(CC(C)O1)=O)O)O)=O	407189de57c7010d
C(C(C1(C(CC(C)O1)=O)O)O)(C)=O	718683d1c6af7370
C(C(C)(C1(C(C(CO1)O)=O)O)O)=O	46c1e66f4084c708
C(C(C1(C(C(CO1)O)=O)O)O)(C)=O	43f7951b7b92e65f
C1(C(CC(O)O1)(C(C=O)(C)O)O)=O	29eb3bf270a6bc5f
C1(C(CC(O)O1)(C(C(C)=O)O)O)=O	7d129a23b46f8758
C(CC(C=O)(C(C=O)(CC)O)O)=O	1f4e702d7216a6c3
C(C(C(C=O)(CC=O)O)O)(CC)=O	b47a2f44ea4ef50a
C(C)(CC(C(C=O)(CC=O)O)O)=O	2013c10d08b9705d
C(CCC(C(C=O)(CC=O)O)O)=O	25e6233cb2bef6b
C(C)(C(C)(C(C=O)(CC=O)O)O)=O	6773b17c82d9a7c9
C(CC(C=O)(C(C(C=O)=C)O)O)=O	af8b6a84fed82c35
C(C(C=C)(C(CC(C=O)O)O)O)=O	5cea3d7e2a19a30e
C(C(C(C(C=C)O)O)(CC=O)O)=O	36357d5a0e300fee
C(CC(C=O)(C1(C=COC1)O)O)=O	90a445f6e046b44b
C(C(C)(C(CC(C=O)O)O)O)=O	2cba0cf91076c96
C(C(C=C)(C(CC(CO)=O)O)O)=O	6a9b012c8b8ad71d
C(C(C)(C(CC(CO)=O)O)O)=O	56512c9e52aab37b
C(C(C=C)(C(C(C(C)=O)O)O)O)=O	f510b790ec9f1a7
C(C(C)(C(C(C(C)=O)O)O)O)=O	748a99d61bc6094d
C(C(C)(C(C)(C(C=O)O)O)O)=O	63ba2a71f7616cc4
C(C(C(C)O)(CC=O)O)(C(C)O)=O	2e3b0e8b13efd593
C(C(C(C)O)(CC(C)O)O)(O)=O	8a3a018ed83b9a57
C(C(C(C)O)(C(CO)CO)O)(O)=O	4adde647b7fc65aa
C(C(C(C)O)(CC(CO)O)O)(O)=O	a82dd7c0d433177c
C(C(CO)=O)(C(C)(C(C)O)O)=O	8101d079e204726b
C(C(C(C)O)(CC=O)O)(CC=O)=O	b81cc497f84f59cb
C1(C(C(C)O)(O)OC(CO)C1)=O	326675c330631416
C1(C(C(C)O)(O)OCC(C1)O)=O	ea0b03585284fbbf
C(C(C(C(C=O)=O)=C)(C(C)O)O)=O	5986fccb0b7b6d7e
C(C(C(C=O)=CC=O)(C(C)O)O)=O	e568881f4ee87d0c
C(CO)(C(C=CC=O)(C(C)O)O)=O	7429cec7ba81a5ea
C(CO)(C(C(C=O)=C)(C(C)O)O)=O	20e86d4752c79a04
C(C(CO)O)(C(C=C)(C(C)O)O)=O	2c3f146d5f3b71a2
C(C(C(C=O)=CCO)(C(C)O)O)=O	22da8af9b00b363b
C(C(C=CC(C=O)O)(C(C)O)O)=O	b2a33ec4915ff6cd
C(C(C=CC(CO)=O)(C(C)O)O)=O	7fdd922b149f9b7c
C(C(C(CO)=CC=O)(C(C)O)O)=O	c6d42641928a37e2
C(C(C(C(C=O)O)=C)(C(C)O)O)=O	62f2b3f30b81356c
C(C(C)(C(C)O)O)=O	534566550ca9842b
C(C(C=O)C(C(C)(C(C)O)O)=O)=O	d6454dad09aaca9f
C(C(C)(C(C)O)O)(CC(C=O)=O)=O	61afaf2eb86ef72b
C(CC(C(C)(C(C)O)O)=O)=O	9537c17aa1107116
C(CC(C(C(C)O)(CCO)O)=O)=O	de2fc360eb3e489a
C(C(C(C(C)O)(CC(C)O)O)=O)=O	2207221ad7064337
C(C(CO)O)(C(C)(C(C)O)O)=O	d4b0d1d2c35d2ab0
C(C(C(C(C)O)(CCO)O)=O)=O	2b024a47ebb9952f
C(C(C(C(C)(C(C)O)O)=O)O)=O	eb6f2379acb15f8
C(C(C(C(C)(C(C)O)O)=O)O)(O)=O	1ad88eed9cd0dafe
C(C(C(C(C)O)(CCO)O)=O)(O)=O	63b762c7fb18b475
C(CO)(C(C(C)O)(CC(O)=O)O)=O	7aa0a708577b44bf
C1(C(C(C)O)(CCO1)O)=O	e6a5e629cdd59354
C(C(C(C)O)O)(OCC=O)=O	f02d0e05a54232db
C(C(C(C)O)O)(OC(C=O)CO)=O	c803bd9e8b0ad5ff
C(C(C(C)O)O)(OCC(C=O)O)=O	85e4e22a9e644532
C(C1(C(C)O)CC(C(O1)O)=O)=O	45a33ebafd959205
C1(CC(C=O)OC1(C(C)O)O)=O	9f93181d5a180520
C(CC1CC(C(C(C)O)(O)O1)=O)=O	a3cf75c6a660caee
C(C1(C)CC(C(C(C)O)(O1)O)=O)=O	b001c018efa8b0f5
C1(CC(C(C)=O)OC1(C(C)O)O)=O	be6af9bd7d724144
C(C)(C1(C(C)O)CC(C(O1)O)=O)=O	8131bade2137a95
C1(C(C(C)O)(O)OC(C)C1)=O	ace354d7e7340561
C1(C(C(C)O)(O)OC(C)C1CO)=O	e3edd66771939017
C1(C(C(C)O)(O)OCC1O)=O	3b0a4bfbf8f70681
C1(C(C(C)O)(O)OC(CO)C1O)=O	7285ce9024d5d197
C1(C(C(C)O)(CC(O)O1)O)=O	5ebd6112e1b91051
C1(C(C(C)O)(CC(CO)(O)O1)O)=O	715bda8dd33c3517
C(C1(C(C)O)CC(CC(O1)O)O)=O	4ac98065fe63e7d4
C1(C(C(C)O)(O)OCC(C1O)O)=O	4f90acd9d6cbfbce
C1(CCOC(CC1(C(C)O)O)O)=O	56b4d0753d0fbb06
C(C(C=C)(C(CO)(CO)O)O)(O)=O	a73e7a1a3e15b923
C1(C(CCO1)(C(CO)(CO)O)O)=O	11ac96b031953d73
C(C(C)(C(C(CO)(CO)O)O)O)=O	5b7e16849fb020ab
C(C(C=O)C(C=O)(C(C=C)O)O)=O	f58f7d60c5c6f98d
C(C(C=O)(C(C=O)C=O)O)(O)=O	aa9ddedb645aab88
C(C(CC(C=O)=O)(C(C=C)O)O)=O	873bf708e1e9e8d2
C(C(C=O)(CC(C=O)=O)O)(O)=O	fae042543e38efa3
C(C(C=O)C(C(O)=O)(C(C)=O)O)=O	d2b09510cf21b96e
C(C(C(C(C=O)(C)O)O)C(C)O)=O	5b22cf74c663c145
C(C(C)(C(CC(CC=O)O)O)O)=O	b4f1090ef9793908
C(C(C(C)=O)(CC(C=O)=O)O)(O)=O	daede4fde2a44903
C(C(CC(C)O)(C(C=O)(C)O)O)=O	c27950dc27896ad5
C(C(C)(CC(C(C=O)(C)O)O)O)=O	c317fa59ce957e5e
C(CC(C(C)=O)(C(C=CC)O)O)=O	db69357e86818784
C(C)(C(C(CC=C)O)(CC=O)O)=O	a50d665adfcfaa40
C(C(C)(C(C)(C(CC=O)O)O)O)=O	bc1f16dc48e4213a
C(C(C)(C(CC(C(C)=O)O)O)O)=O	cf549935ad30a9f1
C(C(C=O)(C(C=O)C(C)O)O)(O)=O	171fc1f0c3b69a29
C(C(C=O)(CC(CC=O)O)O)(O)=O	c63b263bc378d47b
C(C(C=C)(C(CC(C)O)O)O)(O)=O	3ca234b0ffe31ea1
C(C(C)(C(CC(C)O)O)O)=O	a9668d0afeab305f
C1(C(CCO1)(C(CC(C)O)O)O)=O	cd69bb6892c06fdb
C(C(C=C)(C(C(C=O)CO)O)O)=O	23dff5cd6f8cdfe4
C(C(CO)C(C(C=O)(C)O)O)=O	c8a66b5ca75f14af
C(C(CO)C(C=O)(C(C=C)O)O)=O	b577bb80b869c344
C(C(C=O)(C(C=O)CO)O)(O)=O	11c39109fed2b966
C(CO)(C(C=C)(C(CCO)O)O)=O	9da614e67ff9736e
C(C(C(C=O)=C)(C(CCO)O)O)=O	ab30261ae001294f
C(C(C=CC=O)(C(CCO)O)O)=O	3b57b4a400d2d5f5
C(C(C)(C(CCO)O)O)=O	e8108f82c0f8535f
C(CC(C(C)(C(CCO)O)O)=O)=O	81606cc306b3efee
C1(C(CCO1)(C(CCO)O)O)=O	7d8220bfc4e3732d
C(C(C(CCO)O)O)(OCC=O)=O	590436f445171191
C1(C(C(CCO)O)(O)OC(C)C1)=O	12bf71cab5111bd7
C1(C(C(CCO)O)(O)OCC1O)=O	9c66e4b660d99650
C1(C(CC(O)O1)(C(CCO)O)O)=O	261bc00740602947
C(C(C=C)(C(C(C(C)O)O)O)O)=O	305235a8e2ab2821
C(C(C)(C(C(C(C)O)O)O)O)=O	e045a63cb835909e
C(C(C=C)(C(CC(CO)O)O)O)=O	ee5cc12c8bb7e397
C(C(C)(C(CC(CO)O)O)O)=O	73d86e685f4c8d2e
C(C(C)(C(CC(C=O)=O)O)O)(O)=O	9398953a8be7501d
C(C(C)(C(C=O)(CC)O)O)(O)=O	d440c10008acb9cf
C(C(CC)(C(C(O)=O)(C)O)O)(O)=O	f0730232a6e1962c
C(C(C)(C(C)(CC(O)=O)O)O)(O)=O	717a32607c034beb
C1(C(CCO1)(C(C(O)=O)(C)O)O)=O	91814787b926705f
C(C(C)(C1(COC(C1)=O)O)O)(O)=O	c7c5987733cec4a9
C(C(C)(C(C(C=O)=CC)O)O)(O)=O	8b965a576f2cb62e
C(C(C=C)C(C(C(O)=O)(C)O)O)=O	c6d9a5dbd88f2bc3
C(C(C)(C(C=CCC=O)O)O)(O)=O	ec7f4c8ef9161184
C(C(C)(C(CC=CC=O)O)O)(O)=O	32a6b9601e5bb0d3
C(C(C)(C(C=O)(C=CC)O)O)(O)=O	be46fb8fde960d07
C(C(C)(C(C(C=CC)=O)O)O)(O)=O	4eb565f74e2e27c
C(C(C)(C(C=O)(CC=C)O)O)(O)=O	cfcf9c2e0256ff31
C(C(C)(C(C(CC=C)=O)O)O)(O)=O	3cb90ddf03b045b4
C(C(C)(C(C(CC=O)=C)O)O)(O)=O	c77f93c4aa2d48f1
C(C(C)(C(CC(C=O)=C)O)O)(O)=O	287a9e8c8b079274
C(C(C)(C(C(C)=CC=O)O)O)(O)=O	16ea45c50932551d
C(C(C)(C(C=C(C=O)C)O)O)(O)=O	d638d3af52682bf0
C(C(C)(C(C=CC=O)(C)O)O)(O)=O	e3ab10f630895742
C(C(C)(C(C=CC(C)=O)O)O)(O)=O	bd2fae92bf846274
C(C(C=O)C(C(C(O)=O)(C)O)O)=O	22948a4e27f93662
C(C(C(O)=O)(C)O)(O)=O	c61a8224f7a3298b
C(OCC(C)(C(C(O)=O)(C)O)O)=O	459f440136560c2a
C(C(CCO)(C(C=CC)O)O)(O)=O	62ccc86ac274fd1b
C(C(C(CC=C)O)(CCO)O)(O)=O	b1b4eab599b83e76
C(C(CCO)(C(C(C)O)O)O)(O)=O	beebf71325ac3bb
C(C(C(O)=O)(CCO)O)(O)=O	f8bd588fd7ca9454
C(C(CC(CO)=O)(C(C=C)O)O)=O	4469a70c7a8aa0de
C(C(C=O)(CC(CO)=O)O)(O)=O	78c8c05833171348
C(CO)(C(C=C)(C(CO)(C)O)O)=O	e2f13ff87758bc15
C(C(C(C=O)=C)(C(CO)(C)O)O)=O	e6ba1869272607dc
C(C(C=CC=O)(C(CO)(C)O)O)=O	df4690a9dcd63346
C(C(C)(C(CO)(C)O)O)=O	22afda729d906cf6
C(CC(C(C)(C(CO)(C)O)O)=O)=O	ebf4cf85bce7c9fe
C1(C(CCO1)(C(CO)(C)O)O)=O	fbc8df6f8a106d68
C(C(C(CO)(C)O)O)(OCC=O)=O	e75672978242bf87
C1(C(C(CO)(C)O)(O)OC(C)C1)=O	a6d284ffc9f99619
C1(C(C(CO)(C)O)(O)OCC1O)=O	26845fa8169dfe73
C1(C(CC(O)O1)(C(CO)(C)O)O)=O	8ca70e4d676006fc
C(C(C=C)(C(C)(C(CO)O)O)O)=O	4724690103426c82
C(C(C)(C(C)(C(CO)O)O)O)=O	dc25bb96c5ec7e4c
C(C(C=C)(C(CC(O)=O)O)O)(O)=O	c821955ede3f1de3
C(C(C)(C(CC(O)=O)O)O)=O	956a5e1d1b18d470
C1(C(C(CC(O)=O)O)(CCO1)O)=O	b5f7bc11320434e7
C(C(CC=O)(C(C=CC)O)O)(O)=O	f388d567b7c4c414
C(C(C(CC=C)O)(CC=O)O)(O)=O	5ceefb42af8eb9a9
C(C(C)(C(CC(C(O)=O)O)O)O)=O	86ae8d4490e56020
C(C(C(C(C)O)O)(CC=O)O)(O)=O	5ee56caa2db98a54
C(C(C(O)=O)(CC=O)O)(O)=O	ea88612bffe9d5cd
C(C(C(O)=O)(CC(CO)=O)O)(O)=O	5df67b0fb6ae350a
C(C(C=C)(C1(COCC1O)O)O)=O	476462ca0dc20c16
C(C(C)(C1(COCC1O)O)O)=O	b70a671dd817a6db
C(C(CC)(C1(C(CCO1)=O)O)O)=O	62f529be314f8426
C(C(C1(C(CCO1)=O)O)O)(CC)=O	6b1f43a3662ddd90
C1(C(C(CC(C)=O)O)(O)OCC1)=O	fa10c73eeecba28a
C(CC(C)(C1(C(CCO1)=O)O)O)=O	4926e3f0df839056
C(CCC(C1(C(CCO1)=O)O)O)=O	f6e8f035b02cd0df
C(C)(C(C)(C1(C(CCO1)=O)O)O)=O	16d70989f221994d
C1(C(C(C(C=O)=C)O)(O)OCC1)=O	8dd0a7a46057a31b
C(C(C=C)(C1(C(O)OCC1)O)O)=O	216ca39a9c19db48
C1(C(C(C(C=C)O)O)(O)OCC1)=O	1849504bf25dd643
C1(C(C2(C=COC2)O)(O)OCC1)=O	ed07806061c85814
C(C(C)(C1(C(O)OCC1)O)O)=O	103f6027948e63d6
C1(C(C(C(C)O)O)(O)OCC1)=O	8a92c153796b42cb
C(C1(C(CCO1)=O)O)(O)=O	74f09e7893a9e0a9
C(C(C=C)(C1(COC(C1)O)O)O)=O	ea8c8805f551c1ec
C(C(C)(C1(COC(C1)O)O)O)=O	d46d688bf920f09c
C(C(C=C)(C(C=O)(C(C=O)=C)O)O)=O	b61b440e7f3bcd16
C(C(C(C=O)=C)(C(C(C=C)=O)O)O)=O	3905eaa2900cebd5
C(C(C=C)(C(C=CC=O)O)O)(O)=O	1071ab024439e887
C(C(C(C=O)=C)(C(C=CC=O)O)O)=O	fab4820b4c88fc4e
C(C(C=CC=O)(C(C=CC=O)O)O)=O	71f9f1780d057e14
C1(C(CCO1)(C(C=CC=O)O)O)=O	1822a3dce73a9f72
C(C(CC)(C(C(C=O)=O)(C)O)O)=O	5b0951837624325b
C(C(C(C(C=O)=O)(C)O)O)(CC)=O	da6d3e502403e38a
C(C)(CC(C(C(C=O)=O)(C)O)O)=O	aaf37412d4ebddfe
C(CC(C)(C(C(C=O)=O)(C)O)O)=O	92e72ecdf2762352
C(CCC(C(C(C=O)=O)(C)O)O)=O	8b19695701598693
C(C)(C(C)(C(C(C=O)=O)(C)O)O)=O	4f458321ce8d2f71
C=C(C=O)C(C(C(C=O)=O)(C)O)O	7ab15ea4d9046acf
C=CC(C(C(C(C=O)=O)(C)O)O)O	112a43ae13d3140f
C1OCC(C=1)(C(C(C=O)=O)(C)O)O	def3883d802a6b23
C(C(C(C)(C(C(C)O)O)O)=O)=O	9546412a5b7fda8a
C(C(CCO)(C(C=O)(CC)O)O)=O	80d6b4e0a3861c2
C(C(CCO)(C(C(CC)=O)O)O)=O	1f13c1fc191f103b
C(C(C(CC(C)=O)O)(CCO)O)=O	d26dc6d09d4bca24
C(C(CCO)(C(C)(CC=O)O)O)=O	c885ad606af69538
C(C(C(CCC=O)O)(CCO)O)=O	e0e0ace268f52cef
C(C(CCO)(C(C(C)=O)(C)O)O)=O	379b0ffee560b7d8
C(C(CCO)(C(C(C=O)=C)O)O)=O	aecc0cc19ce2d7ac
C(C(C=C)(C(C(CCO)O)O)O)=O	d71164e12532337
C(C(C(C(C=C)O)O)(CCO)O)=O	cc5db83d7e7b02f1
C(C(CCO)(C1(C=COC1)O)O)=O	d20655dfa816e28f
C(C(CCO)(C(C(C)O)O)O)=O	7b613fe912e48110
C(C(C(C(CO)=O)(C=C)O)O)(O)=O	e69511f205d7e051
C(C(C(C=O)=C)(C(C(O)=O)O)O)=O	2160f86b70202d18
C(C(C(C(O)=O)O)O)(OCC=O)=O	23983add81a07297
C(C(C1(C(CC(C)O1)=O)O)O)(O)=O	1671038a7b1935a3
C(C(C1(C(C(CO1)O)=O)O)O)(O)=O	3e764e095e5c8dc8
C1(C(CC(O)O1)(C(C(O)=O)O)O)=O	23600b4b65dc0ce2
C(CC(C=O)(C(C=CC)O)O)(O)=O	31a7fc9890d4e84f
C(C(C(CC=C)O)(CC(O)=O)O)=O	99416472046948d9
C(C(C(C(C)O)O)(CC(O)=O)O)=O	a47515468898133
C(C(C=O)(CC(O)=O)O)(O)=O	79d5e5022365f1e8
C(C(CO)C(C(C=C)=O)(CO)O)=O	5f0a09fb3ce76be2
C(CC(C(C=C)=O)(CO)O)(CO)=O	c818e1626924fb63
C(C(C=O)C(C(C=C)=O)(CO)O)=O	3b8d85c0c781ee9c
C=CC(C(CO)(CC(C=O)=O)O)=O	2272b43faaba5a88
C(C(CO)(C(CO)C(C)O)O)(O)=O	173b8ed6805cdf42
C(CC(C(C=O)=O)(CO)O)(CO)=O	891ea62acfd67650
C(CC(C(C(CO)=O)=O)(CO)O)=O	4d7f5faf3fc23f9e
C(C(CC(C(C=O)=O)(CO)O)O)=O	da6213915e1b0fa2
C1(C(CO)(O)OC(C(CO)O)C1)=O	ecc33dddabd9e9b2
C1(C(CO)(O)OC(C(C1)O)CO)=O	23679a526690e61f
C1(C(CO)(O)OCC(C(C1)O)O)=O	3e1f74fd3fbb266c
C1(C(CO)(CC(C(CO)O1)=O)O)=O	e5a3cb201b5dc62e
C1(C(CO)(CC(C(CO1)O)=O)O)=O	1999144cf19ad71c
C(C(CO)(CC=C(C=O)C=O)O)=O	c1731c0dcd05de61
C(C(C=O)C=CC(C=O)(CO)O)=O	9d7fdccd92269e2
C(C(C(C=O)=CCC=O)(CO)O)=O	75f7438b69dfc9d8
C(CC=O)(C(C=CC=O)(CO)O)=O	d7a28c892871f238
C(C)(C(C=C(C=O)C=O)(CO)O)=O	9167849622c15d67
C(C(C(C)=C(C=O)C=O)(CO)O)=O	3796518f7662f564
C(C(C=O)C(C(C=O)(CO)O)=C)=O	4cc588d622a8e5c2
C(C)(C(C(C(C=O)=O)=C)(CO)O)=O	6cb3151b1c7e0826
C(C(CO)(CC=CC(C=O)=O)O)=O	9bd1c4edb8f42ac6
C(C(C=CCC(C=O)=O)(CO)O)=O	5acb382bdaa0b168
C(C(C(C=O)=C(C=O)C)(CO)O)=O	3eec8b9039bb374c
C(C(C(C=O)=CC(C)=O)(CO)O)=O	424cf5141635fc65
C(C)(C(C(C=O)=CC=O)(CO)O)=O	4684a7450d9c1cbe
C(CC=O)(C(C(C=O)=C)(CO)O)=O	9d29692362d717b
C(C)(C(C=CC(C=O)=O)(CO)O)=O	287647c790cb8c1a
C(C(C(C)=CC(C=O)=O)(CO)O)=O	9389e3461e3bf827
C(C(C(CC(C=O)=O)=C)(CO)O)=O	eb9eec5d1c397087
C(C(C=O)C(C(CO)(C)O)=O)=O	67540b8f42737f4c
C(C(CO)(C)O)(CC(C=O)=O)=O	33fd43ee7f344c2
C(CC(C(CO)(C)O)=O)=O	d31ce977dbc449d5
C(C(CO)(C)O)(C(C(CO)=O)O)=O	3ed3074a91b98446
C(CC(C(CO)(CCO)O)=O)=O	6c33c9565f198d15
C(C(C(CO)(CC(C)O)O)=O)=O	ac06befa8ce68444
C(C(C(C(CO)(C)O)=O)(CO)O)=O	66ba3a83a552c83c
C(C(CO)(CC(C=O)(CO)O)O)=O	146976fcaeb9e385
C(C(C(C(CO)(C)O)=O)O)(O)=O	50232f982261bc7
C1(C(CO)(CCO1)O)=O	b3ca297920b57b20
C(C(CO)O)(OCC=O)=O	f7816719a2e17f11
C(C(CO)O)(OC(C=O)CO)=O	455bf45f35957076
C(C(CO)O)(OCC(C=O)O)=O	43d7d62a9020ea60
C(C1(CO)CC(C(O1)O)=O)=O	c328c0c8e2cb1b79
C1(CC(C=O)OC1(CO)O)=O	8e237cc464b1931
C(C1(CO)C(C(C(O1)O)=O)CO)=O	7c9218d447c498c
C1(C(CO)(OC(C=O)C1CO)O)=O	81ae515908604c9
C(C1C(C(OC1(C=O)CO)O)O)=O	af9c97bf1e4b2344
C(C1(C)CC(C(CO)(O1)O)=O)=O	548b4c21715cd401
C1(C(CO)(O)OC(C)C1)=O	de8521ed057569da
C1(C(CO)(O)OC(CO)(CO)C1)=O	aed1a57aed09b700
C1(C(CO)(O)OC(C)C1CO)=O	c6c033cb279b3413
