Generation	Smiles	Inchi	Pathway
G5	C(C1(C(C)(C(CO1)(C)O)O)O)=O	PDBYLGFTBOBDSJ	['C(C1(C(C)(C(CO1)(C)O)O)O)=O', ['123127_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(C)(C(CO)(C)O)O)=O)=O', ['14820_0', 'Knoevenagel H'], 'C(C)(CO)=O', ['70_0', 'Retro Aldol'], 'C(C(C(CC(CO)=O)O)O)=O', ['21_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C1(C(O)OC(CO)(C)C1(C)O)=O	TZPZCBQDLSSMDY	['C1(C(O)OC(CO)(C)C1(C)O)=O', ['123129_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(C)(C(CO)(C)O)O)=O)=O', ['14820_0', 'Knoevenagel H'], 'C(C)(CO)=O', ['70_0', 'Retro Aldol'], 'C(C(C(CC(CO)=O)O)O)=O', ['21_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	CC1(C(CO)(O)OCC1(C)O)O	XIMQOAIKQDEYIH	['CC1(C(CO)(O)OCC1(C)O)O', ['123131_0', 'Hemiacetal Formation for 5 membered rings'], 'C(CO)(C(C)(C(CO)(C)O)O)=O', ['14822_0', 'Knoevenagel H'], 'C(C)(CO)=O', ['70_0', 'Retro Aldol'], 'C(C(C(CC(CO)=O)O)O)=O', ['21_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C1C(C)(C(C)(C(O)O1)O)O	BFPNXPYYZSMJEE	['C1C(C)(C(C)(C(O)O1)O)O', ['123133_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C)(C(CO)(C)O)O)=O', ['14826_0', 'Knoevenagel H'], 'C(C)(CO)=O', ['70_0', 'Retro Aldol'], 'C(C(C(CC(CO)=O)O)O)=O', ['21_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C1(CC(O)OC1CCO)O)=O	OHTZMZTYDJWXCC	['C(C1(CC(O)OC1CCO)O)=O', ['123137_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CCO)O)(CC=O)O)=O', ['14831_0', 'Knoevenagel H'], 'C(CC(C=O)O)=O', ['74_0', 'Retro Aldol'], 'C(CC(C(C(C=O)O)O)O)=O', ['25_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C)(C1CC(C(O)O1)O)O)=O	ICDXYVJHXWUURS	['C(C(C)(C1CC(C(O)O1)O)O)=O', ['123164_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C)(C(CC(C=O)O)O)O)=O', ['14860_0', 'Knoevenagel H'], 'C(CC(C=O)O)=O', ['74_0', 'Retro Aldol'], 'C(CC(C(C(C=O)O)O)O)=O', ['25_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C1(CC(O)OC1C(C)O)O)=O	JQVOKUBFRYUYPF	['C(C1(CC(O)OC1C(C)O)O)=O', ['123166_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(C(C)O)O)(CC=O)O)=O', ['14862_0', 'Knoevenagel H'], 'C(CC(C=O)O)=O', ['74_0', 'Retro Aldol'], 'C(CC(C(C(C=O)O)O)O)=O', ['25_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(CC1(C(O)OC(C)C1O)O)=O	FSEUOUHMCYPOHC	['C(CC1(C(O)OC(C)C1O)O)=O', ['123168_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(C(C)O)O)(CC=O)O)=O', ['14862_0', 'Knoevenagel H'], 'C(CC(C=O)O)=O', ['74_0', 'Retro Aldol'], 'C(CC(C(C(C=O)O)O)O)=O', ['25_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(CO)(C1(C(C)OC(C1)O)O)=O	RYVJRQQZSLAKJR	['C(CO)(C1(C(C)OC(C1)O)O)=O', ['123176_0', 'Hemiacetal Formation for 5 membered rings'], 'C(CO)(C(C(C)O)(CC=O)O)=O', ['14883_0', 'Knoevenagel H'], 'C(C)=O', ['77_0', 'Retro Aldol'], 'C(CC(C(C(C=O)O)O)O)=O', ['25_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(CO)(C1(C(C)C(CO1)O)O)=O	KDWVWFYRRRPIGV	['C(CO)(C1(C(C)C(CO1)O)O)=O', ['123284_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CO)=O)(C(C)C(CO)O)=O', ['15197_0', 'Elimination + enol to keto'], 'C(CO)(C(C(C)(C(CO)O)O)O)=O', ['393_0', 'Aldol Condensation'], 'C(CO)(CO)=O', ['48_0', 'Retro Aldol'], 'C(CO)(C(C(C(CO)O)O)O)=O', ['6_0', 'Keto-enol migration twice'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(CO)(C1(C(CO)CCO1)O)=O	PEPRKOFKAVUIGH	['C(CO)(C1(C(CO)CCO1)O)=O', ['123294_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CO)=O)(C(CO)CCO)=O', ['15212_0', 'Elimination + enol to keto'], 'C(CO)(C(C(CO)(CCO)O)O)=O', ['404_0', 'Aldol Condensation'], 'C(CO)(CO)=O', ['48_0', 'Retro Aldol'], 'C(CO)(C(C(C(CO)O)O)O)=O', ['6_0', 'Keto-enol migration twice'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(CO)(C(C1C(O)OCC1)O)=O	CVVOVGKBISDZGB	['C(CO)(C(C1C(O)OCC1)O)=O', ['123296_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CCO)C(C(CO)=O)O)=O', ['15214_0', 'Elimination + enol to keto'], 'C(CO)(C(C(CO)(CCO)O)O)=O', ['404_0', 'Aldol Condensation'], 'C(CO)(CO)=O', ['48_0', 'Retro Aldol'], 'C(CO)(C(C(C(CO)O)O)O)=O', ['6_0', 'Keto-enol migration twice'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(CO)(C1COC(C1CO)O)=O	GGNKBLZTJJJJDE	['C(CO)(C1COC(C1CO)O)=O', ['123299_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CO)C(C(CO)=O)CO)=O', ['15218_0', 'Elimination + enol to keto'], 'C(CO)(C(CO)C(CO)(CO)O)=O', ['408_0', 'Aldol Condensation'], 'C(CO)(CO)=O', ['48_0', 'Retro Aldol'], 'C(CO)(C(C(C(CO)O)O)O)=O', ['6_0', 'Keto-enol migration twice'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(CO)(CC1C(O)OCC1O)=O	QEFLTOCKBIIPSG	['C(CO)(CC1C(O)OCC1O)=O', ['123400_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CO)O)CC(CO)=O)=O', ['15637_0', 'Elimination + enol to keto'], 'C(CO)(CC(CO)(C(CO)O)O)=O', ['840_0', 'Aldol Condensation'], 'C(C)(CO)=O', ['70_0', 'Retro Aldol'], 'C(C(C(CC(CO)=O)O)O)=O', ['21_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C1(C(C(CO)C)(O)OCC1O)=O	VOGIFIBLTAOFGI	['C1(C(C(CO)C)(O)OCC1O)=O', ['123403_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CO)O)=O)(C(CO)C)=O', ['15649_0', 'Elimination + enol to keto'], 'C(C(C(CO)(C)O)O)(C(CO)O)=O', ['844_0', 'Aldol Condensation'], 'C(C)(CO)=O', ['70_0', 'Retro Aldol'], 'C(C(C(CC(CO)=O)O)O)=O', ['21_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(CO)(CC1(CC(CO1)O)O)=O	BAZSABZXQFTNBG	['C(CO)(CC1(CC(CO1)O)O)=O', ['123438_0', 'Hemiacetal Formation for 5 membered rings'], 'C(CC(CO)O)(CC(CO)=O)=O', ['15843_0', 'Elimination + enol to keto'], 'C(CO)(CC(C(C(CO)O)O)O)=O', ['1079_0', 'Aldol Condensation'], 'C(C(C(CO)O)O)=O', ['4_0', 'Retro Aldol'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C1(COC(CC(CO)O)(C1)O)=O	LYHYPFWNZRWPRC	['C1(COC(CC(CO)O)(C1)O)=O', ['123440_0', 'Hemiacetal Formation for 5 membered rings'], 'C(CC(CO)O)(CC(CO)=O)=O', ['15843_0', 'Elimination + enol to keto'], 'C(CO)(CC(C(C(CO)O)O)O)=O', ['1079_0', 'Aldol Condensation'], 'C(C(C(CO)O)O)=O', ['4_0', 'Retro Aldol'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C)(C(C1(CC(CO1)O)O)O)=O	ZVJUPRWIMXWMRD	['C(C)(C(C1(CC(CO1)O)O)O)=O', ['123442_0', 'Hemiacetal Formation for 5 membered rings'], 'C(CC(CO)O)(C(C(C)=O)O)=O', ['15850_0', 'Elimination + enol to keto'], 'C(C)(C(C(C(C(CO)O)O)O)O)=O', ['1081_0', 'Aldol Condensation'], 'C(C(C(CO)O)O)=O', ['4_0', 'Retro Aldol'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C)(CC1(C(C(CO1)O)O)O)=O	SXASYSYTYAJOHW	['C(C)(CC1(C(C(CO1)O)O)O)=O', ['123445_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CO)O)O)(CC(C)=O)=O', ['15852_0', 'Elimination + enol to keto'], 'C(C)(C(C(C(C(CO)O)O)O)O)=O', ['1081_0', 'Aldol Condensation'], 'C(C(C(CO)O)O)=O', ['4_0', 'Retro Aldol'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C1C(O)OC(C1)CO)(O)=O	KHPXEQINUWTUHF	['C(C1C(O)OC(C1)CO)(O)=O', ['123447_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C=O)CC(CO)O)(O)=O', ['15874_0', 'Elimination + enol to keto'], 'C(C(CO)(CC(CO)O)O)(O)=O', ['1104_0', 'Benzilic Acid Rearrangement'], 'O']
G5	C(C1(CCC(CO)O1)O)(O)=O	KGEYPKAGPFYJNT	['C(C1(CCC(CO)O1)O)(O)=O', ['123449_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CCC(CO)O)=O)(O)=O', ['15878_0', 'Elimination + enol to keto'], 'C(C(C(CC(CO)O)O)O)(O)=O', ['1106_0', 'Benzilic Acid Rearrangement'], 'O']
G5	C1(CC(C2C(C1C(O)O2)O)O)=O	OCXNGMPZSQSHDB	['C1(CC(C2C(C1C(O)O2)O)O)=O', ['123462_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C1C(CC(C(C1O)O)O)=O)=O', ['16120_0', 'Elimination + enol to keto'], 'C1(CC(C(C(C1(CO)O)O)O)O)=O', ['1652_0', 'Knoevenagel C'], 'C1(C(C(C(C(C1)O)O)O)O)=O', ['35_0', 'Aldol Condensation'], 'C(C(C(CC(CO)=O)O)O)=O', ['21_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C1(COC(CO)(C1C)O)O)=O	ARTJMFONMKENEM	['C(C1(COC(CO)(C1C)O)O)=O', ['123475_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CO)(C(C(CO)=O)C)O)=O', ['16171_0', 'Elimination + enol to keto'], 'C(C(CO)(C(C)(C(CO)O)O)O)=O', ['1684_0', 'Knoevenagel C'], 'C(C(CO)O)=O', ['48_0', 'Retro Aldol'], 'C(CO)(C(C(C(CO)O)O)O)=O', ['6_0', 'Keto-enol migration twice'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C1(COC(C1CCO)O)O)=O	MOURFHJFMRXZHX	['C(C1(COC(C1CCO)O)O)=O', ['123477_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CCO)C(C=O)(CO)O)=O', ['16180_0', 'Elimination + enol to keto'], 'C(C(CO)(C(CO)(CCO)O)O)=O', ['1692_0', 'Knoevenagel C'], 'C(C(CO)O)=O', ['48_0', 'Retro Aldol'], 'C(CO)(C(C(C(CO)O)O)O)=O', ['6_0', 'Keto-enol migration twice'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(CO)(C1C(O)OCC1)O)=O	CFYWOTRTTBHICZ	['C(C(CO)(C1C(O)OCC1)O)=O', ['123479_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CCO)C(C=O)(CO)O)=O', ['16180_0', 'Elimination + enol to keto'], 'C(C(CO)(C(CO)(CCO)O)O)=O', ['1692_0', 'Knoevenagel C'], 'C(C(CO)O)=O', ['48_0', 'Retro Aldol'], 'C(CO)(C(C(C(CO)O)O)O)=O', ['6_0', 'Keto-enol migration twice'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(CCO)(C1C(O)OCC1O)=O	IOAANDGLZFYVHM	['C(CCO)(C1C(O)OCC1O)=O', ['123502_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CCO)=O)C(CO)O)=O', ['16288_0', 'Elimination + enol to keto'], 'C(CCO)(C(CO)(C(CO)O)O)=O', ['1791_0', 'Knoevenagel C'], 'C=O']
G5	C(CO)(C1(COC(C1C)O)O)=O	ADGHCKQOUWQGQS	['C(CO)(C1(COC(C1C)O)O)=O', ['123533_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C)C(C(CO)=O)(CO)O)=O', ['16409_0', 'Elimination + enol to keto'], 'C(CO)(C(CO)(C(CO)(C)O)O)=O', ['1878_0', 'Knoevenagel C'], 'C(C)(CO)=O', ['70_0', 'Retro Aldol'], 'C(C(C(CC(CO)=O)O)O)=O', ['21_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C1C(C)(O)OCC1O)(O)=O	HUPNKVSFFHRRLJ	['C(C1C(C)(O)OCC1O)(O)=O', ['123535_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(C)=O)C(CO)O)(O)=O', ['16416_0', 'Elimination + enol to keto'], 'C(C(C(CO)O)(C(C)O)O)(O)=O', ['1884_0', 'Knoevenagel C'], 'C(C)=O', ['77_0', 'Retro Aldol'], 'C(CC(C(C(C=O)O)O)O)=O', ['25_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C1(C(CO)OC(C1C)O)O)=O	GTHWNHWLXBGZNA	['C(C1(C(CO)OC(C1C)O)O)=O', ['123537_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C)C(C=O)(C(CO)O)O)=O', ['16479_0', 'Elimination + enol to keto'], 'C(C(C(CO)O)(C(CO)(C)O)O)=O', ['1924_0', 'Knoevenagel C'], 'C(C(C(CO)O)O)=O', ['4_0', 'Retro Aldol'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C1(C(C)C(CO1)O)O)(O)=O	RJSTWFXLEWWPIO	['C(C1(C(C)C(CO1)O)O)(O)=O', ['123558_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(C)C(CO)O)=O)(O)=O', ['16549_0', 'Elimination + enol to keto'], 'C(C(C(C)(C(CO)O)O)O)(O)=O', ['1973_0', 'Knoevenagel H'], 'C(C)(C(CO)O)=O', ['57_0', 'Retro Aldol'], 'C(CC(C=O)O)(C(CO)O)=O', ['17_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C1C(O)OCC1)O)(O)=O	VMQRNXLYVORNEQ	['C(C(C1C(O)OCC1)O)(O)=O', ['123583_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CCO)C(C(O)=O)O)=O', ['16600_0', 'Elimination + enol to keto'], 'C(C(C(CO)(CCO)O)O)(O)=O', ['2017_0', 'Knoevenagel H'], 'C(CO)(CCO)=O', ['64_0', 'Retro Aldol'], 'C(C(C(C=O)O)O)(CCO)=O', ['19_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C1(C(CO)CCO1)O)(O)=O	YYYIDCXANFKNNZ	['C(C1(C(CO)CCO1)O)(O)=O', ['123587_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CO)CCO)=O)(O)=O', ['16602_0', 'Elimination + enol to keto'], 'C(C(C(CO)(CCO)O)O)(O)=O', ['2017_0', 'Knoevenagel H'], 'C(CO)(CCO)=O', ['64_0', 'Retro Aldol'], 'C(C(C(C=O)O)O)(CCO)=O', ['19_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C1C2C(C(C(C2)(O1)O)O)O)=O	XFSZSYLSCQWUKF	['C(C1C2C(C(C(C2)(O1)O)O)O)=O', ['125022_0', 'Hemiacetal Formation for 5 membered rings'], 'C1(C(C(C(C(C=O)O)C1)O)O)=O', ['21828_0', 'Michael Addition 0,2, '], 'C(C(C=CC(C(CO)O)=O)O)=O', ['767_0', 'Aldol Condensation'], 'C=O']
G5	C1(C(C2C(C(C(O)O2)O)C1)O)=O	JEVAXNVSLNDRFA	['C1(C(C2C(C(C(O)O2)O)C1)O)=O', ['125024_0', 'Hemiacetal Formation for 5 membered rings'], 'C1(C(C(C(C(C=O)O)C1)O)O)=O', ['21828_0', 'Michael Addition 0,2, '], 'C(C(C=CC(C(CO)O)=O)O)=O', ['767_0', 'Aldol Condensation'], 'C=O']
G5	C12CCC(C(C1O)O)(O)O2	YQAGJDFHYJYVCN	['C12CCC(C(C1O)O)(O)O2', ['125030_0', 'Hemiacetal Formation for 5 membered rings'], 'C1(C(C(C(CC1)O)O)O)=O', ['21844_0', 'Michael Addition 0,2, '], 'C=CC(C(C(CO)O)O)=O', ['1511_0', 'Cannizarro 2, glucose (oxidation)'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C1(C(C2(CCC1O2)O)O)O)=O	UFAQQJAYMRPGOH	['C(C1(C(C2(CCC1O2)O)O)O)=O', ['125032_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C1(C(CCC(C1O)=O)O)O)=O', ['21851_0', 'Michael Addition 0,2, '], 'C(C(CO)(C(C(C=C)=O)O)O)=O', ['1840_0', 'Knoevenagel C'], 'C=O']
G5	C1(CCC2C1(C(C(O)O2)O)O)=O	SDSGFLUZBSRLJC	['C1(CCC2C1(C(C(O)O2)O)O)=O', ['125034_0', 'Hemiacetal Formation for 5 membered rings'], 'C1(C(C(CC1)O)(C(C=O)O)O)=O', ['21853_0', 'Michael Addition 0,2, '], 'C(C(C(C(C=C)=O)(CO)O)O)=O', ['1842_0', 'Knoevenagel C'], 'C=O']
G5	C(C1C2C(C(C(C1)(O)O2)O)O)O	ZZSXVRSAJQCZOV	['C(C1C2C(C(C(C1)(O)O2)O)O)O', ['125044_0', 'Hemiacetal Formation for 5 membered rings'], 'C1(C(C(C(C(CO)C1)O)O)O)=O', ['21875_0', 'Michael Addition 0,2, '], 'C1C(C(C(C(C=1)=O)O)O)O', ['365_0', 'Aldol Condensation'], 'C(C(C=CC(CO)=O)O)=O', ['264_0', 'Elimination2'], 'C(C(C(CC(CO)=O)O)O)=O', ['21_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C1C2CC(C(C(C2O)O)O)(O)O1	PRIAYOGBICDQAA	['C1C2CC(C(C(C2O)O)O)(O)O1', ['125046_0', 'Hemiacetal Formation for 5 membered rings'], 'C1(C(C(C(C(CO)C1)O)O)O)=O', ['21875_0', 'Michael Addition 0,2, '], 'C1C(C(C(C(C=1)=O)O)O)O', ['365_0', 'Aldol Condensation'], 'C(C(C=CC(CO)=O)O)=O', ['264_0', 'Elimination2'], 'C(C(C(CC(CO)=O)O)O)=O', ['21_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C1(C)CCC(CO)(O1)O)(O)=O	WPAODZKEIKIVAK	['C(C1(C)CCC(CO)(O1)O)(O)=O', ['125121_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C)(CCC(CO)=O)O)(O)=O', ['21955_0', 'Michael Addition 0,2, '], 'C(C(C)O)(O)=O', ['1099_0', 'Benzilic Acid Rearrangement'], 'O']
G5	C(C1(CCC(C(CO)O)O1)O)=O	WVAQKYWSZOWZRX	['C(C1(CCC(C(CO)O)O1)O)=O', ['125230_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CCC(C(CO)O)O)=O)=O', ['22159_0', 'Michael Addition 0,2, '], 'C=CC(C=O)=O', ['1271_0', 'Retro Aldol'], 'C(C(C(C(C=C)=O)O)O)=O', ['262_0', 'Elimination2'], 'C(C(C(C=O)O)O)(CCO)=O', ['19_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C1(CCC(CO)(CO)O1)O)=O	GXZKKZSWLGHOHH	['C(C1(CCC(CO)(CO)O1)O)=O', ['125232_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CCC(CO)(CO)O)=O)=O', ['22161_0', 'Michael Addition 0,2, '], 'C=CC(C=O)=O', ['1271_0', 'Retro Aldol'], 'C(C(C(C(C=C)=O)O)O)=O', ['262_0', 'Elimination2'], 'C(C(C(C=O)O)O)(CCO)=O', ['19_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C1CCC(CO)(O)O1)O)O	VNRDXMIPKLTWIS	['C(C(C1CCC(CO)(O)O1)O)O', ['125254_0', 'Hemiacetal Formation for 5 membered rings'], 'C(CO)(CCC(C(CO)O)O)=O', ['22201_0', 'Michael Addition 0,2, '], 'C=CC(CO)=O', ['1273_0', 'Retro Aldol'], 'C(C(C(C(C=C)=O)O)O)=O', ['262_0', 'Elimination2'], 'C(C(C(C=O)O)O)(CCO)=O', ['19_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C1(CCC(CO)(CO)O1)O)O	ULNSPGCTJJRRLR	['C(C1(CCC(CO)(CO)O1)O)O', ['125256_0', 'Hemiacetal Formation for 5 membered rings'], 'C(CO)(CCC(CO)(CO)O)=O', ['22203_0', 'Michael Addition 0,2, '], 'C=CC(CO)=O', ['1273_0', 'Retro Aldol'], 'C(C(C(C(C=C)=O)O)O)=O', ['262_0', 'Elimination2'], 'C(C(C(C=O)O)O)(CCO)=O', ['19_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C1CC(O)OC1C(CO)O)=O	DBCZTOSUMCKXPC	['C(C1CC(O)OC1C(CO)O)=O', ['125276_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(C(CO)O)O)CC=O)=O', ['22237_0', 'Michael Addition 0,2, '], 'C(C=CC=O)=O', ['1275_0', 'Retro Aldol'], 'C(C(C(C=CC=O)O)O)=O', ['266_0', 'Elimination2'], 'C(CC(C(C(C=O)O)O)O)=O', ['25_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(CC1C(O)OC(CO)C1O)=O	QJRYIZGQWMGYTA	['C(CC1C(O)OC(CO)C1O)=O', ['125278_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(C(CO)O)O)CC=O)=O', ['22237_0', 'Michael Addition 0,2, '], 'C(C=CC=O)=O', ['1275_0', 'Retro Aldol'], 'C(C(C(C=CC=O)O)O)=O', ['266_0', 'Elimination2'], 'C(CC(C(C(C=O)O)O)O)=O', ['25_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(CC1C(O)OCC1(CO)O)=O	WDACZBUJJPEGTK	['C(CC1C(O)OCC1(CO)O)=O', ['125280_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CO)(CO)O)CC=O)=O', ['22239_0', 'Michael Addition 0,2, '], 'C(C=CC=O)=O', ['1275_0', 'Retro Aldol'], 'C(C(C(C=CC=O)O)O)=O', ['266_0', 'Elimination2'], 'C(CC(C(C(C=O)O)O)O)=O', ['25_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C1CC(O)OC1(CO)CO)=O	ICGMUAXAAVNNHP	['C(C1CC(O)OC1(CO)CO)=O', ['125282_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CO)(CO)O)CC=O)=O', ['22239_0', 'Michael Addition 0,2, '], 'C(C=CC=O)=O', ['1275_0', 'Retro Aldol'], 'C(C(C(C=CC=O)O)O)=O', ['266_0', 'Elimination2'], 'C(CC(C(C(C=O)O)O)O)=O', ['25_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(CO)(C1(CC(CO)CO1)O)=O	IPJRZLGSNAVHML	['C(CO)(C1(CC(CO)CO1)O)=O', ['125304_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CO)=O)(CC(CO)CO)=O', ['22263_0', 'Michael Addition 0,2, '], 'C(CO)=CC(C(CO)=O)=O', ['1417_0', 'Keto-enol migration twice'], 'C(C(C(C=CCO)=O)O)=O', ['258_0', 'Elimination2'], 'C(C(C(CC(CO)O)=O)O)=O', ['15_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
