Generation	Smiles	Inchi	Pathway
G5	C(C(C=CC(O)=O)(C)O)(O)=O	HSJUNLLYJDIEJB	['C(C(C=CC(O)=O)(C)O)(O)=O', ['48424_0', 'Elimination2'], 'C(C(C)(C(CC(O)=O)O)O)(O)=O', ['5113_0', 'Knoevenagel H'], 'C(C(C)O)(O)=O', ['359_0', 'Benzilic Acid Rearrangement'], 'O']
G5	C(C(C(C(O)=O)=C)(C)O)(O)=O	SYNHJBNRNAILDK	['C(C(C(C(O)=O)=C)(C)O)(O)=O', ['48426_0', 'Elimination2'], 'C(C(C)(C(C(O)=O)(C)O)O)(O)=O', ['5115_0', 'Knoevenagel H'], 'C(C(C)O)(O)=O', ['359_0', 'Benzilic Acid Rearrangement'], 'O']
G5	C=C(C(O)=O)C1(COCC1O)O	WZSUEDNSNRJEOH	['C=C(C(O)=O)C1(COCC1O)O', ['48428_0', 'Elimination2'], 'C(C(C)(C1(COCC1O)O)O)(O)=O', ['5117_0', 'Knoevenagel H'], 'C(C(C)O)(O)=O', ['359_0', 'Benzilic Acid Rearrangement'], 'O']
G5	C=C(C(O)=O)C1(C(O)OCC1)O	RFOVWJOUVMQIRW	['C=C(C(O)=O)C1(C(O)OCC1)O', ['48430_0', 'Elimination2'], 'C(C(C)(C1(C(O)OCC1)O)O)(O)=O', ['5119_0', 'Knoevenagel H'], 'C(C(C)O)(O)=O', ['359_0', 'Benzilic Acid Rearrangement'], 'O']
G5	C(C(C1C(OCC=1)O)(C)O)(O)=O	DUNJNEDYNHUGKM	['C(C(C1C(OCC=1)O)(C)O)(O)=O', ['48432_0', 'Elimination2'], 'C(C(C)(C1(C(O)OCC1)O)O)(O)=O', ['5119_0', 'Knoevenagel H'], 'C(C(C)O)(O)=O', ['359_0', 'Benzilic Acid Rearrangement'], 'O']
G5	C=C(C(O)=O)C1(COC(C1)O)O	CIHVVQTWACIZTP	['C=C(C(O)=O)C1(COC(C1)O)O', ['48434_0', 'Elimination2'], 'C(C(C)(C1(COC(C1)O)O)O)(O)=O', ['5121_0', 'Knoevenagel H'], 'C(C(C)O)(O)=O', ['359_0', 'Benzilic Acid Rearrangement'], 'O']
G5	C(C(C1COC(C=1)O)(C)O)(O)=O	OMMQGWGXVMRKHF	['C(C(C1COC(C=1)O)(C)O)(O)=O', ['48437_0', 'Elimination2'], 'C(C(C)(C1(COC(C1)O)O)O)(O)=O', ['5121_0', 'Knoevenagel H'], 'C(C(C)O)(O)=O', ['359_0', 'Benzilic Acid Rearrangement'], 'O']
G5	C(CO)=C(C(O)=O)C(CO)(C)O	GRVCGUWEWAYNCN	['C(CO)=C(C(O)=O)C(CO)(C)O', ['48445_0', 'Elimination2'], 'C(C(CCO)(C(CO)(C)O)O)(O)=O', ['5129_0', 'Knoevenagel H'], 'C(C(CCO)O)(O)=O', ['361_0', 'Benzilic Acid Rearrangement'], 'O']
G5	C(C(C(CO)=C)(CCO)O)(O)=O	TXPRTZCDQYHEHC	['C(C(C(CO)=C)(CCO)O)(O)=O', ['48448_0', 'Elimination2'], 'C(C(CCO)(C(CO)(C)O)O)(O)=O', ['5129_0', 'Knoevenagel H'], 'C(C(CCO)O)(O)=O', ['361_0', 'Benzilic Acid Rearrangement'], 'O']
G5	C(C(C(CO)=C)(CCO)O)=O	FVHLWWLOVOYHLS	['C(C(C(CO)=C)(CCO)O)=O', ['48465_0', 'Elimination2'], 'C(C(CCO)(C(CO)(C)O)O)=O', ['5156_0', 'Knoevenagel H'], 'C(C)(CO)=O', ['407_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G5	C(C(C(CO)=C)(CC=O)O)(O)=O	JHMACGWAXVLGSZ	['C(C(C(CO)=C)(CC=O)O)(O)=O', ['48469_0', 'Elimination2'], 'C(C(C(CO)(C)O)(CC=O)O)(O)=O', ['5158_0', 'Knoevenagel H'], 'C(C)(CO)=O', ['407_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G5	C(C(C(CO)=C)(CC(O)=O)O)=O	ZKQRRAFVBRKICE	['C(C(C(CO)=C)(CC(O)=O)O)=O', ['48472_0', 'Elimination2'], 'C(C(C(CO)(C)O)(CC(O)=O)O)=O', ['5160_0', 'Knoevenagel H'], 'C(C)(CO)=O', ['407_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G5	C(C(C(C(O)=O)=C)(CCO)O)=O	RPWFJCVIHXCAIL	['C(C(C(C(O)=O)=C)(CCO)O)=O', ['48482_0', 'Elimination2'], 'C(C(C)(C(C=O)(CCO)O)O)(O)=O', ['5167_0', 'Knoevenagel H'], 'C(C(CCO)O)=O', ['412_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G5	C=C(C(O)=O)C(C(CO)O)O	AMRFBLDPDYTSFS	['C=C(C(O)=O)C(C(CO)O)O', ['48496_0', 'Elimination2'], 'C(C(C)(C(C(CO)O)O)O)(O)=O', ['5191_0', 'Knoevenagel H'], 'C(C(CO)O)=O', ['4_0', 'Aldol Condensation'], 'C=O']
G5	C(C(C(C=O)=CC(C)O)O)(O)=O	XTKNCVOAERMLPD	['C(C(C(C=O)=CC(C)O)O)(O)=O', ['48499_0', 'Elimination2'], 'C(C(CC(C)O)(C(C(O)=O)O)O)=O', ['5200_0', 'Knoevenagel H'], 'C(CO)(O)=O', ['14_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G5	C(C(C=CC(C(O)=O)O)(C)O)=O	PIJOMIJMEQFMOU	['C(C(C=CC(C(O)=O)O)(C)O)=O', ['48505_0', 'Elimination2'], 'C(C(C)(CC(C(C(O)=O)O)O)O)=O', ['5204_0', 'Knoevenagel H'], 'C(CO)(O)=O', ['14_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G5	C(C(C=CC(C)O)O)(O)=O	QOBYOZMARPIIMR	['C(C(C=CC(C)O)O)(O)=O', ['48509_0', 'Elimination2'], 'C(C(C(CC(C)O)O)O)(O)=O', ['5209_0', 'Knoevenagel H'], 'C(CO)(O)=O', ['14_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G5	C(C(C1C(O)OCC=1)O)(O)=O	FASXPSMYKCWJJS	['C(C(C1C(O)OCC=1)O)(O)=O', ['48514_0', 'Elimination2'], 'C(C(C1(C(O)OCC1)O)O)(O)=O', ['5239_0', 'Knoevenagel H'], 'C(CO)(O)=O', ['14_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G5	C(C(C1COC(C=1)O)O)(O)=O	WOMNUHJZQYPWFT	['C(C(C1COC(C=1)O)O)(O)=O', ['48517_0', 'Elimination2'], 'C(C(C1(COC(C1)O)O)O)(O)=O', ['5241_0', 'Knoevenagel H'], 'C(CO)(O)=O', ['14_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G5	C=C(C(O)=O)C(CO)(CO)O	AKIGKBIVTVVLBS	['C=C(C(O)=O)C(CO)(CO)O', ['48526_0', 'Elimination2'], 'C(C(C)(C(CO)(CO)O)O)(O)=O', ['5266_0', 'Knoevenagel H'], 'C(CO)(CO)=O', ['24_0', 'Keto-enol migration twice'], 'C(C(CO)O)=O', ['4_0', 'Aldol Condensation'], 'C=O']
G5	C(C(C=CC=O)(CCO)O)(O)=O	AHOJZHBTLJUABV	['C(C(C=CC=O)(CCO)O)(O)=O', ['48537_0', 'Elimination2'], 'C(C(C(CC=O)O)(CCO)O)(O)=O', ['5277_0', 'Knoevenagel H'], 'C(CC=O)=O', ['51_0', 'Elimination + enol to keto'], 'C(C(CO)O)=O', ['4_0', 'Aldol Condensation'], 'C=O']
G5	C(CC(C(C(O)=O)=CCO)O)=O	CHAPSRIWMSHJNV	['C(CC(C(C(O)=O)=CCO)O)=O', ['48539_0', 'Elimination2'], 'C(C(C(CC=O)O)(CCO)O)(O)=O', ['5277_0', 'Knoevenagel H'], 'C(CC=O)=O', ['51_0', 'Elimination + enol to keto'], 'C(C(CO)O)=O', ['4_0', 'Aldol Condensation'], 'C=O']
G5	C(C(C(C(O)=O)=CCO)(C)O)=O	GLCOZDQKVHIUGH	['C(C(C(C(O)=O)=CCO)(C)O)=O', ['48557_0', 'Elimination2'], 'C(C(CCO)(C(C=O)(C)O)O)(O)=O', ['5293_0', 'Knoevenagel H'], 'C(C(C)=O)=O', ['53_0', 'Elimination + enol to keto'], 'C(C(CO)O)=O', ['4_0', 'Aldol Condensation'], 'C=O']
G5	C(CC(C(C(C(O)=O)=C)O)O)=O	IJURSZFZIHWZHV	['C(CC(C(C(C(O)=O)=C)O)O)=O', ['48572_0', 'Elimination2'], 'C(C(C)(C(C(CC=O)O)O)O)(O)=O', ['5315_0', 'Knoevenagel H'], 'C(CC(C=O)O)=O', ['57_0', 'Elimination + enol to keto'], 'C(C(C(CO)O)O)=O', ['6_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C=CC(C=O)O)(C)O)(O)=O	VYWXUKLVIYYQJS	['C(C(C=CC(C=O)O)(C)O)(O)=O', ['48575_0', 'Elimination2'], 'C(C(C)(C(CC(C=O)O)O)O)(O)=O', ['5317_0', 'Knoevenagel H'], 'C(CC(C=O)O)=O', ['57_0', 'Elimination + enol to keto'], 'C(C(C(CO)O)O)=O', ['6_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(CC(C(C(O)=O)=C)O)O)=O	YIAPMTBGTBMIKI	['C(C(CC(C(C(O)=O)=C)O)O)=O', ['48577_0', 'Elimination2'], 'C(C(C)(C(CC(C=O)O)O)O)(O)=O', ['5317_0', 'Knoevenagel H'], 'C(CC(C=O)O)=O', ['57_0', 'Elimination + enol to keto'], 'C(C(C(CO)O)O)=O', ['6_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C=CC(CO)=O)(C)O)(O)=O	LWLHFCQILJZQGD	['C(C(C=CC(CO)=O)(C)O)(O)=O', ['48583_0', 'Elimination2'], 'C(C(C)(C(CC(CO)=O)O)O)(O)=O', ['5332_0', 'Knoevenagel H'], 'C(CC(CO)=O)=O', ['59_0', 'Elimination + enol to keto'], 'C(C(C(CO)O)O)=O', ['6_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(CO)(CC(C(C(O)=O)=C)O)=O	GFGZQEANRJRNTB	['C(CO)(CC(C(C(O)=O)=C)O)=O', ['48585_0', 'Elimination2'], 'C(C(C)(C(CC(CO)=O)O)O)(O)=O', ['5332_0', 'Knoevenagel H'], 'C(CC(CO)=O)=O', ['59_0', 'Elimination + enol to keto'], 'C(C(C(CO)O)O)=O', ['6_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C(CO)=CC=O)(C)O)(O)=O	IDTGSLJQKBBZOR	['C(C(C(CO)=CC=O)(C)O)(O)=O', ['48587_0', 'Elimination2'], 'C(C(C)(C(CO)(CC=O)O)O)(O)=O', ['5334_0', 'Knoevenagel H'], 'C(CC(CO)=O)=O', ['59_0', 'Elimination + enol to keto'], 'C(C(C(CO)O)O)=O', ['6_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(CC(C(C(O)=O)=C)(CO)O)=O	GQMSBQCYPAODER	['C(CC(C(C(O)=O)=C)(CO)O)=O', ['48589_0', 'Elimination2'], 'C(C(C)(C(CO)(CC=O)O)O)(O)=O', ['5334_0', 'Knoevenagel H'], 'C(CC(CO)=O)=O', ['59_0', 'Elimination + enol to keto'], 'C(C(C(CO)O)O)=O', ['6_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C)(C(C(C(C(O)=O)=C)O)O)=O	AAFXXWOEKYBOBQ	['C(C)(C(C(C(C(O)=O)=C)O)O)=O', ['48591_0', 'Elimination2'], 'C(C(C)(C(C(C(C)=O)O)O)O)(O)=O', ['5336_0', 'Knoevenagel H'], 'C(C(C(C)=O)O)=O', ['61_0', 'Elimination + enol to keto'], 'C(C(C(CO)O)O)=O', ['6_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C(C(C=O)O)=C)(C)O)(O)=O	FXAATKWBMRDXHJ	['C(C(C(C(C=O)O)=C)(C)O)(O)=O', ['48593_0', 'Elimination2'], 'C(C(C)(C(C)(C(C=O)O)O)O)(O)=O', ['5338_0', 'Knoevenagel H'], 'C(C(C(C)=O)O)=O', ['61_0', 'Elimination + enol to keto'], 'C(C(C(CO)O)O)=O', ['6_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C(C(C(O)=O)=C)(C)O)O)=O	IUHSTTADKGSFFU	['C(C(C(C(C(O)=O)=C)(C)O)O)=O', ['48595_0', 'Elimination2'], 'C(C(C)(C(C)(C(C=O)O)O)O)(O)=O', ['5338_0', 'Knoevenagel H'], 'C(C(C(C)=O)O)=O', ['61_0', 'Elimination + enol to keto'], 'C(C(C(CO)O)O)=O', ['6_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C(C=C)(CCO)O)(O)=O	OIGSEUJUTOEEQE	['C(C(C=C)(CCO)O)(O)=O', ['48618_0', 'Elimination2'], 'C(C(C(C)O)(CCO)O)(O)=O', ['5355_0', 'Knoevenagel H'], 'C(C)=O', ['63_0', 'Elimination + enol to keto'], 'C(CO)O', ['12_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G5	C(CO)=C(C(O)=O)C(C)O	OFENHSMAHJGDEH	['C(CO)=C(C(O)=O)C(C)O', ['48620_0', 'Elimination2'], 'C(C(C(C)O)(CCO)O)(O)=O', ['5355_0', 'Knoevenagel H'], 'C(C)=O', ['63_0', 'Elimination + enol to keto'], 'C(CO)O', ['12_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G5	C(C(C(C)O)=CC(CO)=O)(O)=O	CIPHYPCGBVPRHU	['C(C(C(C)O)=CC(CO)=O)(O)=O', ['48627_0', 'Elimination2'], 'C(C(C(C)O)(CC(CO)=O)O)(O)=O', ['5363_0', 'Knoevenagel H'], 'C(C)=O', ['63_0', 'Elimination + enol to keto'], 'C(CO)O', ['12_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G5	C(CO)=C(C(O)=O)CO	JFUHCIGGZNIBEE	['C(CO)=C(C(O)=O)CO', ['48634_0', 'Elimination2'], 'C(C(CO)(CCO)O)(O)=O', ['5384_0', 'Knoevenagel H'], 'C=O']
G5	C=C(C(O)=O)C(CO)O	OIWJREZAJZVGQN	['C=C(C(O)=O)C(CO)O', ['48640_0', 'Elimination2'], 'C(C(C)(C(CO)O)O)(O)=O', ['5401_0', 'Knoevenagel H'], 'C(CO)=O']
G5	C(CO)=C(C(O)=O)C(CO)O	XXZIMYMPMQIPKO	['C(CO)=C(C(O)=O)C(CO)O', ['48642_0', 'Elimination2'], 'C(C(C(CO)O)(CCO)O)(O)=O', ['5403_0', 'Knoevenagel H'], 'C(CO)=O']
G5	C(C(CO)=C(C=O)CO)(O)=O	DFZGZYXQBFMRFK	['C(C(CO)=C(C=O)CO)(O)=O', ['48736_0', 'Elimination2'], 'C(C(CO)C(C(O)=O)(CO)O)=O', ['5904_0', 'Elimination + enol to keto'], 'C(C(CO)(C(CO)(CO)O)O)(O)=O', ['457_0', 'Knoevenagel C'], 'C(CO)(CO)=O', ['24_0', 'Keto-enol migration twice'], 'C(C(CO)O)=O', ['4_0', 'Aldol Condensation'], 'C=O']
G5	C1C(C(C(CO)O)O)OC(C=1)O	QBXZOOLYDSTPJX	['C1C(C(C(CO)O)O)OC(C=1)O', ['48929_0', 'Elimination2'], 'C(C(C(C1C(CC(O)O1)O)O)O)O', ['6936_0', 'Hemiacetal Formation for 5 membered rings'], 'C(CC(C(C(C(CO)O)O)O)O)=O', ['67_0', 'Aldol Condensation'], 'C(C(C(C(CO)O)O)O)=O', ['16_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C1(C(CO)=C(CO)CO1)O)=O	XJFYEQGPGALUDX	['C(C1(C(CO)=C(CO)CO1)O)=O', ['48951_0', 'Elimination2'], 'C(C1(C(CO)C(CO)(CO1)O)O)=O', ['6960_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CO)C(CO)(CO)O)=O)=O', ['104_0', 'Aldol Condensation'], 'C(CO)(CO)=O', ['24_0', 'Keto-enol migration twice'], 'C(C(CO)O)=O', ['4_0', 'Aldol Condensation'], 'C=O']
G5	C(C1(C(C(CO)(CO1)O)=C)O)=O	CALSLLIUFVJCPC	['C(C1(C(C(CO)(CO1)O)=C)O)=O', ['48955_0', 'Elimination2'], 'C(C1(C(CO)C(CO)(CO1)O)O)=O', ['6960_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CO)C(CO)(CO)O)=O)=O', ['104_0', 'Aldol Condensation'], 'C(CO)(CO)=O', ['24_0', 'Keto-enol migration twice'], 'C(C(CO)O)=O', ['4_0', 'Aldol Condensation'], 'C=O']
G5	C=C1C(C(OC1(CO)CO)O)=O	VDDMEZCTGBMQON	['C=C1C(C(OC1(CO)CO)O)=O', ['48957_0', 'Elimination2'], 'C1(C(O)OC(CO)(CO)C1CO)=O', ['6962_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CO)C(CO)(CO)O)=O)=O', ['104_0', 'Aldol Condensation'], 'C(CO)(CO)=O', ['24_0', 'Keto-enol migration twice'], 'C(C(CO)O)=O', ['4_0', 'Aldol Condensation'], 'C=O']
G5	C(CO)(C(C1C=CC(O)O1)O)=O	UOGCANYHZKLSML	['C(CO)(C(C1C=CC(O)O1)O)=O', ['48959_0', 'Elimination2'], 'C(CO)(C(C1C(CC(O)O1)O)O)=O', ['6965_0', 'Hemiacetal Formation for 5 membered rings'], 'C(CC(C(C(C(CO)=O)O)O)O)=O', ['106_0', 'Aldol Condensation'], 'C(CO)(CO)=O', ['24_0', 'Keto-enol migration twice'], 'C(C(CO)O)=O', ['4_0', 'Aldol Condensation'], 'C=O']
G5	C(C(C1C(O)OCC=1CO)O)=O	FXKFELHBEGYJMI	['C(C(C1C(O)OCC=1CO)O)=O', ['48964_0', 'Elimination2'], 'C(C(C1C(O)OCC1(CO)O)O)=O', ['6971_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CO)(CO)O)C(C=O)O)=O', ['110_0', 'Aldol Condensation'], 'C(CO)(CO)=O', ['24_0', 'Keto-enol migration twice'], 'C(C(CO)O)=O', ['4_0', 'Aldol Condensation'], 'C=O']
G5	C1(C(O)OCC1(CO)O)=CC=O	OCJGPGZXWMZYOW	['C1(C(O)OCC1(CO)O)=CC=O', ['48966_0', 'Elimination2'], 'C(C(C1C(O)OCC1(CO)O)O)=O', ['6971_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CO)(CO)O)C(C=O)O)=O', ['110_0', 'Aldol Condensation'], 'C(CO)(CO)=O', ['24_0', 'Keto-enol migration twice'], 'C(C(CO)O)=O', ['4_0', 'Aldol Condensation'], 'C=O']
G5	C1C(OC(C=1C=O)(CO)CO)O	IGYZHBJSVZDNIH	['C1C(OC(C=1C=O)(CO)CO)O', ['48970_0', 'Elimination2'], 'C(C1C(C(O)OC1(CO)CO)O)=O', ['6973_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CO)(CO)O)C(C=O)O)=O', ['110_0', 'Aldol Condensation'], 'C(CO)(CO)=O', ['24_0', 'Keto-enol migration twice'], 'C(C(CO)O)=O', ['4_0', 'Aldol Condensation'], 'C=O']
G5	C(CO)(C1C=CC(CO)(O1)O)=O	RJHOHPDLAIVOKX	['C(CO)(C1C=CC(CO)(O1)O)=O', ['48972_0', 'Elimination2'], 'C(CO)(C1C(CC(CO)(O1)O)O)=O', ['6975_0', 'Hemiacetal Formation for 5 membered rings'], 'C(CO)(CC(C(C(CO)=O)O)O)=O', ['112_0', 'Aldol Condensation'], 'C(CO)(CO)=O', ['24_0', 'Keto-enol migration twice'], 'C(C(CO)O)=O', ['4_0', 'Aldol Condensation'], 'C=O']
G5	C(CO)(C1C(CO)=CC(O1)O)=O	QNEWRIYMRWLMJS	['C(CO)(C1C(CO)=CC(O1)O)=O', ['48978_0', 'Elimination2'], 'C(CO)(C1C(CO)(CC(O1)O)O)=O', ['6977_0', 'Hemiacetal Formation for 5 membered rings'], 'C(CC(CO)(C(C(CO)=O)O)O)=O', ['114_0', 'Aldol Condensation'], 'C(CO)(CO)=O', ['24_0', 'Keto-enol migration twice'], 'C(C(CO)O)=O', ['4_0', 'Aldol Condensation'], 'C=O']
G5	C1(COC(CO)(C1O)O)=CC=O	KSHIQWHWMPUAKB	['C1(COC(CO)(C1O)O)=CC=O', ['48980_0', 'Elimination2'], 'C(CC1(COC(CO)(C1O)O)O)=O', ['6979_0', 'Hemiacetal Formation for 5 membered rings'], 'C(CC(CO)(C(C(CO)=O)O)O)=O', ['114_0', 'Aldol Condensation'], 'C(CO)(CO)=O', ['24_0', 'Keto-enol migration twice'], 'C(C(CO)O)=O', ['4_0', 'Aldol Condensation'], 'C=O']
G5	C1(COC(C=1C(CO)=O)O)CO	LUTKXPLEPMCJLL	['C1(COC(C=1C(CO)=O)O)CO', ['48982_0', 'Elimination2'], 'C(CO)(C1C(O)OCC1(CO)O)=O', ['6982_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CO)=O)C(CO)(CO)O)=O', ['116_0', 'Aldol Condensation'], 'C(CO)(CO)=O', ['24_0', 'Keto-enol migration twice'], 'C(C(CO)O)=O', ['4_0', 'Aldol Condensation'], 'C=O']
G5	C1(CO)COC(C=1C=O)(CO)O	ZEQCROIDYNEQMY	['C1(CO)COC(C=1C=O)(CO)O', ['48986_0', 'Elimination2'], 'C(C1C(CO)(O)OCC1(CO)O)=O', ['6984_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CO)=O)C(CO)(CO)O)=O', ['116_0', 'Aldol Condensation'], 'C(CO)(CO)=O', ['24_0', 'Keto-enol migration twice'], 'C(C(CO)O)=O', ['4_0', 'Aldol Condensation'], 'C=O']
G5	C(CO)(C1C(C(C(O1)=C)O)O)=O	ZGZLDWKJORCMLG	['C(CO)(C1C(C(C(O1)=C)O)O)=O', ['48992_0', 'Elimination2'], 'C(CO)(C1C(C(C(C)(O1)O)O)O)=O', ['6990_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C)(C(C(C(C(CO)=O)O)O)O)=O', ['120_0', 'Aldol Condensation'], 'C(CO)(CO)=O', ['24_0', 'Keto-enol migration twice'], 'C(C(CO)O)=O', ['4_0', 'Aldol Condensation'], 'C=O']
G5	C(CO)(C1C(C(C(O1)O)O)=C)=O	WYJXNJYRWYHKSF	['C(CO)(C1C(C(C(O1)O)O)=C)=O', ['48994_0', 'Elimination2'], 'C(CO)(C1C(C)(C(C(O1)O)O)O)=O', ['6994_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(C)(C(C(CO)=O)O)O)O)=O', ['122_0', 'Aldol Condensation'], 'C(CO)(CO)=O', ['24_0', 'Keto-enol migration twice'], 'C(C(CO)O)=O', ['4_0', 'Aldol Condensation'], 'C=O']
G5	C(C1C(C(C(CO)(O1)O)O)=C)=O	JZEWWGWCLHIOTG	['C(C1C(C(C(CO)(O1)O)O)=C)=O', ['48996_0', 'Elimination2'], 'C(C1C(C)(C(C(CO)(O1)O)O)O)=O', ['6996_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(C)(C(C(CO)=O)O)O)O)=O', ['122_0', 'Aldol Condensation'], 'C(CO)(CO)=O', ['24_0', 'Keto-enol migration twice'], 'C(C(CO)O)=O', ['4_0', 'Aldol Condensation'], 'C=O']
G5	C(C(C1(C=C(CO1)CO)O)O)=O	OSNRUWKTGQOUEG	['C(C(C1(C=C(CO1)CO)O)O)=O', ['48998_0', 'Elimination2'], 'C(C(C1(CC(CO1)(CO)O)O)O)=O', ['6998_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CC(CO)(CO)O)=O)O)=O', ['124_0', 'Aldol Condensation'], 'C(CO)(CO)=O', ['24_0', 'Keto-enol migration twice'], 'C(C(CO)O)=O', ['4_0', 'Aldol Condensation'], 'C=O']
G5	C(C(CO)O)(C1C=CC(O1)O)=O	XTRAYEJBUYILCV	['C(C(CO)O)(C1C=CC(O1)O)=O', ['49006_0', 'Elimination2'], 'C(C1C(CC(O1)O)O)(C(CO)O)=O', ['7002_0', 'Hemiacetal Formation for 5 membered rings'], 'C(CC(C(C(C(CO)O)=O)O)O)=O', ['130_0', 'Aldol Condensation'], 'C(CO)(C(CO)O)=O', ['26_0', 'Keto-enol migration twice'], 'C(C(C(CO)O)O)=O', ['6_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C1(COC(C=1C=O)O)C(CO)O	VDFPEMFJGYYNQH	['C1(COC(C=1C=O)O)C(CO)O', ['49010_0', 'Elimination2'], 'C(C1C(O)OCC1(C(CO)O)O)=O', ['7004_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C=O)C(CO)(C(CO)O)O)=O', ['132_0', 'Aldol Condensation'], 'C(CO)(C(CO)O)=O', ['26_0', 'Keto-enol migration twice'], 'C(C(C(CO)O)O)=O', ['6_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C1(CO)C(CO)OC(C=1C=O)O	WPAJXKCEVGQILY	['C1(CO)C(CO)OC(C=1C=O)O', ['49014_0', 'Elimination2'], 'C(C1C(O)OC(CO)C1(CO)O)=O', ['7006_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C=O)C(CO)(C(CO)O)O)=O', ['132_0', 'Aldol Condensation'], 'C(CO)(C(CO)O)=O', ['26_0', 'Keto-enol migration twice'], 'C(C(C(CO)O)O)=O', ['6_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C1(C=C(CO1)C(CO)O)O)=O	OBOURZIYNTVVRX	['C(C1(C=C(CO1)C(CO)O)O)=O', ['49018_0', 'Elimination2'], 'C(C1(CC(CO1)(C(CO)O)O)O)=O', ['7008_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CC(CO)(C(CO)O)O)=O)=O', ['138_0', 'Aldol Condensation'], 'C(CO)(C(CO)O)=O', ['26_0', 'Keto-enol migration twice'], 'C(C(C(CO)O)O)=O', ['6_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C(C1(C=C(CO)C(CO)O1)O)=O	HJUCDEWFJIPTPG	['C(C1(C=C(CO)C(CO)O1)O)=O', ['49022_0', 'Elimination2'], 'C(C1(CC(CO)(C(CO)O1)O)O)=O', ['7010_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CC(CO)(C(CO)O)O)=O)=O', ['138_0', 'Aldol Condensation'], 'C(CO)(C(CO)O)=O', ['26_0', 'Keto-enol migration twice'], 'C(C(C(CO)O)O)=O', ['6_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C1(COC(C=1)O)C(CO)O	RMRDGYWOKDHSBY	['C1(COC(C=1)O)C(CO)O', ['49026_0', 'Elimination2'], 'C1C(CC(O)O1)(C(CO)O)O', ['7014_0', 'Hemiacetal Formation for 5 membered rings'], 'C(CC(CO)(C(CO)O)O)=O', ['142_0', 'Aldol Condensation'], 'C(CO)(C(CO)O)=O', ['26_0', 'Keto-enol migration twice'], 'C(C(C(CO)O)O)=O', ['6_0', 'Aldol Condensation'], 'C(CO)=O']
G5	C1(CO)C(CO)OC(C=1)O	CQWGQURHYROQLP	['C1(CO)C(CO)OC(C=1)O', ['49030_0', 'Elimination2'], 'C(C1(CC(O)OC1CO)O)O', ['7016_0', 'Hemiacetal Formation for 5 membered rings'], 'C(CC(CO)(C(CO)O)O)=O', ['142_0', 'Aldol Condensation'], 'C(CO)(C(CO)O)=O', ['26_0', 'Keto-enol migration twice'], 'C(C(C(CO)O)O)=O', ['6_0', 'Aldol Condensation'], 'C(CO)=O']
