Generation	Smiles	Inchi	Pathway
G6	C=CC(C(C(CC)O)O)O	IAMIBDCODDNIRK	['C=CC(C(C(CC)O)O)O', ['124933_0', 'Beta-gamma Unsaturated Acid Decarboxylation'], 'C(C(C=C)(C(C(CC)O)O)O)(O)=O', ['13191_0', 'Knoevenagel H'], 'C(C(C=C)O)(O)=O', ['1653_0', 'Knoevenagel H (inv)'], 'C(C(C=C)(CO)O)(O)=O', ['261_0', 'Elimination2'], 'C(C(CO)(C(C)O)O)(O)=O', ['25_0', 'Knoevenagel C'], 'C(C(CO)O)(O)=O', ['5_0', 'Hydration of C(=O)C'], 'C(C(C)=O)(O)=O', ['23_0', 'Retro Aldol'], 'C(C(C)(CC(C(O)=O)=O)O)(O)=O', ['150_0', 'Benzilic Acid Rearrangement'], 'O']
G6	C(C(C(C)O)O)=CC(C)O	REVILOOKQXKQRS	['C(C(C(C)O)O)=CC(C)O', ['124941_0', 'Beta-gamma Unsaturated Acid Decarboxylation'], 'C(C(C=CC(C)O)(C(C)O)O)(O)=O', ['13307_0', 'Knoevenagel H'], 'C(C)=O', ['8_0', 'Alpha-Keto Acid Decarboxylation'], 'C(C(C)=O)(O)=O', ['23_0', 'Retro Aldol'], 'C(C(C)(CC(C(O)=O)=O)O)(O)=O', ['150_0', 'Benzilic Acid Rearrangement'], 'O']
G6	C=CC(C(CC(C)O)O)O	KLLWJJXMJAGFQB	['C=CC(C(CC(C)O)O)O', ['124948_0', 'Beta-gamma Unsaturated Acid Decarboxylation'], 'C(C(C=C)(C(CC(C)O)O)O)(O)=O', ['13380_0', 'Knoevenagel H'], 'C(CC(C)O)=O', ['10_0', 'Aldol Condensation'], 'C(C)=O', ['8_0', 'Alpha-Keto Acid Decarboxylation'], 'C(C(C)=O)(O)=O', ['23_0', 'Retro Aldol'], 'C(C(C)(CC(C(O)=O)=O)O)(O)=O', ['150_0', 'Benzilic Acid Rearrangement'], 'O']
G6	C=CC(C(CCO)O)O	RTJKNTFGZOGNLZ	['C=CC(C(CCO)O)O', ['124952_0', 'Beta-gamma Unsaturated Acid Decarboxylation'], 'C(C(C=C)(C(CCO)O)O)(O)=O', ['13643_0', 'Knoevenagel H'], 'C(CCO)=O', ['125_0', 'Aldol Condensation'], 'C(C)=O', ['8_0', 'Alpha-Keto Acid Decarboxylation'], 'C(C(C)=O)(O)=O', ['23_0', 'Retro Aldol'], 'C(C(C)(CC(C(O)=O)=O)O)(O)=O', ['150_0', 'Benzilic Acid Rearrangement'], 'O']
G6	C(C(C(C)O)O)=CCO	GAWOXNZNAZBOET	['C(C(C(C)O)O)=CCO', ['124984_0', 'Beta-gamma Unsaturated Acid Decarboxylation'], 'C(C(C=CCO)(C(C)O)O)(O)=O', ['15954_0', 'Elimination2'], 'C(C(C(C)O)(C(CCO)O)O)(O)=O', ['1319_0', 'Knoevenagel C'], 'C(CCO)=O', ['125_0', 'Aldol Condensation'], 'C(C)=O', ['8_0', 'Alpha-Keto Acid Decarboxylation'], 'C(C(C)=O)(O)=O', ['23_0', 'Retro Aldol'], 'C(C(C)(CC(C(O)=O)=O)O)(O)=O', ['150_0', 'Benzilic Acid Rearrangement'], 'O']
G6	C12CC(C(C(C(C1)O)(O)O2)O)O	GIIOTBBVICRRNP	['C12CC(C(C(C(C1)O)(O)O2)O)O', ['125119_0', 'Hemiacetal Formation for 5 membered rings'], 'C1(C(C(CC(CC1O)O)O)O)=O', ['2712_0', 'Aldol Condensation'], 'C(CC(CC(C(CO)=O)O)O)=O', ['565_0', 'Aldol Condensation'], 'C(C)=O', ['8_0', 'Alpha-Keto Acid Decarboxylation'], 'C(C(C)=O)(O)=O', ['23_0', 'Retro Aldol'], 'C(C(C)(CC(C(O)=O)=O)O)(O)=O', ['150_0', 'Benzilic Acid Rearrangement'], 'O']
G6	C(C1(C2CC(C1C(O)O2)O)O)O	XIYUKJHIYHLMGG	['C(C1(C2CC(C1C(O)O2)O)O)O', ['125121_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C1C(CC(C1(CO)O)O)O)=O', ['2714_0', 'Aldol Condensation'], 'C(CC(CC(C(CO)=O)O)O)=O', ['565_0', 'Aldol Condensation'], 'C(C)=O', ['8_0', 'Alpha-Keto Acid Decarboxylation'], 'C(C(C)=O)(O)=O', ['23_0', 'Retro Aldol'], 'C(C(C)(CC(C(O)=O)=O)O)(O)=O', ['150_0', 'Benzilic Acid Rearrangement'], 'O']
G6	C1C2(C(CC(C2C(O)O1)O)O)O	DNILSKQEVCNSTL	['C1C2(C(CC(C2C(O)O1)O)O)O', ['125123_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C1C(CC(C1(CO)O)O)O)=O', ['2714_0', 'Aldol Condensation'], 'C(CC(CC(C(CO)=O)O)O)=O', ['565_0', 'Aldol Condensation'], 'C(C)=O', ['8_0', 'Alpha-Keto Acid Decarboxylation'], 'C(C(C)=O)(O)=O', ['23_0', 'Retro Aldol'], 'C(C(C)(CC(C(O)=O)=O)O)(O)=O', ['150_0', 'Benzilic Acid Rearrangement'], 'O']
G6	C(C12CC(C(C(O)O1)C2O)O)O	CGWBBRCRMRANCY	['C(C12CC(C(C(O)O1)C2O)O)O', ['125125_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C1C(C(CO)(CC1O)O)O)=O', ['2716_0', 'Aldol Condensation'], 'C(CC(C(CO)(CC=O)O)O)=O', ['567_0', 'Aldol Condensation'], 'C(C)=O', ['8_0', 'Alpha-Keto Acid Decarboxylation'], 'C(C(C)=O)(O)=O', ['23_0', 'Retro Aldol'], 'C(C(C)(CC(C(O)=O)=O)O)(O)=O', ['150_0', 'Benzilic Acid Rearrangement'], 'O']
G6	C1C2C(C(C(C2O)O)(O)O1)O	JSIOCSOFAPUKGT	['C1C2C(C(C(C2O)O)(O)O1)O', ['125132_0', 'Hemiacetal Formation for 5 membered rings'], 'C1(C(C(C(CO)C1O)O)O)=O', ['2739_0', 'Aldol Condensation'], 'C(C(CO)C(C(CO)=O)O)=O', ['754_0', 'Aldol Condensation'], 'C(C(CO)=O)=O', ['22_0', 'Benzilic Acid Rearrangement (inverse)'], 'C(C(CO)O)(O)=O', ['5_0', 'Hydration of C(=O)C'], 'C(C(C)=O)(O)=O', ['23_0', 'Retro Aldol'], 'C(C(C)(CC(C(O)=O)=O)O)(O)=O', ['150_0', 'Benzilic Acid Rearrangement'], 'O']
G6	C1(C2(CC(C1C(CO)O2)O)O)=O	ALAGFAZTQROEIX	['C1(C2(CC(C1C(CO)O2)O)O)=O', ['125237_0', 'Hemiacetal Formation for 5 membered rings'], 'C1(C(CC(C1C(CO)O)O)=O)=O', ['2933_0', 'Aldol Condensation'], 'C1(C(CC(C1)O)=O)=O', ['347_0', 'Aldol Condensation'], 'C(CC(C(C)=O)=O)=O', ['153_0', 'Benzilic Acid Rearrangement (inverse)'], 'C(C(C)(CC=O)O)(O)=O', ['16_0', 'Aldol Condensation'], 'C(C(C)=O)(O)=O', ['23_0', 'Retro Aldol'], 'C(C(C)(CC(C(O)=O)=O)O)(O)=O', ['150_0', 'Benzilic Acid Rearrangement'], 'O']
G6	C1(C2(C(C(C1)O)C(CO2)O)O)=O	AVNYAMQPASMWGG	['C1(C2(C(C(C1)O)C(CO2)O)O)=O', ['125239_0', 'Hemiacetal Formation for 5 membered rings'], 'C1(C(CC(C1C(CO)O)O)=O)=O', ['2933_0', 'Aldol Condensation'], 'C1(C(CC(C1)O)=O)=O', ['347_0', 'Aldol Condensation'], 'C(CC(C(C)=O)=O)=O', ['153_0', 'Benzilic Acid Rearrangement (inverse)'], 'C(C(C)(CC=O)O)(O)=O', ['16_0', 'Aldol Condensation'], 'C(C(C)=O)(O)=O', ['23_0', 'Retro Aldol'], 'C(C(C)(CC(C(O)=O)=O)O)(O)=O', ['150_0', 'Benzilic Acid Rearrangement'], 'O']
G6	C1C(C(C(O)O1)C(CCO)O)O	YUKQQKPSYBOQJQ	['C1C(C(C(O)O1)C(CCO)O)O', ['125274_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CO)O)C(CCO)O)=O', ['2963_0', 'Aldol Condensation'], 'C(CC(CCO)O)=O', ['579_0', 'Aldol Condensation'], 'C(C)=O', ['8_0', 'Alpha-Keto Acid Decarboxylation'], 'C(C(C)=O)(O)=O', ['23_0', 'Retro Aldol'], 'C(C(C)(CC(C(O)=O)=O)O)(O)=O', ['150_0', 'Benzilic Acid Rearrangement'], 'O']
G6	C(C1C(CO)OC(C1O)O)=O	JTOFKSVWHOIVAJ	['C(C1C(CO)OC(C1O)O)=O', ['125312_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CO)O)C(C=O)O)=O', ['2993_0', 'Aldol Condensation'], 'C(CC(C=O)O)=O', ['613_0', 'Aldol Condensation'], 'C(C)=O', ['8_0', 'Alpha-Keto Acid Decarboxylation'], 'C(C(C)=O)(O)=O', ['23_0', 'Retro Aldol'], 'C(C(C)(CC(C(O)=O)=O)O)(O)=O', ['150_0', 'Benzilic Acid Rearrangement'], 'O']
G6	C(C(C1C(O)OCC1O)O)=O	PYBCSDYNBDGVJP	['C(C(C1C(O)OCC1O)O)=O', ['125314_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CO)O)C(C=O)O)=O', ['2993_0', 'Aldol Condensation'], 'C(CC(C=O)O)=O', ['613_0', 'Aldol Condensation'], 'C(C)=O', ['8_0', 'Alpha-Keto Acid Decarboxylation'], 'C(C(C)=O)(O)=O', ['23_0', 'Retro Aldol'], 'C(C(C)(CC(C(O)=O)=O)O)(O)=O', ['150_0', 'Benzilic Acid Rearrangement'], 'O']
G6	C(C(C1CC(C(O)O1)O)O)=O	NMRPPLQOBQIKCK	['C(C(C1CC(C(O)O1)O)O)=O', ['125316_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CC(C=O)O)O)O)=O', ['2995_0', 'Aldol Condensation'], 'C(CC(C=O)O)=O', ['613_0', 'Aldol Condensation'], 'C(C)=O', ['8_0', 'Alpha-Keto Acid Decarboxylation'], 'C(C(C)=O)(O)=O', ['23_0', 'Retro Aldol'], 'C(C(C)(CC(C(O)=O)=O)O)(O)=O', ['150_0', 'Benzilic Acid Rearrangement'], 'O']
G6	C(CC1C(C(C(O)O1)O)O)=O	FSEGFALCGGGEPO	['C(CC1C(C(C(O)O1)O)O)=O', ['125318_0', 'Hemiacetal Formation for 5 membered rings'], 'C(CC(C(C(C=O)O)O)O)=O', ['2997_0', 'Aldol Condensation'], 'C(CC(C=O)O)=O', ['613_0', 'Aldol Condensation'], 'C(C)=O', ['8_0', 'Alpha-Keto Acid Decarboxylation'], 'C(C(C)=O)(O)=O', ['23_0', 'Retro Aldol'], 'C(C(C)(CC(C(O)=O)=O)O)(O)=O', ['150_0', 'Benzilic Acid Rearrangement'], 'O']
G6	C(C(C1C(CC(O)O1)O)O)=O	DLPYFNDTPUTRMF	['C(C(C1C(CC(O)O1)O)O)=O', ['125320_0', 'Hemiacetal Formation for 5 membered rings'], 'C(CC(C(C(C=O)O)O)O)=O', ['2997_0', 'Aldol Condensation'], 'C(CC(C=O)O)=O', ['613_0', 'Aldol Condensation'], 'C(C)=O', ['8_0', 'Alpha-Keto Acid Decarboxylation'], 'C(C(C)=O)(O)=O', ['23_0', 'Retro Aldol'], 'C(C(C)(CC(C(O)=O)=O)O)(O)=O', ['150_0', 'Benzilic Acid Rearrangement'], 'O']
G6	C(C1C(C(C)O)OC(C1O)O)=O	MHDAEGOVIXULQA	['C(C1C(C(C)O)OC(C1O)O)=O', ['125322_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(C(C)O)O)C(C=O)O)=O', ['2999_0', 'Aldol Condensation'], 'C(CC(C=O)O)=O', ['613_0', 'Aldol Condensation'], 'C(C)=O', ['8_0', 'Alpha-Keto Acid Decarboxylation'], 'C(C(C)=O)(O)=O', ['23_0', 'Retro Aldol'], 'C(C(C)(CC(C(O)=O)=O)O)(O)=O', ['150_0', 'Benzilic Acid Rearrangement'], 'O']
G6	C(C(C1C(O)OC(C)C1O)O)=O	KWUKDRJMHAUVID	['C(C(C1C(O)OC(C)C1O)O)=O', ['125324_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(C(C)O)O)C(C=O)O)=O', ['2999_0', 'Aldol Condensation'], 'C(CC(C=O)O)=O', ['613_0', 'Aldol Condensation'], 'C(C)=O', ['8_0', 'Alpha-Keto Acid Decarboxylation'], 'C(C(C)=O)(O)=O', ['23_0', 'Retro Aldol'], 'C(C(C)(CC(C(O)=O)=O)O)(O)=O', ['150_0', 'Benzilic Acid Rearrangement'], 'O']
G6	C(C1C(C(O)OC1(C)CO)O)=O	ASXWZFJUMJBRND	['C(C1C(C(O)OC1(C)CO)O)=O', ['125344_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CO)(C)O)C(C=O)O)=O', ['3013_0', 'Aldol Condensation'], 'C(CC(C=O)O)=O', ['613_0', 'Aldol Condensation'], 'C(C)=O', ['8_0', 'Alpha-Keto Acid Decarboxylation'], 'C(C(C)=O)(O)=O', ['23_0', 'Retro Aldol'], 'C(C(C)(CC(C(O)=O)=O)O)(O)=O', ['150_0', 'Benzilic Acid Rearrangement'], 'O']
G6	C(C(C1C(O)OCC1(C)O)O)=O	HXGKICFOUVCMPS	['C(C(C1C(O)OCC1(C)O)O)=O', ['125346_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CO)(C)O)C(C=O)O)=O', ['3013_0', 'Aldol Condensation'], 'C(CC(C=O)O)=O', ['613_0', 'Aldol Condensation'], 'C(C)=O', ['8_0', 'Alpha-Keto Acid Decarboxylation'], 'C(C(C)=O)(O)=O', ['23_0', 'Retro Aldol'], 'C(C(C)(CC(C(O)=O)=O)O)(O)=O', ['150_0', 'Benzilic Acid Rearrangement'], 'O']
G6	C(CO)(CC1CC(C(O)O1)O)=O	IFJHFVNHDALBRY	['C(CO)(CC1CC(C(O)O1)O)=O', ['125348_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CC(CC(CO)=O)O)O)=O', ['3015_0', 'Aldol Condensation'], 'C(CC(C=O)O)=O', ['613_0', 'Aldol Condensation'], 'C(C)=O', ['8_0', 'Alpha-Keto Acid Decarboxylation'], 'C(C(C)=O)(O)=O', ['23_0', 'Retro Aldol'], 'C(C(C)(CC(C(O)=O)=O)O)(O)=O', ['150_0', 'Benzilic Acid Rearrangement'], 'O']
G6	C(CC1C(CC(CO)(O)O1)O)=O	LVRTYXIWOYDNTQ	['C(CC1C(CC(CO)(O)O1)O)=O', ['125350_0', 'Hemiacetal Formation for 5 membered rings'], 'C(CC(C(CC(CO)=O)O)O)=O', ['3017_0', 'Aldol Condensation'], 'C(CC(C=O)O)=O', ['613_0', 'Aldol Condensation'], 'C(C)=O', ['8_0', 'Alpha-Keto Acid Decarboxylation'], 'C(C(C)=O)(O)=O', ['23_0', 'Retro Aldol'], 'C(C(C)(CC(C(O)=O)=O)O)(O)=O', ['150_0', 'Benzilic Acid Rearrangement'], 'O']
G6	C(CO)(CC1C(CC(O)O1)O)=O	LGLZOZWFLLGEHN	['C(CO)(CC1C(CC(O)O1)O)=O', ['125352_0', 'Hemiacetal Formation for 5 membered rings'], 'C(CC(C(CC(CO)=O)O)O)=O', ['3017_0', 'Aldol Condensation'], 'C(CC(C=O)O)=O', ['613_0', 'Aldol Condensation'], 'C(C)=O', ['8_0', 'Alpha-Keto Acid Decarboxylation'], 'C(C(C)=O)(O)=O', ['23_0', 'Retro Aldol'], 'C(C(C)(CC(C(O)=O)=O)O)(O)=O', ['150_0', 'Benzilic Acid Rearrangement'], 'O']
G6	C(C)(C(C1CC(C(O)O1)O)O)=O	YRMMWJUIPOVHFE	['C(C)(C(C1CC(C(O)O1)O)O)=O', ['125354_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CC(C(C(C)=O)O)O)O)=O', ['3019_0', 'Aldol Condensation'], 'C(CC(C=O)O)=O', ['613_0', 'Aldol Condensation'], 'C(C)=O', ['8_0', 'Alpha-Keto Acid Decarboxylation'], 'C(C(C)=O)(O)=O', ['23_0', 'Retro Aldol'], 'C(C(C)(CC(C(O)=O)=O)O)(O)=O', ['150_0', 'Benzilic Acid Rearrangement'], 'O']
G6	C(C)(C(C1C(CC(O)O1)O)O)=O	ZCMYOAUAPVYIKY	['C(C)(C(C1C(CC(O)O1)O)O)=O', ['125357_0', 'Hemiacetal Formation for 5 membered rings'], 'C(CC(C(C(C(C)=O)O)O)O)=O', ['3021_0', 'Aldol Condensation'], 'C(CC(C=O)O)=O', ['613_0', 'Aldol Condensation'], 'C(C)=O', ['8_0', 'Alpha-Keto Acid Decarboxylation'], 'C(C(C)=O)(O)=O', ['23_0', 'Retro Aldol'], 'C(C(C)(CC(C(O)=O)=O)O)(O)=O', ['150_0', 'Benzilic Acid Rearrangement'], 'O']
G6	C1(C(O)OC(C(CO)CO)C1)=O	QOPZVNJSLRNWCH	['C1(C(O)OC(C(CO)CO)C1)=O', ['125461_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CC(C(CO)CO)O)=O)=O', ['3135_0', 'Aldol Condensation'], 'C(C(CO)CO)=O', ['790_0', 'Aldol Condensation'], 'C=O']
G6	C1(C(C)(O)OC(CO)C1CO)=O	CRCSSRAOSBZRSA	['C1(C(C)(O)OC(CO)C1CO)=O', ['125541_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C)=O)(C(CO)C(CO)O)=O', ['3228_0', 'Aldol Condensation'], 'C(C(C)=O)(CCO)=O', ['888_0', 'Benzilic Acid Rearrangement (inverse)'], 'C(C(C)(CCO)O)(O)=O', ['184_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C)(C1(C(CO)C(CO1)O)O)=O	NHZPBFHSFXIMLA	['C(C)(C1(C(CO)C(CO1)O)O)=O', ['125544_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C)=O)(C(CO)C(CO)O)=O', ['3228_0', 'Aldol Condensation'], 'C(C(C)=O)(CCO)=O', ['888_0', 'Benzilic Acid Rearrangement (inverse)'], 'C(C(C)(CCO)O)(O)=O', ['184_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C1(C(CCO)(O)OC(CO)C1)=O	QMXYENKPNNWCAX	['C1(C(CCO)(O)OC(CO)C1)=O', ['125546_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CCO)=O)(CC(CO)O)=O', ['3230_0', 'Aldol Condensation'], 'C(C(C)=O)(CCO)=O', ['888_0', 'Benzilic Acid Rearrangement (inverse)'], 'C(C(C)(CCO)O)(O)=O', ['184_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C1(C(CC(CO)O)(O)OCC1)=O	TZJDBAVCFYJGEC	['C1(C(CC(CO)O)(O)OCC1)=O', ['125548_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CCO)=O)(CC(CO)O)=O', ['3230_0', 'Aldol Condensation'], 'C(C(C)=O)(CCO)=O', ['888_0', 'Benzilic Acid Rearrangement (inverse)'], 'C(C(C)(CCO)O)(O)=O', ['184_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C(C1(CC(CO1)O)O)(CCO)=O	SCBLEZMUMJBHDA	['C(C1(CC(CO1)O)O)(CCO)=O', ['125550_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CCO)=O)(CC(CO)O)=O', ['3230_0', 'Aldol Condensation'], 'C(C(C)=O)(CCO)=O', ['888_0', 'Benzilic Acid Rearrangement (inverse)'], 'C(C(C)(CCO)O)(O)=O', ['184_0', 'Cannizarro 2, HCHO (oxidation)'], 'O']
G6	C1(C(C(C=C)OC1(CO)O)O)=O	VCUYOUZOFREECJ	['C1(C(C(C=C)OC1(CO)O)O)=O', ['125643_0', 'Hemiacetal Formation for 5 membered rings'], 'C=CC(C(C(C(CO)=O)=O)O)O', ['3292_0', 'Aldol Condensation'], 'C(C(CO)=O)(CO)=O', ['900_0', 'Benzilic Acid Rearrangement (inverse)'], 'C(C(CO)(CO)O)(O)=O', ['210_0', 'Knoevenagel C'], 'C(C(CO)O)(O)=O', ['5_0', 'Hydration of C(=O)C'], 'C(C(C)=O)(O)=O', ['23_0', 'Retro Aldol'], 'C(C(C)(CC(C(O)=O)=O)O)(O)=O', ['150_0', 'Benzilic Acid Rearrangement'], 'O']
G6	C(C1(C(C)OC(C1O)O)O)=O	PSLNNVPHIJQGRF	['C(C1(C(C)OC(C1O)O)O)=O', ['125651_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(C)O)(C(C=O)O)O)=O', ['3300_0', 'Aldol Condensation'], 'C(C(C(C)O)=O)=O', ['910_0', 'Benzilic Acid Rearrangement (inverse)'], 'C(C(C(C)O)O)(O)=O', ['221_0', 'Knoevenagel H'], 'C(C)=O', ['8_0', 'Alpha-Keto Acid Decarboxylation'], 'C(C(C)=O)(O)=O', ['23_0', 'Retro Aldol'], 'C(C(C)(CC(C(O)=O)=O)O)(O)=O', ['150_0', 'Benzilic Acid Rearrangement'], 'O']
G6	C1(C(O)OC(C(CO)O)C1)=O	CTMYXQCRPPOKCU	['C1(C(O)OC(C(CO)O)C1)=O', ['125752_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CC(C(CO)O)O)=O)=O', ['3411_0', 'Aldol Condensation'], 'C(C(C)=O)=O', ['918_0', 'Benzilic Acid Rearrangement (inverse)'], 'C(C(C)O)(O)=O', ['232_0', 'Knoevenagel H (inv)'], 'C(C(CO)(C(C(O)=O)(C)O)O)(O)=O', ['29_0', 'Knoevenagel C'], 'C(C(C)=O)(O)=O', ['23_0', 'Retro Aldol'], 'C(C(C)(CC(C(O)=O)=O)O)(O)=O', ['150_0', 'Benzilic Acid Rearrangement'], 'O']
G6	C(C1(CC(C(CO)O1)O)O)=O	XCOLHFJYVWHMEU	['C(C1(CC(C(CO)O1)O)O)=O', ['125754_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CC(C(CO)O)O)=O)=O', ['3411_0', 'Aldol Condensation'], 'C(C(C)=O)=O', ['918_0', 'Benzilic Acid Rearrangement (inverse)'], 'C(C(C)O)(O)=O', ['232_0', 'Knoevenagel H (inv)'], 'C(C(CO)(C(C(O)=O)(C)O)O)(O)=O', ['29_0', 'Knoevenagel C'], 'C(C(C)=O)(O)=O', ['23_0', 'Retro Aldol'], 'C(C(C)(CC(C(O)=O)=O)O)(O)=O', ['150_0', 'Benzilic Acid Rearrangement'], 'O']
G6	C1(C(C(CO)OC1(C=C)O)O)=O	DYCRDLKPWYWHEW	['C1(C(C(CO)OC1(C=C)O)O)=O', ['126041_0', 'Hemiacetal Formation for 5 membered rings'], 'C=CC(C(C(C(CO)O)O)=O)=O', ['3777_0', 'Aldol Condensation'], 'C=CC(C(CO)=O)=O', ['928_0', 'Benzilic Acid Rearrangement (inverse)'], 'C(C(C=C)(CO)O)(O)=O', ['261_0', 'Elimination2'], 'C(C(CO)(C(C)O)O)(O)=O', ['25_0', 'Knoevenagel C'], 'C(C(CO)O)(O)=O', ['5_0', 'Hydration of C(=O)C'], 'C(C(C)=O)(O)=O', ['23_0', 'Retro Aldol'], 'C(C(C)(CC(C(O)=O)=O)O)(O)=O', ['150_0', 'Benzilic Acid Rearrangement'], 'O']
G6	C=CC(C1(C(C(CO1)O)O)O)=O	BSKKTWPIGSWTEA	['C=CC(C1(C(C(CO1)O)O)O)=O', ['126043_0', 'Hemiacetal Formation for 5 membered rings'], 'C=CC(C(C(C(CO)O)O)=O)=O', ['3777_0', 'Aldol Condensation'], 'C=CC(C(CO)=O)=O', ['928_0', 'Benzilic Acid Rearrangement (inverse)'], 'C(C(C=C)(CO)O)(O)=O', ['261_0', 'Elimination2'], 'C(C(CO)(C(C)O)O)(O)=O', ['25_0', 'Knoevenagel C'], 'C(C(CO)O)(O)=O', ['5_0', 'Hydration of C(=O)C'], 'C(C(C)=O)(O)=O', ['23_0', 'Retro Aldol'], 'C(C(C)(CC(C(O)=O)=O)O)(O)=O', ['150_0', 'Benzilic Acid Rearrangement'], 'O']
G6	C=CC(C1(COC(C1O)O)O)=O	UKHUBVVAZUJTDK	['C=CC(C1(COC(C1O)O)O)=O', ['126045_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(C(C=C)=O)(CO)O)O)=O', ['3781_0', 'Aldol Condensation'], 'C=CC(C(CO)=O)=O', ['928_0', 'Benzilic Acid Rearrangement (inverse)'], 'C(C(C=C)(CO)O)(O)=O', ['261_0', 'Elimination2'], 'C(C(CO)(C(C)O)O)(O)=O', ['25_0', 'Knoevenagel C'], 'C(C(CO)O)(O)=O', ['5_0', 'Hydration of C(=O)C'], 'C(C(C)=O)(O)=O', ['23_0', 'Retro Aldol'], 'C(C(C)(CC(C(O)=O)=O)O)(O)=O', ['150_0', 'Benzilic Acid Rearrangement'], 'O']
G6	CC(CC1C(C(C(O)O1)O)O)O	KJPGOXDIMOELAD	['CC(CC1C(C(C(O)O1)O)O)O', ['126076_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(C(CC(C)O)O)O)O)=O', ['3807_0', 'Aldol Condensation'], 'C(C(CC(C)O)O)=O', ['954_0', 'Retro Aldol'], 'C(C(C(C(CC(C)O)O)O)=O)=O', ['63_0', 'Aldol Condensation'], 'C(CC(C)O)=O', ['10_0', 'Aldol Condensation'], 'C(C)=O', ['8_0', 'Alpha-Keto Acid Decarboxylation'], 'C(C(C)=O)(O)=O', ['23_0', 'Retro Aldol'], 'C(C(C)(CC(C(O)=O)=O)O)(O)=O', ['150_0', 'Benzilic Acid Rearrangement'], 'O']
G6	CC1(C(CO)C(C(CO)O1)O)O	GTCWXVXVSISWLS	['CC1(C(CO)C(C(CO)O1)O)O', ['126142_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C)(C(CO)C(C(CO)O)O)=O', ['3856_0', 'Aldol Condensation'], 'C(C(CO)O)=O', ['986_0', 'Retro Aldol'], 'C(C(CO)(C(C(C=O)=O)O)O)=O', ['89_0', 'Aldol Condensation'], 'C(C(CO)=O)=O', ['22_0', 'Benzilic Acid Rearrangement (inverse)'], 'C(C(CO)O)(O)=O', ['5_0', 'Hydration of C(=O)C'], 'C(C(C)=O)(O)=O', ['23_0', 'Retro Aldol'], 'C(C(C)(CC(C(O)=O)=O)O)(O)=O', ['150_0', 'Benzilic Acid Rearrangement'], 'O']
G6	C(C1C(CC(CCO)(O)O1)O)O	DPMXYYCKUTWURH	['C(C1C(CC(CCO)(O)O1)O)O', ['126144_0', 'Hemiacetal Formation for 5 membered rings'], 'C(CC(C(CO)O)O)(CCO)=O', ['3858_0', 'Aldol Condensation'], 'C(C(CO)O)=O', ['986_0', 'Retro Aldol'], 'C(C(CO)(C(C(C=O)=O)O)O)=O', ['89_0', 'Aldol Condensation'], 'C(C(CO)=O)=O', ['22_0', 'Benzilic Acid Rearrangement (inverse)'], 'C(C(CO)O)(O)=O', ['5_0', 'Hydration of C(=O)C'], 'C(C(C)=O)(O)=O', ['23_0', 'Retro Aldol'], 'C(C(C)(CC(C(O)=O)=O)O)(O)=O', ['150_0', 'Benzilic Acid Rearrangement'], 'O']
