Index	Reagents	Products	Rule	Energy Change
1882_0	['C(C(C(C(C)O)C(C)O)=O)(O)=O']	['O', 'C=CC(C(C(O)=O)=O)C(C)O']	Elimination2	-3.69
1884_0	['C(C(C(C(C)O)C(C)O)=O)(O)=O']	['O', 'C(C)=C(C(C(O)=O)=O)C(C)O']	Elimination2	-3.69
1886_0	['C(C(C)(CC(CC=O)O)O)(O)=O']	['O', 'C(C(C)(CC=CC=O)O)(O)=O']	Elimination2	-0.43
1887_0	['C(C(C)(CC(CC=O)O)O)(O)=O']	['O', 'C(CC(CC(C(O)=O)=C)O)=O']	Elimination2	2.92
1888_0	['C(C(C)(CC(CC=O)O)O)(O)=O']	['O', 'C(CC(C=C(C(O)=O)C)O)=O']	Elimination2	0.4
1890_0	['C(C(C)(CC(CC=O)O)O)(O)=O']	['O', 'C(C(C=CCC=O)(C)O)(O)=O']	Elimination2	-0.43
1891_0	['C(C(C(C)O)C(C(O)=O)(C)O)=O']	['O', 'C(C(C=C)C(C(O)=O)(C)O)=O']	Elimination2	2.09
1892_0	['C(C(C(C)O)C(C(O)=O)(C)O)=O']	['O', 'C(C(C(C(O)=O)=C)C(C)O)=O']	Elimination2	2.92
1894_0	['C(C(C(C)O)C(C(O)=O)(C)O)=O']	['O', 'C(C(C(C=O)=CC)(C)O)(O)=O']	Elimination2	-3.69
1896_0	['C(C(C(C)O)C(C(O)=O)(C)O)=O']	['O', 'C(C(C)=C(C=O)C(C)O)(O)=O']	Elimination2	-2.86
1898_0	['C(CC(C(O)=O)(CC=O)O)(O)=O']	['O', 'C(CC(C(O)=O)=CC=O)(O)=O']	Elimination2	0.4
1900_0	['C(CC(C(O)=O)(CC=O)O)(O)=O']	['O', 'C(CC(C(O)=O)=CC(O)=O)=O']	Elimination2	0.4
1901_0	['C(C(C(C(O)=O)=O)C(C)O)(O)=O']	['O', 'C(C(C=C)C(C(O)=O)=O)(O)=O']	Elimination2	-3.69
1903_0	['C(C(C(C(O)=O)=O)C(C)O)(O)=O']	['O', 'C(C)=C(C(O)=O)C(C(O)=O)=O']	Elimination2	-3.69
1905_0	['C(CC(C(CO)=O)O)=O']	['O', 'C(C=CC(CO)=O)=O']	Elimination2	-0.43
1907_0	['C(C(CO)(CC=O)O)=O']	['O', 'C(C(CO)=CC=O)=O']	Elimination2	0.4
1909_0	['C(C(C(C(C)O)O)=O)=O']	['O', 'C=CC(C(C=O)=O)O']	Elimination2	-41.01
1911_0	['C(CCO)=O']	['O', 'C=CC=O']	Elimination2	-2.3
1912_0	['C(C(C=O)C(C(O)=O)(C)O)(O)=O']	['O', 'C(C(C(O)=O)C(C(O)=O)=C)=O']	Elimination2	2.92
1914_0	['C(C(C=O)C(C(O)=O)(C)O)(O)=O']	['O', 'C(C(C(O)=O)=C(C(O)=O)C)=O']	Elimination2	-2.86
1916_0	['C(C(CC(CC(C)O)O)=O)(O)=O']	['O', 'C(CC(C)O)=CC(C(O)=O)=O']	Elimination2	-0.43
1918_0	['C(C(CC(CC(C)O)O)=O)(O)=O']	['O', 'C(CC(C(O)=O)=O)=CC(C)O']	Elimination2	-0.43
1919_0	['C(C(CC(CC(C)O)O)=O)(O)=O']	['O', 'C(C(CC(C(O)=O)=O)O)=CC']	Elimination2	-0.43
1920_0	['C(C(CC(CC(C)O)O)=O)(O)=O']	['O', 'C=CCC(CC(C(O)=O)=O)O']	Elimination2	2.09
1922_0	['C(CC(CC(C(O)=O)=O)O)(O)=O']	['O', 'C(CC=CC(C(O)=O)=O)(O)=O']	Elimination2	-0.43
1924_0	['C(CC(CC(C(O)=O)=O)O)(O)=O']	['O', 'C(CC(C(O)=O)=O)=CC(O)=O']	Elimination2	-0.43
1926_0	['C(CO)(C(CC(C(O)=O)=O)O)=O']	['O', 'C(C(C=CC(CO)=O)=O)(O)=O']	Elimination2	-0.43
1928_0	['C(C(CO)(CC(C(O)=O)=O)O)=O']	['O', 'C(C(CO)=CC(C(O)=O)=O)=O']	Elimination2	0.4
1929_0	['C(C(C)(C(C(C=O)=O)O)O)(O)=O']	['O', 'C=C(C(O)=O)C(C(C=O)=O)O']	Elimination2	-36.93
1931_0	['C(C(CCO)=O)(O)=O']	['O', 'C=CC(C(O)=O)=O']	Elimination2	-2.3
1932_0	['C(C(CO)=O)(C(C)O)=O']	['O', 'C=CC(C(CO)=O)=O']	Elimination2	2.09
1933_0	['C(C(C(C(CO)=O)=O)(C)O)(O)=O']	['O', 'C=C(C(O)=O)C(C(CO)=O)=O']	Elimination2	2.92
1935_0	['CC(CCO)O']	['O', 'C=CC(C)O']	Elimination2	-2.3
1936_0	['CC(CCO)O']	['O', 'C(C)=CCO']	Elimination2	-0.43
1937_0	['CC(CCO)O']	['O', 'C=CCCO']	Elimination2	2.09
1939_0	['C(CCO)(O)=O']	['O', 'C=CC(O)=O']	Elimination2	10.17
1940_0	['C(C(C)(CCO)O)(O)=O']	['O', 'C=C(C(O)=O)CCO']	Elimination2	2.92
1941_0	['C(C(C)(CCO)O)(O)=O']	['O', 'C(CO)=C(C(O)=O)C']	Elimination2	0.4
1943_0	['C(C(C)(CCO)O)(O)=O']	['O', 'C(C(C=C)(C)O)(O)=O']	Elimination2	-2.3
1945_0	['CCO']	['O', 'C=C']	Elimination2	22.42
1946_0	['C(CC(C)O)(O)=O']	['O', 'C(C)=CC(O)=O']	Elimination2	-0.43
1947_0	['C(CC(C)O)(O)=O']	['O', 'C(CC=C)(O)=O']	Elimination2	2.09
1948_0	['C(C(C)(CC(O)=O)O)(O)=O']	['O', 'C(CC(C(O)=O)=C)(O)=O']	Elimination2	2.92
1949_0	['C(C(C)(CC(O)=O)O)(O)=O']	['O', 'C(C(C)=CC(O)=O)(O)=O']	Elimination2	0.4
1951_0	['C(C(CO)(C(CC(C)O)O)O)(O)=O']	['O', 'C(C(C=CC(C)O)(CO)O)(O)=O']	Elimination2	-0.43
1952_0	['C(C(CO)(C(CC(C)O)O)O)(O)=O']	['O', 'C(C(CO)(C(C=CC)O)O)(O)=O']	Elimination2	-0.43
1953_0	['C(C(CO)(C(CC(C)O)O)O)(O)=O']	['O', 'C(C(CO)(C(CC=C)O)O)(O)=O']	Elimination2	2.09
1955_0	['C(C(CO)(C(CC(O)=O)O)O)(O)=O']	['O', 'C(C(C=CC(O)=O)(CO)O)(O)=O']	Elimination2	-0.43
1957_0	['C(C(C(CC(C)O)O)O)(O)=O']	['O', 'C(C(C=CC(C)O)O)(O)=O']	Elimination2	-0.43
1958_0	['C(C(C(CC(C)O)O)O)(O)=O']	['O', 'C(C(C(C=CC)O)O)(O)=O']	Elimination2	-0.43
1959_0	['C(C(C(CC(C)O)O)O)(O)=O']	['O', 'C(C(C(CC=C)O)O)(O)=O']	Elimination2	2.09
1961_0	['C(CC(C(C(O)=O)O)O)(O)=O']	['O', 'C(C(C=CC(O)=O)O)(O)=O']	Elimination2	-0.43
1962_0	['C(C(C(C)O)O)(O)=O']	['O', 'C(C(C=C)O)(O)=O']	Elimination2	2.09
1963_0	['C(C(C)(C(C(O)=O)O)O)(O)=O']	['O', 'C(C(C(C(O)=O)=C)O)(O)=O']	Elimination2	2.92
1964_0	['C(C(C)O)(O)=O']	['O', 'C=CC(O)=O']	Elimination2	2.09
1965_0	['C(C(C=O)(C)O)(O)=O']	['O', 'C=C(C=O)C(O)=O']	Elimination2	2.92
1967_0	['C(C(C(C)=O)CO)(O)=O']	['O', 'C=C(C(O)=O)C(C)=O']	Elimination2	-5.55
1968_0	['C(C(C(CC(O)=O)=O)(C)O)(O)=O']	['O', 'C(CC(C(C(O)=O)=C)=O)(O)=O']	Elimination2	2.92
1970_0	['C1(C(C=C(C(O)=O)O1)(C)O)=O']	['O', 'C=C1C(OC(C(O)=O)=C1)=O']	Elimination2	-27.94
1971_0	['C(C1(CC(C(O1)=O)=C)O)(O)=O']	['O', 'C=C1C(OC(C(O)=O)=C1)=O']	Elimination2	-48.02
1973_0	['CC(C(CO)O)O']	['O', 'C=CC(CO)O']	Elimination2	2.09
1975_0	['C(C(C(C(C)O)O)O)(O)=O']	['O', 'C(C(C(C=C)O)O)(O)=O']	Elimination2	2.09
1977_0	['C(C(C)(C(CO)O)O)(O)=O']	['O', 'C=C(C(O)=O)C(CO)O']	Elimination2	2.92
1979_0	['C1(C(C)(C(C(C(O1)=O)O)O)O)=O']	['O', 'C1(C(C(C(C(O1)=O)=C)O)O)=O']	Elimination2	-27.94
1980_0	['C(C(C)C(C(C(O)=O)=O)O)(O)=O']	['O', 'C(C(C)=CC(C(O)=O)=O)(O)=O']	Elimination2	-3.69
1981_0	['C(C(CO)CC(C(O)=O)=O)(O)=O']	['O', 'C=C(C(O)=O)CC(C(O)=O)=O']	Elimination2	-8.08
1983_0	['C1(C(C)(CC(O)O1)O)=O']	['O', 'C=C1C(OC(C1)O)=O']	Elimination2	-27.94
1985_0	['C1(C(C)(CC(O)O1)O)=O']	['O', 'C1C(O)OC(C=1C)=O']	Elimination2	-48.02
1987_0	['C1(C(C)(CC(O)O1)O)=O']	['O', 'C1(C(C=CO1)(C)O)=O']	Elimination2	-26.46
1989_0	['C(C)(C1(CC(C(O1)=O)=O)O)=O']	['O', 'C1(C(C=C(C(C)=O)O1)=O)=O']	Elimination2	-48.02
1991_0	['C1(C(C)(O)OC(C(C1)=O)=O)=O']	['O', 'C=C1C(CC(C(O1)=O)=O)=O']	Elimination2	-39.74
1993_0	['C1(C(C)(C(C(O)=O)(CO1)O)O)=O']	['O', 'C(C1(C(C(OC1)=O)=C)O)(O)=O']	Elimination2	-27.94
1995_0	['C1(C(CO)(C(C(O1)=O)(C)O)O)=O']	['O', 'C1(C(C(C(O1)=O)=C)(CO)O)=O']	Elimination2	-27.94
1997_0	['C1(C(C)(C(C(C(O)=O)O1)O)O)=O']	['O', 'C(C1C(C(C(O1)=O)=C)O)(O)=O']	Elimination2	-27.94
1998_0	['O', 'C(C1(CC(C(C1)=O)=O)O)(O)=O']	['C(C1(C(C(C(C1)=O)O)O)O)(O)=O']	Hydration of C(=O)C	51.69
2000_0	['O', 'C(C(C(C)O)C(CC(C)O)O)=O']	['CC(CC(C(CO)(C(C)O)O)O)O']	Hydration of C(=O)C	34.93
2002_0	['O', 'C(C(C(CC(O)=O)O)C(C)O)=O']	['C(CC(C(CO)(C(C)O)O)O)(O)=O']	Hydration of C(=O)C	34.93
2003_0	['O', 'C(C(C=O)C(CC(C)O)O)(O)=O']	['C(C(CO)(C(CC(C)O)O)O)(O)=O']	Hydration of C(=O)C	34.93
2005_0	['O', 'C(C(C(C)O)C(C(CO)=O)O)=O']	['C(CO)(C(C(CO)(C(C)O)O)O)=O']	Hydration of C(=O)C	34.93
2007_0	['O', 'C(C(C(C)O)C(C=O)(CO)O)=O']	['C(C(CO)(C(CO)(C(C)O)O)O)=O']	Hydration of C(=O)C	34.93
2009_0	['O', 'C(C(CO)C(C)O)=O']	['CC(C(CO)(CO)O)O']	Hydration of C(=O)C	34.93
2010_0	['O', 'C(C(C=O)C(CC(O)=O)O)(O)=O']	['C(C(CO)(C(CC(O)=O)O)O)(O)=O']	Hydration of C(=O)C	34.93
2011_0	['O', 'C(C(C=O)C(C(CO)=O)O)(O)=O']	['C(C(CO)(C(C(CO)=O)O)O)(O)=O']	Hydration of C(=O)C	34.93
2012_0	['O', 'C(C(C=O)C(C=O)(CO)O)(O)=O']	['C(C(CO)(C(C=O)(CO)O)O)(O)=O']	Hydration of C(=O)C	34.93
2013_0	['O', 'C(C(C=O)CO)(O)=O']	['C(C(CO)(CO)O)(O)=O']	Hydration of C(=O)C	34.93
2015_0	['O', 'C(C(C(CO)C(C)O)=O)(O)=O']	['C(C(C(CO)(C(C)O)O)O)(O)=O']	Hydration of C(=O)C	36.93
2016_0	['O', 'C(C(CO)C(C(O)=O)(C)O)=O']	['C(C(C)(C(CO)(CO)O)O)(O)=O']	Hydration of C(=O)C	34.93
2017_0	['O', 'C(C(C(C(O)=O)=O)CO)(O)=O']	['C(C(CO)(C(C(O)=O)O)O)(O)=O']	Hydration of C(=O)C	36.93
2019_0	['O', 'C(CC(CC(C)O)O)=O']	['CC(CC(C(CO)O)O)O']	Hydration of C(=O)C	39.01
2021_0	['O', 'C(C(C(C)O)C(C)O)=O']	['CC(C(CO)(C(C)O)O)O']	Hydration of C(=O)C	34.93
2023_0	['O', 'C(CC(CC=O)O)(O)=O']	['C(CC(C(CO)O)O)(O)=O']	Hydration of C(=O)C	39.01
2024_0	['O', 'C(C(C=O)C(C)O)(O)=O']	['C(C(CO)(C(C)O)O)(O)=O']	Hydration of C(=O)C	34.93
2026_0	['O', 'C(C(CC(C)O)(CC=O)O)(O)=O']	['C(C(C(CO)O)(CC(C)O)O)(O)=O']	Hydration of C(=O)C	39.01
2028_0	['O', 'C(C(C(C(C)O)C(C)O)=O)(O)=O']	['C(C(C(C(C)O)(C(C)O)O)O)(O)=O']	Hydration of C(=O)C	36.93
2030_0	['O', 'C(C(C)(CC(CC=O)O)O)(O)=O']	['C(C(C)(CC(C(CO)O)O)O)(O)=O']	Hydration of C(=O)C	39.01
2032_0	['O', 'C(C(C(C)O)C(C(O)=O)(C)O)=O']	['C(C(C)(C(CO)(C(C)O)O)O)(O)=O']	Hydration of C(=O)C	34.93
2034_0	['O', 'C(CC(C(O)=O)(CC=O)O)(O)=O']	['C(C(C(CO)O)(CC(O)=O)O)(O)=O']	Hydration of C(=O)C	39.01
2035_0	['O', 'C(C(C(C(O)=O)=O)C(C)O)(O)=O']	['C(C(C(C)O)(C(C(O)=O)O)O)(O)=O']	Hydration of C(=O)C	36.93
2037_0	['O', 'C(CC(C(CO)=O)O)=O']	['C(CO)(C(C(CO)O)O)=O']	Hydration of C(=O)C	39.01
2039_0	['O', 'C(C(CO)(CC=O)O)=O']	['C(C(CO)(C(CO)O)O)=O']	Hydration of C(=O)C	39.01
2041_0	['O', 'C(CCO)=O']	['C(C(CO)O)O']	Hydration of C(=O)C	33.57
2042_0	['O', 'C(C(C(O)=O)C(O)=O)=O']	['C(C(C(O)=O)(CO)O)(O)=O']	Hydration of C(=O)C	34.93
2043_0	['O', 'C(C(C=O)C(C(O)=O)(C)O)(O)=O']	['C(C(CO)(C(C(O)=O)(C)O)O)(O)=O']	Hydration of C(=O)C	34.93
2044_0	['O', 'C(C(C(O)=O)C(C(O)=O)=O)(O)=O']	['C(C(C(O)=O)(C(C(O)=O)O)O)(O)=O']	Hydration of C(=O)C	36.93
2045_0	['O', 'C(C(CC(CC(C)O)O)=O)(O)=O']	['C(C(C(C(CC(C)O)O)O)O)(O)=O']	Hydration of C(=O)C	41.01
2046_0	['O', 'C(CC(CC(C(O)=O)=O)O)(O)=O']	['C(CC(C(C(C(O)=O)O)O)O)(O)=O']	Hydration of C(=O)C	41.01
2047_0	['O', 'C(CO)(C(CC(C(O)=O)=O)O)=O']	['C(C(C(C(C(CO)=O)O)O)O)(O)=O']	Hydration of C(=O)C	41.01
2048_0	['O', 'C(C(CO)(CC(C(O)=O)=O)O)=O']	['C(C(CO)(C(C(C(O)=O)O)O)O)=O']	Hydration of C(=O)C	41.01
2049_0	['O', 'C(C(CCO)=O)(O)=O']	['C(C(C(CO)O)O)(O)=O']	Hydration of C(=O)C	41.01
2051_0	['O', 'C(CC(C(C)=O)=O)=O']	['C(C(C(C(C)=O)O)O)=O']	Hydration of C(=O)C	49.2
2052_0	['O', 'C(CC(C(C)=O)=O)=O']	['C(CC(C(CO)O)=O)=O']	Hydration of C(=O)C	40.76
2053_0	['O', 'C(CC(C(C)=O)=O)=O']	['C(C(C)=O)(C(CO)O)=O']	Hydration of C(=O)C	47.2
2054_0	['O', 'C(C(C(C(C)=O)=O)(CO)O)(O)=O']	['C(C(C(C(CO)O)=O)(CO)O)(O)=O']	Hydration of C(=O)C	45.4
2055_0	['O', 'C(C(C(C(C(C)=O)=O)O)O)(O)=O']	['C(C(C(C(O)=O)O)O)(C(CO)O)=O']	Hydration of C(=O)C	45.4
2056_0	['O', 'C(C(C)=O)(OC(C(C)=O)=O)=O']	['C(C(CO)O)(OC(C(C)=O)=O)=O']	Hydration of C(=O)C	NaN
2057_0	['O', 'C(C(C(C)=O)CO)(O)=O']	['C(C(CO)(C(C)O)O)(O)=O']	Hydration of C(=O)C	36.93
2059_0	['O', 'C(C(C(C)=O)CO)(O)=O']	['C(C(CO)C(CO)O)(O)=O']	Hydration of C(=O)C	45.4
2060_0	['O', 'C(C(C(CC(O)=O)=O)(C)O)(O)=O']	['C(C(C)(C(C(C(O)=O)O)O)O)(O)=O']	Hydration of C(=O)C	41.01
2061_0	['O', 'C(C(C(C(C(O)=O)O)=O)C)(O)=O']	['C(C(C)(C(C(C(O)=O)O)O)O)(O)=O']	Hydration of C(=O)C	36.93
2062_0	['O', 'C(CC=C)=O']	['C=CC(CO)O']	Hydration of C(=O)C	39.01
2063_0	['O', 'C=CCC(C(O)=O)=O']	['C(C(C(C=C)O)O)(O)=O']	Hydration of C(=O)C	43.54
2064_0	['O', 'C(CC(C(O)=O)=C)=O']	['C=C(C(O)=O)C(CO)O']	Hydration of C(=O)C	39.01
2065_0	['O', 'C=C1C(OC(C(C1)=O)=O)=O']	['C1(C(C(C(C(O1)=O)=C)O)O)=O']	Hydration of C(=O)C	51.69
2066_0	['O', 'C(C(CO)O)(CC(C(O)=O)=O)=O']	['C(C(C(C(O)=O)O)O)(C(CO)O)=O']	Hydration of C(=O)C	41.01
2068_0	['O', 'C(C(CO)O)(CC(C(O)=O)=O)=O']	['C(C(C(C(C(CO)O)O)O)=O)(O)=O']	Hydration of C(=O)C	41.01
2069_0	['O', 'C(C)(C(C(C(C(O)=O)=O)O)O)=O']	['C(C(C(C(C(CO)O)O)O)=O)(O)=O']	Hydration of C(=O)C	45.4
2070_0	['O', 'C(C(CO)CC(C(O)=O)=O)(O)=O']	['C(C(CO)C(C(C(O)=O)O)O)(O)=O']	Hydration of C(=O)C	41.01
2072_0	['O', 'C(C)(C1(CC(C(O1)=O)=O)O)=O']	['C1(C(C(C(C(C)=O)(O)O1)O)O)=O']	Hydration of C(=O)C	51.69
2074_0	['O', 'C(C)(C1(CC(C(O1)=O)=O)O)=O']	['C1(C(CC(C(CO)O)(O)O1)=O)=O']	Hydration of C(=O)C	45.4
2076_0	['O', 'C1(C(C)(O)OC(C(C1)=O)=O)=O']	['C1(C(C(C(OC1(C)O)=O)O)O)=O']	Hydration of C(=O)C	51.69
2078_0	['O', 'C1(C(C)(O)OC(C(C1)=O)=O)=O']	['C1(C(C(C(C(C)(O)O1)O)O)=O)=O']	Hydration of C(=O)C	51.69
2080_0	['O', 'C1(C(OC(C)C1)=O)=O']	['C1(C(C(C(C)O1)O)O)=O']	Hydration of C(=O)C	51.69
2082_0	['O', 'C1(CC(C(O1)=O)=O)=O']	['C1(C(C(C(O1)=O)O)O)=O']	Hydration of C(=O)C	NaN
2083_0	['O', 'C(C)=CC=O']	['C(CC(C)O)=O']	Hydration of C=C(O)	0.43
2085_0	['O', 'C(C)=CC=O']	['C(C(CC)O)=O']	Hydration of C=C(O)	0.43
2086_0	['O', 'C(CC=C)=O']	['C(CC(C)O)=O']	Hydration of C=C(O)	-2.09
2088_0	['O', 'C(CC=C)=O']	['C(CCCO)=O']	Hydration of C=C(O)	2.3
2089_0	['O', 'C(C)=CC(C(O)=O)=O']	['C(C(CC(C)O)=O)(O)=O']	Hydration of C=C(O)	0.43
2091_0	['O', 'C(C)=CC(C(O)=O)=O']	['C(C(C(CC)O)=O)(O)=O']	Hydration of C=C(O)	0.43
2092_0	['O', 'C=CCC(C(O)=O)=O']	['C(C(CC(C)O)=O)(O)=O']	Hydration of C=C(O)	0.43
2094_0	['O', 'C=CCC(C(O)=O)=O']	['C(C(CCCO)=O)(O)=O']	Hydration of C=C(O)	4.82
2095_0	['O', 'C(CC(C(O)=O)=C)=O']	['C(C(C)(CC=O)O)(O)=O']	Hydration of C=C(O)	-2.92
2097_0	['O', 'C(CC(C(O)=O)=C)=O']	['C(C(CO)CC=O)(O)=O']	Hydration of C=C(O)	5.55
2099_0	['O', 'C(C=C(C(O)=O)C)=O']	['C(C(C)C(C=O)O)(O)=O']	Hydration of C=C(O)	3.69
2100_0	['O', 'C(C=C(C(O)=O)C)=O']	['C(C(C)(CC=O)O)(O)=O']	Hydration of C=C(O)	-0.4
2101_0	['O', 'C(C(C=C)(CO)O)(O)=O']	['C(C(CO)(C(C)O)O)(O)=O']	Hydration of C=C(O)	-2.09
2103_0	['O', 'C(C(C=C)(CO)O)(O)=O']	['C(C(CO)(CCO)O)(O)=O']	Hydration of C=C(O)	2.3
2104_0	['O', 'C(C(C(C(O)=O)=C)(CO)O)(O)=O']	['C(C(CO)(C(C(O)=O)(C)O)O)(O)=O']	Hydration of C=C(O)	-2.92
2105_0	['O', 'C(C(C(C(O)=O)=C)(CO)O)(O)=O']	['C(C(CO)C(C(O)=O)(CO)O)(O)=O']	Hydration of C=C(O)	5.55
2106_0	['O', 'C(C(C(C(C(O)=O)=C)O)O)(O)=O']	['C(C(C)(C(C(C(O)=O)O)O)O)(O)=O']	Hydration of C=C(O)	-2.92
2107_0	['O', 'C(C(C(C(C(O)=O)=C)O)O)(O)=O']	['C(C(CO)C(C(C(O)=O)O)O)(O)=O']	Hydration of C=C(O)	5.55
2108_0	['O', 'C1(C(C=C(C(O)=O)O1)(C)O)=O']	['C1(C(C)(C(C(C(O)=O)O1)O)O)=O']	Hydration of C=C(O)	51.34
2109_0	['O', 'C(C1(C=C(C(O1)=O)C)O)(O)=O']	['C1(C(C)(CC(C(O)=O)(O)O1)O)=O']	Hydration of C=C(O)	48.02
2111_0	['O', 'C(C1(C=C(C(O1)=O)C)O)(O)=O']	['C1(C(C)C(C(C(O)=O)(O)O1)O)=O']	Hydration of C=C(O)	51.34
2112_0	['O', 'C(C1(CC(C(O1)=O)=C)O)(O)=O']	['C1(C(C)(CC(C(O)=O)(O)O1)O)=O']	Hydration of C=C(O)	27.94
2114_0	['O', 'C(C1(CC(C(O1)=O)=C)O)(O)=O']	['C1(C(CO)CC(C(O)=O)(O)O1)=O']	Hydration of C=C(O)	44.74
2115_0	['O', 'C1(C(C)=CC(C(O1)=O)=O)=O']	['C1(C(C)(CC(C(O1)=O)=O)O)=O']	Hydration of C=C(O)	48.02
2117_0	['O', 'C1(C(C)=CC(C(O1)=O)=O)=O']	['C1(C(C)C(C(C(O1)=O)=O)O)=O']	Hydration of C=C(O)	51.34
2118_0	['O', 'C=C1C(OC(C(C1)=O)=O)=O']	['C1(C(C)(CC(C(O1)=O)=O)O)=O']	Hydration of C=C(O)	27.94
2120_0	['O', 'C=C1C(OC(C(C1)=O)=O)=O']	['C1(C(CO)CC(C(O1)=O)=O)=O']	Hydration of C=C(O)	44.74
2121_0	['C(C(C=C)(CO)O)(O)=O']	['C(=O)=O', 'C=CC(CO)O']	Beta-gamma Unsaturated Acid Decarboxylation	-57.17
2122_0	['C(C(C(C(O)=O)=C)(CO)O)(O)=O']	['C(=O)=O', 'C=C(C(O)=O)C(CO)O']	Beta-gamma Unsaturated Acid Decarboxylation	-57.17
2123_0	['C(C1(CC(C(C1)=O)=O)O)(O)=O']	['C1(C2(CC(C(C2)=O)(O)O1)O)=O']	Hemiacetal Formation for 5 membered rings	22.8
2123_1	['C(C1(CC(C(C1)=O)=O)O)(O)=O']	['C1(C2(CC(C(C2)=O)(O)O1)O)=O']	Hemiacetal Formation for 6 membered rings	22.8
2125_0	['C(C(C(C)O)C(C(CO)=O)O)=O']	['C(C1C(C)OC(CO)(C1O)O)=O']	Hemiacetal Formation for 5 membered rings	-0.12
2127_0	['C(C(C(C)O)C(C=O)(CO)O)=O']	['C(C1C(C)OC(C1(CO)O)O)=O']	Hemiacetal Formation for 5 membered rings	-4.77
2129_0	['C(C(C(C)O)C(C=O)(CO)O)=O']	['C(C1(COC(C1C(C)O)O)O)=O']	Hemiacetal Formation for 5 membered rings	-4.92
2131_0	['C(C(C(C(CC(C)O)O)O)=O)=O']	['C1(C(O)OC(CC(C)O)C1O)=O']	Hemiacetal Formation for 5 membered rings	-21.21
2133_0	['C(C(C=O)C(C(CO)=O)O)(O)=O']	['C1(C(C=O)C(C(CO)(O)O1)O)=O']	Hemiacetal Formation for 5 membered rings	10.98
2135_0	['C(C(C=O)C(C=O)(CO)O)(O)=O']	['C1(C(C=O)C(CO)(C(O)O1)O)=O']	Hemiacetal Formation for 5 membered rings	6.34
2137_0	['C(C(C=O)C(C=O)(CO)O)(O)=O']	['C(C1C(O)OCC1(C=O)O)(O)=O']	Hemiacetal Formation for 5 membered rings	-4.92
2139_0	['C(CC(C(C(C=O)=O)O)O)(O)=O']	['C(CC1C(C(C(O)O1)=O)O)(O)=O']	Hemiacetal Formation for 5 membered rings	-21.21
2141_0	['C(C(CO)C(C(O)=O)(C)O)=O']	['C1(C(C)(C(CO)C(O)O1)O)=O']	Hemiacetal Formation for 5 membered rings	6.34
2143_0	['C(C(C(C(C(C)=O)=O)CO)=O)(O)=O']	['C1(C(C)(O)OCC1C(C(O)=O)=O)=O']	Hemiacetal Formation for 5 membered rings	-45.28
2144_0	['C(C(C(C(C(C)=O)=O)CO)=O)(O)=O']	['C(C1(C(C(C(O1)=O)=O)CO)O)(C)=O']	Hemiacetal Formation for 5 membered rings	2.66
2145_0	['C(C(CC(C(CCO)=O)=O)=O)(O)=O']	['C(C1(CC(C(O1)=O)=O)O)(CCO)=O']	Hemiacetal Formation for 5 membered rings	5.99
2147_0	['C(C(CC(C(CCO)=O)=O)=O)(O)=O']	['C1(C(CC(C(O)=O)=O)(O)OCC1)=O']	Hemiacetal Formation for 5 membered rings	-5.27
2149_0	['C(CO)(C(C(C(C=O)=O)O)O)=O']	['C1(C(O)OC(C(CO)=O)C1O)=O']	Hemiacetal Formation for 5 membered rings	-21.21
2151_0	['C(C(CO)(C(C(C=O)=O)O)O)=O']	['C(C1(CO)C(C(C(O1)O)=O)O)=O']	Hemiacetal Formation for 5 membered rings	-14.02
2153_0	['C(C(CO)(C(C(C=O)=O)O)O)=O']	['C(C1(COC(C=O)(C1O)O)O)=O']	Hemiacetal Formation for 5 membered rings	-8.6
2155_0	['C(C(C(CO)O)=O)=O']	['C1(C(O)OCC1O)=O']	Hemiacetal Formation for 5 membered rings	-21.36
2157_0	['C=C(C(O)=O)C(C(C(O)=O)=O)CO']	['C(C1(C(C(C(O1)=O)=C)CO)O)(O)=O']	Hemiacetal Formation for 5 membered rings	-19.92
2159_0	['C(C1(C)C(C(C(O1)=O)=O)CO)(O)=O']	['C1(C2(C)C(CO)C(C(O2)=O)(O)O1)=O']	Hemiacetal Formation for 5 membered rings	-138.72
2161_0	['C(C(CC(C)O)(CC=O)O)(O)=O']	['C1(C(CC(O)O1)(CC(C)O)O)=O']	Hemiacetal Formation for 5 membered rings	12.92
2163_0	['C(C(C(C)O)C(C(O)=O)(C)O)=O']	['C1(C(C)(C(C(O)O1)C(C)O)O)=O']	Hemiacetal Formation for 5 membered rings	6.34
2165_0	['C(CC(C(O)=O)(CC=O)O)(O)=O']	['C1(C(CC(O)O1)(CC(O)=O)O)=O']	Hemiacetal Formation for 5 membered rings	12.92
2167_0	['C(C(CO)(CC=O)O)=O']	['C(C1(COC(C1)O)O)=O']	Hemiacetal Formation for 5 membered rings	1.66
2169_0	['C(C(C(C(C)O)O)=O)=O']	['C1(C(O)OC(C)C1O)=O']	Hemiacetal Formation for 5 membered rings	-21.21
2171_0	['C(C(C=O)C(C(O)=O)(C)O)(O)=O']	['C(C1C(O)OC(C1(C)O)=O)(O)=O']	Hemiacetal Formation for 5 membered rings	6.34
2173_0	['C(C(C(C=O)=O)O)(O)=O']	['C1(C(C(C(O)O1)=O)O)=O']	Hemiacetal Formation for 5 membered rings	-10.1
